occupation_id_onet,n_tasks_used,within_occupation_task_spread__mean_dist_to_occ_center,within_occupation_task_spread__median_dist_to_occ_center,within_occupation_task_spread__rt_weighted_mean_dist_to_occ_center,occupation_title,job_family,nearest_neighbor_sanity__share_of_10_nearest_occupations_in_same_job_family
11-9121.01,33,0.10804914235873901,0.08673886390420807,0.11321775580042016,Clinical Research Coordinators,Management,0.0
11-9121.02,21,0.06171486479973377,0.04937498127590208,0.06244542636773799,Water Resource Specialists,Management,0.1
11-9131.00,13,0.05544179522720925,0.03697191892401742,0.05736775185329649,Postmasters and Mail Superintendents,Management,0.1
11-9141.00,27,0.06519146712140629,0.05723010438410001,0.06755411015807364,"Property, Real Estate, and Community Association Managers",Management,0.1
11-9151.00,16,0.08610534417708372,0.05725345231480894,0.09035198041569097,Social and Community Service Managers,Management,0.5
11-9161.00,23,0.08027211934420433,0.06183252449169131,0.08072370755984896,Emergency Management Directors,Management,0.4
11-9171.00,23,0.05387083866395206,0.03168923890690727,0.05627829756295176,Funeral Home Managers,Management,0.3
11-9179.01,24,0.12777885344856063,0.10413512324581473,0.12586920250093378,Fitness and Wellness Coordinators,Management,0.0
11-9179.02,21,0.07541324664528004,0.049397162726216665,0.07453658242231631,Spa Managers,Management,0.0
11-9199.01,27,0.06898080676723846,0.0578880389364265,0.06800029023037,Regulatory Affairs Managers,Management,0.3
11-9199.02,29,0.0821445996646548,0.05284156182301903,0.07614117945208883,Compliance Managers,Management,0.3
11-9199.08,27,0.09841093939217938,0.06642634601287738,0.09781375224159802,Loss Prevention Managers,Management,0.0
11-9199.09,16,0.09714800354716084,0.0739476974023254,0.09849171151283877,Wind Energy Operations Managers,Management,0.0
11-9199.10,15,0.05352625184640869,0.034416405267799516,0.053451973506858465,Wind Energy Development Managers,Management,0.3
11-9199.11,23,0.04200043479704672,0.025046244209696852,0.03941515662190234,Brownfield Redevelopment Specialists and Site Managers,Management,0.0
13-1011.00,14,0.09263242813047776,0.06271218620751712,0.0782489355153875,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,0.1
13-1021.00,12,0.12359881994364985,0.08592140757642794,0.11542711799556121,"Buyers and Purchasing Agents, Farm Products",Business and Financial Operations,0.0
13-1022.00,20,0.07556450539322504,0.04907249984737537,0.06861465091389,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,0.0
13-1023.00,19,0.0335815965768855,0.031245398613378488,0.03342636662263521,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,0.2
13-1031.00,27,0.05279450763399242,0.03289826615909285,0.052809678068062436,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,0.1
13-1032.00,7,0.046397954886669195,0.03502123291179772,0.046928882502801965,"Insurance Appraisers, Auto Damage",Business and Financial Operations,0.0
13-1041.01,26,0.08306281330894048,0.05178386112893788,0.07785253844605894,Environmental Compliance Inspectors,Business and Financial Operations,0.0
13-1041.03,18,0.0459172954615794,0.03782067941784474,0.04476384838831563,Equal Opportunity Representatives and Officers,Business and Financial Operations,0.1
13-1041.04,13,0.05331740921709923,0.0464914977488448,0.05027372253547912,Government Property Inspectors and Investigators,Business and Financial Operations,0.0
13-1041.06,20,0.09133596220314547,0.06399568219810206,0.09207398937843325,Coroners,Business and Financial Operations,0.1
13-1041.07,30,0.0766535143123216,0.05575594459309081,0.07445321329691443,Regulatory Affairs Specialists,Business and Financial Operations,0.0
13-1041.08,23,0.05078586605981952,0.04014122509712789,0.051424761281585206,Customs Brokers,Business and Financial Operations,0.1
13-1051.00,14,0.06358099133110212,0.048686035510802486,0.0639988027903012,Cost Estimators,Business and Financial Operations,0.1
13-1071.00,26,0.09668933427671066,0.07189733260865543,0.10010136475321639,Human Resources Specialists,Business and Financial Operations,0.0
13-1074.00,7,0.0490654201725107,0.02848067510584914,0.05017659893682202,Farm Labor Contractors,Business and Financial Operations,0.0
13-1075.00,28,0.07767843327385851,0.055141497657044763,0.07654583171031949,Labor Relations Specialists,Business and Financial Operations,0.0
13-1081.00,22,0.0862479327561533,0.06289471098575436,0.08471718678692135,Logisticians,Business and Financial Operations,0.1
13-1081.01,30,0.09538861476554322,0.06877673277713953,0.09534375317099365,Logistics Engineers,Business and Financial Operations,0.3
13-1081.02,31,0.11263569490019826,0.0914592180018334,0.11754313265276412,Logistics Analysts,Business and Financial Operations,0.3
13-1111.00,11,0.057760491133863695,0.04010677331915072,0.056699908749753024,Management Analysts,Business and Financial Operations,0.1
13-1121.00,21,0.09373808298157953,0.06479211067709478,0.09398782836975289,"Meeting, Convention, and Event Planners",Business and Financial Operations,0.1
13-1131.00,28,0.10737093902931696,0.07020912036921298,0.10208310496485039,Fundraisers,Business and Financial Operations,0.2
13-1141.00,22,0.07356836219818755,0.048391045510558915,0.07332986839458738,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,0.0
13-1151.00,20,0.10652020689274885,0.07891493414428077,0.10844954971981881,Training and Development Specialists,Business and Financial Operations,0.0
13-1161.00,13,0.048594793654899666,0.02670321000664684,0.048427317742132124,Market Research Analysts and Marketing Specialists,Business and Financial Operations,0.0
13-1161.01,36,0.08659310948655263,0.07361621821408637,0.08163778502214929,Search Marketing Strategists,Business and Financial Operations,0.0
13-1199.04,21,0.045085107718057425,0.025757646826162214,0.04647814793931877,Business Continuity Planners,Business and Financial Operations,0.1
13-1199.05,14,0.08871345647640667,0.06653829318781068,0.0887968578627791,Sustainability Specialists,Business and Financial Operations,0.4
13-1199.06,34,0.09587714713512933,0.0760359772022613,0.09106142043053432,Online Merchants,Business and Financial Operations,0.0
13-1199.07,23,0.04459215013507308,0.03516575966964464,0.04269552867282582,Security Management Specialists,Business and Financial Operations,0.1
13-2022.00,14,0.10379418074905664,0.08570192954372138,0.10736868139241976,Appraisers of Personal and Business Property,Business and Financial Operations,0.1
13-2023.00,28,0.09332958235152013,0.06644818972425805,0.09558466778428393,Appraisers and Assessors of Real Estate,Business and Financial Operations,0.1
13-2031.00,13,0.029271378339753705,0.02951177154605379,0.029590547287206864,Budget Analysts,Business and Financial Operations,0.2
13-2041.00,11,0.06639546796372042,0.044034133382340836,0.07183843027923317,Credit Analysts,Business and Financial Operations,0.0
13-2052.00,21,0.13082384232665298,0.10607335882302994,0.12932038255689704,Personal Financial Advisors,Business and Financial Operations,0.0
13-2053.00,7,0.06311270036812149,0.036453193549038525,0.06395630089216435,Insurance Underwriters,Business and Financial Operations,0.1
13-2061.00,17,0.02521162549814955,0.021329261278716264,0.025010383991361452,Financial Examiners,Business and Financial Operations,0.4
13-2071.00,23,0.12994963429514825,0.11350390129450826,0.13045670295524314,Credit Counselors,Business and Financial Operations,0.0
13-2072.00,17,0.03585369124614009,0.031151993778365455,0.03833004988520192,Loan Officers,Business and Financial Operations,0.2
13-2081.00,21,0.07032396693745462,0.050117703584630614,0.06235025476884797,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,0.0
13-2082.00,12,0.05893603329586059,0.035330973745794074,0.05953818136095927,Tax Preparers,Business and Financial Operations,0.1
13-2099.01,21,0.11544907581147043,0.08742534125886135,0.11719791119584112,Financial Quantitative Analysts,Business and Financial Operations,0.3
13-2099.04,23,0.06832984947123107,0.039183202475657555,0.06882718192580546,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,0.0
15-1211.00,22,0.09282958147210772,0.08734529992254672,0.09440858048971117,Computer Systems Analysts,Computer and Mathematical,0.0
15-1211.01,17,0.051774511241432564,0.039752296852298225,0.05081253948197531,Health Informatics Specialists,Computer and Mathematical,0.0
15-1212.00,11,0.05982867707102215,0.05172249472550353,0.06052382581449531,Information Security Analysts,Computer and Mathematical,0.0
15-1221.00,15,0.07525460932159907,0.04841677016969706,0.07438580078047216,Computer and Information Research Scientists,Computer and Mathematical,0.0
15-1231.00,26,0.050026628493048717,0.042929910935998364,0.04973624897039663,Computer Network Support Specialists,Computer and Mathematical,0.0
15-1232.00,16,0.041311748441889624,0.034892442030386536,0.04317817634063583,Computer User Support Specialists,Computer and Mathematical,0.1
15-1241.00,33,0.07741010007558405,0.05390505459178692,0.07793279986976728,Computer Network Architects,Computer and Mathematical,0.0
15-1241.01,26,0.0747075976406382,0.05678064538672389,0.07446121259762355,Telecommunications Engineering Specialists,Computer and Mathematical,0.0
15-1242.00,18,0.07208827523438567,0.04874008471701698,0.06939039371192694,Database Administrators,Computer and Mathematical,0.0
15-1243.00,25,0.07498865769238323,0.05329482989955768,0.07560886499054298,Database Architects,Computer and Mathematical,0.0
15-1243.01,18,0.08999713941613782,0.06126595405413316,0.08986034068874714,Data Warehousing Specialists,Computer and Mathematical,0.0
15-1244.00,20,0.06302729019916477,0.04511335338436097,0.060427899441314,Network and Computer Systems Administrators,Computer and Mathematical,0.1
15-1251.00,17,0.06230010202947899,0.04570701879991722,0.06587862436793306,Computer Programmers,Computer and Mathematical,0.0
15-1252.00,17,0.06815141693880993,0.05165815813137935,0.06767283296432126,Software Developers,Computer and Mathematical,0.0
15-1253.00,27,0.05385835169482605,0.03337001362333944,0.05350684570562722,Software Quality Assurance Analysts and Testers,Computer and Mathematical,0.1
15-1254.00,27,0.062187523129872524,0.033907465019125706,0.06323572173064851,Web Developers,Computer and Mathematical,0.0
15-1255.01,24,0.05700140330039744,0.03517711120274849,0.05680023548375876,Video Game Designers,Computer and Mathematical,0.0
15-1299.01,35,0.05544729007424362,0.029871826211136022,0.05429044755515995,Web Administrators,Computer and Mathematical,0.2
15-1299.03,23,0.07856767001425104,0.05334587017540161,0.07831367173744513,Document Management Specialists,Computer and Mathematical,0.1
15-1299.05,20,0.06607675548961131,0.03594022801926666,0.06616977608903024,Information Security Engineers,Computer and Mathematical,0.0
15-1299.08,28,0.04544429193361521,0.02891855404946978,0.046037936824533165,Computer Systems Engineers/Architects,Computer and Mathematical,0.1
15-1299.09,21,0.0532185195908403,0.03625779881978697,0.05305182024822455,Information Technology Project Managers,Computer and Mathematical,0.0
15-2011.00,15,0.06669271489436798,0.044321564284896746,0.06649734719005404,Actuaries,Computer and Mathematical,0.1
15-2021.00,12,0.06004539143121082,0.040833525297300347,0.06170031482212808,Mathematicians,Computer and Mathematical,0.1
15-2031.00,17,0.038782564942016276,0.029035859246904924,0.03887552572860261,Operations Research Analysts,Computer and Mathematical,0.0
15-2041.00,19,0.0894572744313337,0.06443046293327466,0.09097482243920069,Statisticians,Computer and Mathematical,0.0
15-2041.01,25,0.07142965653727437,0.045015247472187436,0.07000381393934056,Biostatisticians,Computer and Mathematical,0.0
15-2051.01,17,0.06812811865062751,0.06653284784544403,0.067410534940461,Business Intelligence Analysts,Computer and Mathematical,0.0
15-2051.02,21,0.07975739892994126,0.060483975423177544,0.07859096699762971,Clinical Data Managers,Computer and Mathematical,0.0
15-2099.01,19,0.07880099651268427,0.06372555718320899,0.07564495120520477,Bioinformatics Technicians,Computer and Mathematical,0.1
17-1011.00,24,0.10215589201077328,0.07591359743966797,0.10291910383512856,"Architects, Except Landscape and Naval",Architecture and Engineering,0.1
17-1012.00,19,0.11070112396628129,0.08468382527201002,0.11157478115222445,Landscape Architects,Architecture and Engineering,0.0
17-1021.00,14,0.0882688522249174,0.054597965325751285,0.08852739100772884,Cartographers and Photogrammetrists,Architecture and Engineering,0.0
17-1022.00,24,0.0707464613971703,0.04583961619090163,0.06744366230560278,Surveyors,Architecture and Engineering,0.0
17-1022.01,16,0.07347910896525178,0.06838910892209718,0.07331915158781752,Geodetic Surveyors,Architecture and Engineering,0.0
17-2011.00,14,0.0676668521723528,0.051113817273218426,0.06168180573712506,Aerospace Engineers,Architecture and Engineering,0.0
17-2021.00,14,0.06469918504647965,0.04531067731710888,0.06913948026806835,Agricultural Engineers,Architecture and Engineering,0.1
17-2031.00,30,0.06085485312280186,0.034756415912206316,0.05976378826536249,Bioengineers and Biomedical Engineers,Architecture and Engineering,0.0
17-2041.00,14,0.10201389590180732,0.0718359306346047,0.1027633386703004,Chemical Engineers,Architecture and Engineering,0.1
17-2051.00,16,0.06175636542312914,0.04654130530940661,0.06320079763713594,Civil Engineers,Architecture and Engineering,0.3
17-2051.01,26,0.09260171605711706,0.06200077467187791,0.09304635058958238,Transportation Engineers,Architecture and Engineering,0.1
17-2051.02,28,0.06537064924297153,0.042007818826934745,0.061242539341985834,Water/Wastewater Engineers,Architecture and Engineering,0.1
17-2061.00,18,0.054966004106747554,0.03879814930685617,0.05536284125137084,Computer Hardware Engineers,Architecture and Engineering,0.0
17-2071.00,22,0.06742007296664712,0.0571942971678743,0.062499980076713174,Electrical Engineers,Architecture and Engineering,0.2
17-2072.00,20,0.08295055489363592,0.06833173288833613,0.0827238563302532,"Electronics Engineers, Except Computer",Architecture and Engineering,0.1
17-2072.01,21,0.03132521092912456,0.029641327773314394,0.03167031887378065,Radio Frequency Identification Device Specialists,Architecture and Engineering,0.1
17-2081.00,29,0.04552265891203839,0.03399557235398058,0.0441408456553962,Environmental Engineers,Architecture and Engineering,0.0
17-2111.02,14,0.06589231995461643,0.05617604703792989,0.06678493155712119,Fire-Prevention and Protection Engineers,Architecture and Engineering,0.0
17-2112.00,20,0.05039152571056686,0.036247843830709725,0.051719387577779496,Industrial Engineers,Architecture and Engineering,0.2
17-2112.01,26,0.15135151503278024,0.14300542567541097,0.15341700088856114,Human Factors Engineers and Ergonomists,Architecture and Engineering,0.1
17-2112.02,21,0.1199836464994241,0.08387700723668197,0.11865605884838917,Validation Engineers,Architecture and Engineering,0.1
17-2112.03,24,0.08431218671969554,0.048995557151685104,0.08404054686023663,Manufacturing Engineers,Architecture and Engineering,0.2
17-2121.00,30,0.08800067033748198,0.07890783513647101,0.09000886360166079,Marine Engineers and Naval Architects,Architecture and Engineering,0.0
17-2131.00,21,0.09375693027258089,0.06347922077027514,0.09325397285960174,Materials Engineers,Architecture and Engineering,0.0
17-2141.00,28,0.09561656807436661,0.06691311743612782,0.08567189523810631,Mechanical Engineers,Architecture and Engineering,0.1
17-2141.01,26,0.07427038925992475,0.05533195418350041,0.07373012806474769,Fuel Cell Engineers,Architecture and Engineering,0.0
17-2141.02,25,0.10603712891304298,0.0718691228689584,0.1041722522143039,Automotive Engineers,Architecture and Engineering,0.1
17-2151.00,18,0.1012387917437862,0.08398772768223886,0.09852291777070112,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,0.1
17-2161.00,20,0.09701598549063395,0.07305176709598923,0.09747479326929769,Nuclear Engineers,Architecture and Engineering,0.0
17-2171.00,23,0.04515819955118479,0.03469438626273442,0.042057499490007734,Petroleum Engineers,Architecture and Engineering,0.2
17-2199.03,21,0.10679408627801183,0.08725438493949214,0.10831036309418254,"Energy Engineers, Except Wind and Solar",Architecture and Engineering,0.0
17-2199.05,23,0.10051228314942084,0.0631332363471966,0.08585549709971116,Mechatronics Engineers,Architecture and Engineering,0.0
17-2199.06,25,0.1428057131184888,0.12092151937308074,0.1420915293992394,Microsystems Engineers,Architecture and Engineering,0.0
17-2199.07,26,0.0987756966316912,0.0643114376717798,0.09317703729403572,Photonics Engineers,Architecture and Engineering,0.1
17-2199.08,24,0.10862097841892193,0.08057584731670864,0.10767322708017427,Robotics Engineers,Architecture and Engineering,0.1
17-2199.09,25,0.15346924918055305,0.14482731951735014,0.15461724239682453,Nanosystems Engineers,Architecture and Engineering,0.1
17-2199.10,16,0.08874704296291806,0.05821540475696718,0.08678268019487413,Wind Energy Engineers,Architecture and Engineering,0.2
17-2199.11,13,0.0360659045855273,0.02985032117976014,0.03755471069077359,Solar Energy Systems Engineers,Architecture and Engineering,0.3
17-3012.00,27,0.10463251464715956,0.07956570390081315,0.10564984431000145,Electrical and Electronics Drafters,Architecture and Engineering,0.2
17-3013.00,15,0.09261742178558802,0.05860985460186585,0.08961943767343551,Mechanical Drafters,Architecture and Engineering,0.0
17-3021.00,11,0.09546138313136562,0.06447048325504043,0.10173319715516406,Aerospace Engineering and Operations Technologists and Technicians,Architecture and Engineering,0.0
17-3022.00,14,0.07965970579662653,0.048799403752089784,0.08359743447610692,Civil Engineering Technologists and Technicians,Architecture and Engineering,0.1
17-3024.00,26,0.10619327201783148,0.06946737046150445,0.10763747072132031,Electro-Mechanical and Mechatronics Technologists and Technicians,Architecture and Engineering,0.0
17-3024.01,22,0.13890992431008845,0.13405269528564934,0.13668746338227178,Robotics Technicians,Architecture and Engineering,0.1
17-3025.00,26,0.07771172603502582,0.05048044356360824,0.08031388601497483,Environmental Engineering Technologists and Technicians,Architecture and Engineering,0.2
17-3026.00,7,0.03330225304804976,0.04050863291342806,0.03353822384421517,Industrial Engineering Technologists and Technicians,Architecture and Engineering,0.2
17-3026.01,25,0.14029319328569304,0.10108908743579945,0.12958815399130463,Nanotechnology Engineering Technologists and Technicians,Architecture and Engineering,0.2
17-3027.00,26,0.08603948699838951,0.06464383331091199,0.08228217201853479,Mechanical Engineering Technologists and Technicians,Architecture and Engineering,0.0
17-3027.01,18,0.11337921523569706,0.0974883413906562,0.11121649858722679,Automotive Engineering Technicians,Architecture and Engineering,0.2
17-3029.01,16,0.1172356140369274,0.10009067097084905,0.11622398682830244,Non-Destructive Testing Specialists,Architecture and Engineering,0.0
17-3029.08,24,0.16647178557336303,0.15222212869644783,0.16046718076881417,Photonics Technicians,Architecture and Engineering,0.0
19-1011.00,9,0.056095512305134085,0.03887165333960681,0.05619516743694129,Animal Scientists,"Life, Physical, and Social Science",0.1
19-1012.00,13,0.14820413885224454,0.08954813175510933,0.14877036105083913,Food Scientists and Technologists,"Life, Physical, and Social Science",0.2
19-1013.00,27,0.10336934346701111,0.07807727738546262,0.10032168930034283,Soil and Plant Scientists,"Life, Physical, and Social Science",0.3
19-1021.00,24,0.14108547719210376,0.08740987806354081,0.143277348074245,Biochemists and Biophysicists,"Life, Physical, and Social Science",0.2
19-1022.00,14,0.09518843144139948,0.06660646931628642,0.09595790157876385,Microbiologists,"Life, Physical, and Social Science",0.0
19-1023.00,14,0.11022079652415591,0.08928159666987223,0.11462437742264847,Zoologists and Wildlife Biologists,"Life, Physical, and Social Science",0.3
19-1029.01,20,0.12418711059640346,0.09229343266913809,0.12064060262183392,Bioinformatics Scientists,"Life, Physical, and Social Science",0.1
19-1029.02,22,0.1123002490331269,0.07690171983415388,0.10854663181286967,Molecular and Cellular Biologists,"Life, Physical, and Social Science",0.2
19-1029.03,24,0.07498553142915197,0.049684188767235946,0.07532478055809676,Geneticists,"Life, Physical, and Social Science",0.0
19-1029.04,22,0.08236773450414653,0.06315077066316974,0.08252348150381737,Biologists,"Life, Physical, and Social Science",0.1
19-1031.00,30,0.09890030641871626,0.0743997423358996,0.09953942697954259,Conservation Scientists,"Life, Physical, and Social Science",0.1
19-1031.02,16,0.13948395874921,0.10807710096066381,0.13716104129288278,Range Managers,"Life, Physical, and Social Science",0.3
19-1031.03,20,0.07033662187537865,0.049241417927970016,0.07368757216102793,Park Naturalists,"Life, Physical, and Social Science",0.3
19-1032.00,25,0.049173392622706584,0.03887662668553867,0.0471430274932595,Foresters,"Life, Physical, and Social Science",0.1
19-1041.00,16,0.03678245504071456,0.02603738294454734,0.03604293470381604,Epidemiologists,"Life, Physical, and Social Science",0.2
19-1042.00,14,0.07468227098699902,0.03898002042748906,0.07268679528987854,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science",0.1
19-2011.00,17,0.04218852357870399,0.03580964112745411,0.040326236667209775,Astronomers,"Life, Physical, and Social Science",0.0
19-2012.00,10,0.07793450373697834,0.05169731734582429,0.0673542464143586,Physicists,"Life, Physical, and Social Science",0.1
19-2021.00,27,0.126809057761173,0.10407181927891797,0.1300952871797233,Atmospheric and Space Scientists,"Life, Physical, and Social Science",0.2
19-2031.00,12,0.06706397333884374,0.05785317008157175,0.06701409665554107,Chemists,"Life, Physical, and Social Science",0.0
19-2032.00,16,0.07237471651773564,0.06586180063018639,0.07270519565683253,Materials Scientists,"Life, Physical, and Social Science",0.2
19-2041.00,22,0.07047448545666628,0.05910132889525041,0.06833056497717488,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science",0.2
19-2041.01,14,0.037979553012081814,0.025378497207478895,0.038357076038532605,Climate Change Policy Analysts,"Life, Physical, and Social Science",0.2
19-2041.02,23,0.06605217716689825,0.041513475490495076,0.06599787967246434,Environmental Restoration Planners,"Life, Physical, and Social Science",0.0
19-2041.03,38,0.07059013487416393,0.05932626210433445,0.07060606600990764,Industrial Ecologists,"Life, Physical, and Social Science",0.3
19-2042.00,32,0.12592109421111267,0.09560004847018551,0.12666610944164608,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science",0.2
19-2043.00,25,0.09449566146073787,0.07562300854691677,0.09619181223342815,Hydrologists,"Life, Physical, and Social Science",0.2
19-2099.01,24,0.0858498069318237,0.060168392059614745,0.08536710605897312,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science",0.0
19-3011.00,14,0.11262939932773887,0.07387509411145393,0.11211829419586947,Economists,"Life, Physical, and Social Science",0.3
19-3011.01,20,0.04403397719570493,0.03886789751611605,0.04401283943036078,Environmental Economists,"Life, Physical, and Social Science",0.1
19-3022.00,16,0.07027918761253667,0.052407288129334484,0.07094706226711939,Survey Researchers,"Life, Physical, and Social Science",0.2
19-3032.00,25,0.032577740301427356,0.024446523295830063,0.0314181825775889,Industrial-Organizational Psychologists,"Life, Physical, and Social Science",0.0
19-3033.00,30,0.056197915336441764,0.037518513936965384,0.057091830510647514,Clinical and Counseling Psychologists,"Life, Physical, and Social Science",0.1
19-3034.00,19,0.09814569761108026,0.07275944340972336,0.09756669870187268,School Psychologists,"Life, Physical, and Social Science",0.1
19-3039.02,14,0.10510565400994641,0.08092162784866241,0.10473133226347381,Neuropsychologists,"Life, Physical, and Social Science",0.1
19-3039.03,18,0.11489639434342735,0.09451582821576046,0.11399736102259743,Clinical Neuropsychologists,"Life, Physical, and Social Science",0.1
19-3041.00,15,0.11186294911234355,0.0804464400611326,0.11163296791007671,Sociologists,"Life, Physical, and Social Science",0.2
19-3051.00,19,0.05357125549794813,0.03495128457145977,0.05387505626256598,Urban and Regional Planners,"Life, Physical, and Social Science",0.2
19-3091.00,30,0.07638602035771941,0.06055234613700075,0.07305873814905063,Anthropologists and Archeologists,"Life, Physical, and Social Science",0.1
19-3092.00,12,0.11979744557680018,0.10978858104112524,0.11821270484629977,Geographers,"Life, Physical, and Social Science",0.2
19-3093.00,21,0.11061903148413921,0.08735865229037885,0.11240776577910187,Historians,"Life, Physical, and Social Science",0.4
19-3094.00,14,0.05149667198192461,0.027839241053290175,0.05184031989431765,Political Scientists,"Life, Physical, and Social Science",0.2
19-3099.01,22,0.09388064393968806,0.062451875908008096,0.0927843234418968,Transportation Planners,"Life, Physical, and Social Science",0.0
19-4012.00,26,0.10268139086894891,0.06975656472888854,0.10379551714487116,Agricultural Technicians,"Life, Physical, and Social Science",0.1
19-4012.01,22,0.12921608342020266,0.12052042026577725,0.12890262232176714,Precision Agriculture Technicians,"Life, Physical, and Social Science",0.2
19-4013.00,16,0.059067766312523834,0.05525780833742999,0.061009970256411895,Food Science Technicians,"Life, Physical, and Social Science",0.0
19-4021.00,17,0.08221788848997996,0.07282052482231888,0.0857119928121593,Biological Technicians,"Life, Physical, and Social Science",0.0
19-4031.00,16,0.06788678456488371,0.030249322722034816,0.07274202545830367,Chemical Technicians,"Life, Physical, and Social Science",0.0
19-4042.00,25,0.08912901725296987,0.0695921930467861,0.08825083402446424,"Environmental Science and Protection Technicians, Including Health","Life, Physical, and Social Science",0.1
