onet_code,Title,Job Family,pc1,pc2,xi,r,chi,sector,zone,sector_zone,n_tasks_used,RT_sum_used
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,Management,0.04155706146743593,0.16844334889187118,1.3289142687687354,0.17349395131737846,0.3641070011562446,7,Z2,07-Z2,18,1181.24
11-9051.00,Food Service Managers,Management,0.046318437965282344,0.005056316000974614,0.10873366075314882,0.04659360500160318,0.09778472195354851,0,Z1,00-Z1,28,2054.41
11-9071.00,Gambling Managers,Management,0.04530821296072702,-0.04314001202492274,5.522296022094011,0.06256112850009238,0.13129532594164503,31,Z1,31-Z1,19,1333.42
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",Management,0.09626665125519034,-0.09243965278886922,5.518064547611921,0.13346294448877988,0.28009502414522713,31,Z1,31-Z1,17,1372.49
11-9081.00,Lodging Managers,Management,0.0967010468446979,-0.08824581518939766,5.543472419616674,0.13091377452087224,0.2747451509916987,31,Z1,31-Z1,24,2037.48
11-9111.00,Medical and Health Services Managers,Management,0.15485231694680812,0.007885655434086609,0.050879765636189164,0.15505297038567128,0.32540541983632676,0,Z1,00-Z1,18,1575.01
11-9121.00,Natural Sciences Managers,Management,0.19439265681385268,0.10664935901355042,0.5017896549443057,0.22172638724596916,0.4653310926653112,2,Z2,02-Z2,16,1333.0
11-9121.01,Clinical Research Coordinators,Management,0.1710639950678871,0.06534909310892283,0.36490699219370554,0.1831212559446466,0.38431156154832274,2,Z2,02-Z2,33,2480.37
11-9121.02,Water Resource Specialists,Management,0.08292280686891801,0.11348518197331957,0.9397667562756284,0.14055276029497724,0.2949742262865302,5,Z1,05-Z1,21,1954.51
11-9131.00,Postmasters and Mail Superintendents,Management,0.10283962735714135,-0.0651918897181636,5.718198744084541,0.12176194577938092,0.2555384588110351,32,Z1,32-Z1,13,916.33
11-9141.00,"Property, Real Estate, and Community Association Managers",Management,0.07781397979010207,-0.01383995321441991,6.10716649326826,0.07903518049420616,0.16586896740246976,34,Z1,34-Z1,27,2085.0
11-9151.00,Social and Community Service Managers,Management,0.22193268797934385,-0.014871090572598285,6.216278113035244,0.22243036512255968,0.4668085117429182,35,Z2,35-Z2,16,1246.43
11-9161.00,Emergency Management Directors,Management,0.1330569504212884,0.02580754791283435,0.1915798887097481,0.13553664295933568,0.2844470382972083,1,Z1,01-Z1,23,2177.26
11-9171.00,Funeral Home Managers,Management,0.13079860882322053,-0.03695367933003917,6.007838109895493,0.13591854356973235,0.2852485226425438,34,Z1,34-Z1,23,2089.28
11-9179.01,Fitness and Wellness Coordinators,Management,0.15853645901291444,-0.04942015175005114,5.981004493814966,0.1660607124980246,0.3485070665484839,34,Z2,34-Z2,24,2192.29
11-9179.02,Spa Managers,Management,0.10107890622047334,-0.05857966948811103,5.757942827010561,0.11682689313708369,0.24518139907211695,32,Z1,32-Z1,21,1905.82
11-9199.01,Regulatory Affairs Managers,Management,0.1689876443900762,0.09694439518433882,0.5208397548363278,0.194820532065191,0.40886451173249205,2,Z2,02-Z2,27,2504.33
11-9199.02,Compliance Managers,Management,0.1604430530167495,0.09986745145862704,0.5567620370972839,0.18898539923014349,0.3966184783590815,3,Z2,03-Z2,29,2102.27
11-9199.08,Loss Prevention Managers,Management,0.04846988433054081,0.05438497871506603,0.8428440256581458,0.07284954081429883,0.15288733491913298,4,Z1,04-Z1,27,2454.5099999999998
11-9199.09,Wind Energy Operations Managers,Management,0.0031589966822521093,0.0062321108359457405,1.1016516645266068,0.006987021218659076,0.014663469957446159,6,Z1,06-Z1,16,1537.22
11-9199.10,Wind Energy Development Managers,Management,0.08551182787330386,0.12022508029942698,0.9525502554057738,0.14753420836957512,0.30962600003926305,5,Z1,05-Z1,15,1386.99
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Management,0.05517453300151757,0.08348013899763966,0.9867757445225197,0.1000657918521649,0.21000533513105343,5,Z1,05-Z1,23,2011.66
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,0.19442881666462253,-0.04138864982245322,6.073443035549685,0.1987852738100362,0.41718520658158076,34,Z2,34-Z2,14,1080.63
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Business and Financial Operations,0.035619503732356846,0.06680477044311035,1.080952135302564,0.07570750557306755,0.15888526723794846,6,Z1,06-Z1,12,825.91
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,0.07910113546043053,0.07168347579993758,0.7362440446018641,0.10674975566196682,0.22403278680959546,4,Z1,04-Z1,20,1397.38
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,0.08578060393374641,0.12251694318846536,0.9599676928385594,0.14956173768542513,0.3138811202514947,5,Z1,05-Z1,19,1805.0
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,0.12673281636335224,0.10901082209107435,0.710364439181816,0.16716628271382666,0.3508272964630529,4,Z2,04-Z2,27,2182.39
13-1032.00,"Insurance Appraisers, Auto Damage",Business and Financial Operations,-0.10368329366636277,0.11443994067161206,2.306919868178325,0.15442384986273108,0.3240851018354152,13,Z1,13-Z1,7,649.87
13-1041.01,Environmental Compliance Inspectors,Business and Financial Operations,0.0712819303605678,0.10126908509446475,0.9574668089008148,0.12384078969305219,0.25990127156347564,5,Z1,05-Z1,26,1820.0
13-1041.03,Equal Opportunity Representatives and Officers,Business and Financial Operations,0.19551726493277544,0.06816970034711145,0.33548352467167225,0.207060640712348,0.43455249231914744,1,Z2,01-Z2,18,1277.5
13-1041.04,Government Property Inspectors and Investigators,Business and Financial Operations,0.08054369224339468,0.14181255757087124,1.054269783986907,0.16308920211034925,0.3422708391299161,6,Z2,06-Z2,13,704.07
13-1041.06,Coroners,Business and Financial Operations,0.06066527941618252,0.016587326364408676,0.2669001660426765,0.06289209427712601,0.13198991474803298,1,Z1,01-Z1,20,1888.42
13-1041.07,Regulatory Affairs Specialists,Business and Financial Operations,0.1528292685197957,0.13863643432423745,0.7367418992164139,0.20634157661129376,0.43304341219568526,4,Z2,04-Z2,30,2525.0
13-1041.08,Customs Brokers,Business and Financial Operations,0.05255555917801143,0.014137939690496445,0.2627883169131501,0.05442396658831085,0.11421808723029862,1,Z1,01-Z1,23,2185.0
13-1051.00,Cost Estimators,Business and Financial Operations,0.09690938418464101,0.19797883447761086,1.1155890614820785,0.22042469835333695,0.46259927385816624,6,Z2,06-Z2,14,1286.35
13-1071.00,Human Resources Specialists,Business and Financial Operations,0.17879103733108673,0.005677284490664611,0.031743076125957816,0.17888115213491326,0.3754129718797472,0,Z2,00-Z2,26,1974.25
13-1074.00,Farm Labor Contractors,Business and Financial Operations,0.010059837611093548,-0.10294114882541427,4.809803824916594,0.10343152543715897,0.21706890797043862,27,Z1,27-Z1,7,617.06
13-1075.00,Labor Relations Specialists,Business and Financial Operations,0.14601025350671182,0.03196717145574229,0.2155369673454371,0.14946870635679924,0.3136858779515624,1,Z1,01-Z1,28,2151.18
13-1081.00,Logisticians,Business and Financial Operations,0.09875127100165453,0.09326528790135448,0.7568355686456386,0.13583161433099716,0.2850660866314418,4,Z1,04-Z1,22,2049.97
13-1081.01,Logistics Engineers,Business and Financial Operations,0.04542585401060222,0.17954937762850054,1.3229968585423795,0.1852066068459072,0.3886880303372978,7,Z2,07-Z2,30,2686.34
13-1081.02,Logistics Analysts,Business and Financial Operations,0.04043983101422542,0.14590315051936384,1.300414729812767,0.15140379540795948,0.3177469963135468,7,Z1,07-Z1,31,2445.44
13-1111.00,Management Analysts,Business and Financial Operations,0.1471480517471463,0.17531946974069684,0.8725389551908472,0.2288874518254331,0.48035982265454885,4,Z2,04-Z2,11,1023.11
13-1121.00,"Meeting, Convention, and Event Planners",Business and Financial Operations,0.1487065742402044,-0.018302802098627825,6.160721239016608,0.14982869480483021,0.3144413758422276,35,Z1,35-Z1,21,1615.28
13-1131.00,Fundraisers,Business and Financial Operations,0.18510223045071744,-0.04969553536413357,6.020894320149455,0.19165719906374076,0.4022257114511519,34,Z2,34-Z2,28,2405.48
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,0.18512971247204074,0.07670898939953703,0.39281780583856085,0.2003928129816006,0.42055890498751985,2,Z2,02-Z2,22,1242.87
13-1151.00,Training and Development Specialists,Business and Financial Operations,0.21218231523850686,-0.01705445190133245,6.202981320421077,0.21286659961024407,0.4467372991501484,35,Z2,35-Z2,20,1803.54
13-1161.00,Market Research Analysts and Marketing Specialists,Business and Financial Operations,0.21461559572595995,0.1840101676009341,0.7087711474994266,0.2827005406951542,0.5932958775574957,4,Z2,04-Z2,13,1237.93
13-1161.01,Search Marketing Strategists,Business and Financial Operations,0.11120127948019291,0.08860886342938892,0.6728069377878904,0.14218739478688,0.2984047888987361,3,Z1,03-Z1,36,3182.6
13-1199.04,Business Continuity Planners,Business and Financial Operations,0.10901574380302995,0.13268767560557995,0.883024745193473,0.17172784181529646,0.360400515543151,5,Z2,05-Z2,21,1938.91
13-1199.05,Sustainability Specialists,Business and Financial Operations,0.1680648439174578,0.15605136150245025,0.7483497677661095,0.22934214437771325,0.4813140734535058,4,Z2,04-Z2,14,1382.6
13-1199.06,Online Merchants,Business and Financial Operations,0.040190301787708715,0.04649048062901442,0.8579531127987792,0.06145425247209396,0.12897235555480444,4,Z1,04-Z1,34,2487.66
13-1199.07,Security Management Specialists,Business and Financial Operations,0.028098032412192175,0.12003894113687107,1.3408617905098104,0.12328360318670849,0.25873191951189656,7,Z1,07-Z1,23,2080.0
13-2022.00,Appraisers of Personal and Business Property,Business and Financial Operations,0.04893918627079416,0.14007770735504776,1.234681352819381,0.14838061885129705,0.311402338521999,7,Z1,07-Z1,14,1300.0
13-2023.00,Appraisers and Assessors of Real Estate,Business and Financial Operations,0.09429578068479082,0.1489854380856193,1.006522388959413,0.17631890147263868,0.37003564663141764,5,Z2,05-Z2,28,2334.78
13-2031.00,Budget Analysts,Business and Financial Operations,0.16390661291031272,0.20616078459807327,0.899085487846382,0.26337738487164053,0.5527428999674946,5,Z2,05-Z2,13,1133.43
13-2041.00,Credit Analysts,Business and Financial Operations,0.14697114711670373,0.1764468434320727,0.8762851630020237,0.2296388613496029,0.48193678523110123,5,Z2,05-Z2,11,885.0
13-2052.00,Personal Financial Advisors,Business and Financial Operations,0.2349511266563776,0.04319335763508976,0.1818096844351321,0.23888846364128585,0.5013486720821402,1,Z2,01-Z2,21,1891.06
13-2053.00,Insurance Underwriters,Business and Financial Operations,0.08690198674472167,0.1165788366774004,0.9302229959787491,0.14540488458520154,0.3051572465655431,5,Z1,05-Z1,7,670.0
13-2061.00,Financial Examiners,Business and Financial Operations,0.14994679873533043,0.1274129947103592,0.7043322653531305,0.19676918882801675,0.41295410427913576,4,Z2,04-Z2,17,1526.08
13-2071.00,Credit Counselors,Business and Financial Operations,0.21364601750895357,0.007585708513356303,0.03549105810479415,0.21378064405152702,0.4486555791703565,0,Z2,00-Z2,23,2135.31
13-2072.00,Loan Officers,Business and Financial Operations,0.17358848612983752,0.05041778815860407,0.2826672159469305,0.1807620421428533,0.37936034419501014,1,Z2,01-Z2,17,1402.33
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,0.13141960386018878,0.05059980687918745,0.36753044179373273,0.14082419087280426,0.29554387020186135,2,Z1,02-Z1,21,1143.79
13-2082.00,Tax Preparers,Business and Financial Operations,0.15917503917901832,0.06122365600613926,0.36718744511284396,0.17054333511574143,0.3579146237933257,2,Z2,02-Z2,12,1176.2
13-2099.01,Financial Quantitative Analysts,Business and Financial Operations,0.11316465633759658,0.24129911918486496,1.1322705528880608,0.26651736221754485,0.559332684374585,6,Z2,06-Z2,21,1865.0
13-2099.04,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,0.12441685995029943,0.13931898877235063,0.8418421389003757,0.1867868723236266,0.3920044901893798,4,Z2,04-Z2,23,2013.83
15-1211.00,Computer Systems Analysts,Computer and Mathematical,0.0639601240697925,0.14768088403055576,1.162087621481814,0.1609364501257242,0.33775291753436093,6,Z2,06-Z2,22,1788.82
15-1211.01,Health Informatics Specialists,Computer and Mathematical,0.19083049033677377,0.0712181889898338,0.3571928048474131,0.20368678524922815,0.42747187431671374,2,Z2,02-Z2,17,1661.91
15-1212.00,Information Security Analysts,Computer and Mathematical,0.07267765671171855,0.09620890925104715,0.923838592844167,0.12057444175438937,0.2530462766564557,5,Z1,05-Z1,11,981.78
15-1221.00,Computer and Information Research Scientists,Computer and Mathematical,0.10705559443358588,0.1053466711250051,0.7773526445285891,0.15019594340942904,0.3152121104245225,4,Z1,04-Z1,15,1170.94
15-1231.00,Computer Network Support Specialists,Computer and Mathematical,-0.03487767039936308,0.07683792894349753,1.996898842135389,0.0843831690375076,0.1770926444006222,11,Z1,11-Z1,26,2252.72
15-1232.00,Computer User Support Specialists,Computer and Mathematical,-0.01039103842205335,0.06572105132770997,1.7276064869528058,0.06653743508062268,0.13964029159446031,9,Z1,09-Z1,16,1417.41
15-1241.00,Computer Network Architects,Computer and Mathematical,0.03613798912822555,0.1005264268862632,1.2256945626287838,0.10682470107962376,0.22419007270380828,7,Z1,07-Z1,33,3085.0
15-1241.01,Telecommunications Engineering Specialists,Computer and Mathematical,-0.021250032401131845,0.08481789144406567,1.8162804746024608,0.08743934232407322,0.1835065515249668,10,Z1,10-Z1,26,2237.39
15-1242.00,Database Administrators,Computer and Mathematical,0.08716201024197912,0.14249633637071418,1.0218335867979669,0.16704018052103092,0.3505626492467699,5,Z2,05-Z2,18,1607.67
15-1243.00,Database Architects,Computer and Mathematical,0.0948313976363701,0.16901608338422724,1.0594868742633325,0.19380255524685785,0.4067281116807588,6,Z2,06-Z2,25,2438.11
15-1243.01,Data Warehousing Specialists,Computer and Mathematical,0.06463737304215644,0.2138940145921783,1.2773283975401344,0.22344717378420761,0.4689424602162287,7,Z2,07-Z2,18,1747.81
15-1244.00,Network and Computer Systems Administrators,Computer and Mathematical,-0.014535932810775207,0.06372402249180195,1.7950666365049732,0.06536087809397187,0.1371710836892511,10,Z1,10-Z1,20,1733.96
15-1251.00,Computer Programmers,Computer and Mathematical,0.1031229769497792,0.12903692887864193,0.8965591593023727,0.16518134697784853,0.3466615662296527,5,Z2,05-Z2,17,1377.2
15-1252.00,Software Developers,Computer and Mathematical,0.08943640579781074,0.17607824486412457,1.100820424348338,0.1974903010187115,0.4144674826722001,6,Z2,06-Z2,17,1285.24
15-1253.00,Software Quality Assurance Analysts and Testers,Computer and Mathematical,0.05947254896295394,0.21007159911589787,1.294909676689252,0.21832787461811068,0.458198727346952,7,Z2,07-Z2,27,2579.42
15-1254.00,Web Developers,Computer and Mathematical,0.047877085185286446,0.11227127344883385,1.1677056894058944,0.12205348879758415,0.25615031215381723,6,Z1,06-Z1,27,2516.66
15-1255.01,Video Game Designers,Computer and Mathematical,0.09906433338618464,0.12531352791260467,0.9018553780726662,0.1597411106357793,0.3352442913042091,5,Z2,05-Z2,24,2330.0
15-1299.01,Web Administrators,Computer and Mathematical,0.04938289899503389,0.11448017201900608,1.1635456680522098,0.1246771049497659,0.26165642347413903,6,Z1,06-Z1,35,3193.68
15-1299.03,Document Management Specialists,Computer and Mathematical,0.10457265194725841,0.15325286389115367,0.9720119821915364,0.18553134459202014,0.3893695485458671,5,Z2,05-Z2,23,2025.94
15-1299.05,Information Security Engineers,Computer and Mathematical,0.068013123411697,0.14731746544547836,1.1382741353258488,0.1622597318545006,0.34053005263498604,6,Z2,06-Z2,20,1863.1699999999998
15-1299.08,Computer Systems Engineers/Architects,Computer and Mathematical,0.03622350793716224,0.1516597856571755,1.336341691032239,0.15592572947674183,0.3272370554234385,7,Z1,07-Z1,28,2612.11
15-1299.09,Information Technology Project Managers,Computer and Mathematical,0.1468916399444789,0.1048651592074232,0.6199905050885638,0.18048228583763185,0.3787732273037567,3,Z2,03-Z2,21,2066.2
15-2011.00,Actuaries,Computer and Mathematical,0.1561657165187126,0.09451749754813817,0.5442624078009829,0.18254119633267776,0.3830942063367888,3,Z2,03-Z2,15,1269.44
15-2021.00,Mathematicians,Computer and Mathematical,0.13529393903078274,0.13960138408875902,0.8010662821750926,0.194404208745496,0.40799078539048106,4,Z2,04-Z2,12,1100.0
15-2031.00,Operations Research Analysts,Computer and Mathematical,0.12620713499498623,0.20451207824132484,1.017888418132565,0.24031943548166979,0.5043518134688281,5,Z2,05-Z2,17,1666.68
15-2041.00,Statisticians,Computer and Mathematical,0.15038131405577612,0.24837363448987354,1.0263688041273655,0.2903515144214875,0.6093527664476698,5,Z2,05-Z2,19,1804.78
15-2041.01,Biostatisticians,Computer and Mathematical,0.19322334055433998,0.19006427058209724,0.7771563148474443,0.27103447435129563,0.5688126238215675,4,Z2,04-Z2,25,2266.67
15-2051.01,Business Intelligence Analysts,Computer and Mathematical,0.13891011341434076,0.1804540664708336,0.9147551026296893,0.2277272265554671,0.4779248896755874,5,Z2,05-Z2,17,1635.71
15-2051.02,Clinical Data Managers,Computer and Mathematical,0.13687125198022965,0.16552630528849038,0.8798755943571721,0.2147852354355253,0.4507638875778691,5,Z2,05-Z2,21,1955.0
15-2099.01,Bioinformatics Technicians,Computer and Mathematical,0.10684238148967615,0.17778595925250532,1.0296707000636183,0.20742020583761595,0.4353071017939307,5,Z2,05-Z2,19,1405.68
17-1011.00,"Architects, Except Landscape and Naval",Architecture and Engineering,0.07105831294854144,0.11835573327690685,1.030098096291019,0.1380484097648617,0.2897184144588525,5,Z1,05-Z1,24,2257.15
17-1012.00,Landscape Architects,Architecture and Engineering,0.09154734429217357,0.08656356464414373,0.757424135319816,0.12599272586483165,0.2644174810349685,4,Z1,04-Z1,19,1860.0
17-1021.00,Cartographers and Photogrammetrists,Architecture and Engineering,0.008786649725092044,0.19327952238697133,1.5253667643490827,0.1934791435466035,0.40604937640829364,8,Z2,08-Z2,14,1087.25
17-1022.00,Surveyors,Architecture and Engineering,0.06658368243305403,0.15228388115255204,1.1586092170044213,0.16620399280772524,0.3488077650079616,6,Z2,06-Z2,24,2106.32
17-1022.01,Geodetic Surveyors,Architecture and Engineering,0.05122253263797879,0.16657830301689855,1.2724747012915076,0.17427587006191786,0.365747992597504,7,Z2,07-Z2,16,1511.1399999999999
17-2011.00,Aerospace Engineers,Architecture and Engineering,0.03992779082151395,0.2293909215304176,1.3984628439069986,0.23283990929490755,0.4886547368315585,8,Z2,08-Z2,14,1018.15
17-2021.00,Agricultural Engineers,Architecture and Engineering,0.03653640435380718,0.05446882234168101,0.9799538694350666,0.06558781480118474,0.13764734953764599,5,Z1,05-Z1,14,1182.63
17-2031.00,Bioengineers and Biomedical Engineers,Architecture and Engineering,0.05258047476671406,0.14485037268342882,1.2225887659762722,0.15409846460371135,0.3234022247092531,7,Z1,07-Z1,30,2482.61
17-2041.00,Chemical Engineers,Architecture and Engineering,-0.056486910918408156,0.1650693443852688,1.9005065256953553,0.17446678641187455,0.36614866350923664,10,Z2,10-Z2,14,1269.56
17-2051.00,Civil Engineers,Architecture and Engineering,0.015220546180059965,0.13769154563571454,1.4607024067193854,0.13853023773014828,0.29072961360546007,8,Z1,08-Z1,16,1176.2
17-2051.01,Transportation Engineers,Architecture and Engineering,0.015114358627251983,0.12795663749424935,1.4532201936327114,0.128846206446088,0.27040600253332436,8,Z1,08-Z1,26,2336.35
17-2051.02,Water/Wastewater Engineers,Architecture and Engineering,-0.011238614129735891,0.12030721312518108,1.6639419706481349,0.1208310058615124,0.25358472071712496,9,Z1,09-Z1,28,2304.13
17-2061.00,Computer Hardware Engineers,Architecture and Engineering,-0.04536812329004767,0.13309488974904185,1.8993149353231273,0.14061477976432837,0.2951043848472597,10,Z1,10-Z1,18,1708.74
17-2071.00,Electrical Engineers,Architecture and Engineering,0.018887199975645412,0.14215021524870636,1.438702130054887,0.14339947704986086,0.3009485527278353,8,Z1,08-Z1,22,1581.45
17-2072.00,"Electronics Engineers, Except Computer",Architecture and Engineering,-0.0252289790483488,0.17528736661147734,1.7137438874284046,0.17709365397271717,0.37166159847181257,9,Z2,09-Z2,20,1563.75
17-2072.01,Radio Frequency Identification Device Specialists,Architecture and Engineering,-0.04782741218287521,0.14210975319036134,1.895441450870486,0.14994213319789756,0.31467944588906266,10,Z1,10-Z1,21,1889.03
17-2081.00,Environmental Engineers,Architecture and Engineering,0.12604544521520697,0.06243440884621087,0.4599066634023226,0.14066097421628912,0.2952013318776649,2,Z1,02-Z1,29,2666.69
17-2111.02,Fire-Prevention and Protection Engineers,Architecture and Engineering,0.052945835731818276,0.08885191055292123,1.033405439224078,0.10343076684548462,0.21706731593488032,5,Z1,05-Z1,14,1338.46
17-2112.00,Industrial Engineers,Architecture and Engineering,0.015104968084458987,0.18604478958847778,1.4897840658021304,0.18665696824349606,0.3917318640563352,8,Z2,08-Z2,20,1595.29
17-2112.01,Human Factors Engineers and Ergonomists,Architecture and Engineering,0.061663394656323554,0.13168142924190082,1.1328475668776294,0.14540417135602143,0.30515574973100834,6,Z1,06-Z1,26,2395.0
17-2112.02,Validation Engineers,Architecture and Engineering,0.032914826189132565,0.1979038603082575,1.405987639744859,0.20062234099912976,0.42104060914786257,8,Z2,08-Z2,21,1992.63
17-2112.03,Manufacturing Engineers,Architecture and Engineering,-0.018353265934299336,0.15067335672134252,1.692007503050361,0.1517870310538158,0.3185512824612158,9,Z1,09-Z1,24,2220.0
17-2121.00,Marine Engineers and Naval Architects,Architecture and Engineering,-0.06633484704561571,0.13205167488587452,2.036314235569441,0.14777671255218103,0.3101349369216501,11,Z1,11-Z1,30,2325.73
17-2131.00,Materials Engineers,Architecture and Engineering,0.03101972245319203,0.13523698522890917,1.3453234521354558,0.138748929202633,0.2911885754056855,7,Z1,07-Z1,21,1909.55
17-2141.00,Mechanical Engineers,Architecture and Engineering,-0.04946126031692079,0.1453186446736785,1.8988612342387512,0.15350545515366232,0.322157692027421,10,Z1,10-Z1,28,1874.12
17-2141.01,Fuel Cell Engineers,Architecture and Engineering,-0.05128108303736129,0.16556697609814858,1.8711557798211067,0.17332678111523805,0.3637561656341884,10,Z2,10-Z2,26,2486.35
17-2141.02,Automotive Engineers,Architecture and Engineering,-0.007831300568330202,0.1687179912308483,1.617179546574021,0.16889964426713316,0.3544650548534847,9,Z2,09-Z2,25,2242.85
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,-0.02855664673184354,0.10904350854488876,1.826927392183838,0.11272075597842013,0.23656396154288445,10,Z1,10-Z1,18,1202.01
