onet_code,Title,Job Family,pc1,pc2,xi,r,chi,sector,zone,sector_zone,n_tasks_used,RT_sum_used
11-9199.01,Regulatory Affairs Managers,Management,0.14719294304321653,0.13376846217059307,0.7376539584481892,0.19889636485669862,0.43418162932383325,4,Z2,04-Z2,27,2504.33
11-9199.02,Compliance Managers,Management,0.15562372235514788,0.09264856646627195,0.5369837999828759,0.18111460412657882,0.3953648623526899,3,Z2,03-Z2,29,2102.27
11-9199.08,Loss Prevention Managers,Management,0.07226472108809291,0.02532375324179208,0.3370581746540194,0.07657337913525193,0.1671561696953537,1,Z1,01-Z1,27,2454.5099999999998
11-9199.09,Wind Energy Operations Managers,Management,-0.0017412390791155617,0.052793127603033584,1.6037666806606816,0.05282183483788523,0.1153076393845165,9,Z1,09-Z1,16,1537.22
11-9199.10,Wind Energy Development Managers,Management,0.06970578151208759,0.10720745490609915,0.9942838367121941,0.12787624628387467,0.27914797237923766,5,Z1,05-Z1,15,1386.99
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Management,0.024505805469793723,0.04450749329120651,1.0674929306135814,0.05080798619105233,0.11091150028301268,6,Z1,06-Z1,23,2011.66
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,0.1721930751794511,-0.06862519722452286,5.903941346074145,0.1853641627549963,0.4046414536595386,33,Z2,33-Z2,14,1080.63
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Business and Financial Operations,0.00789027673250121,0.03563950035619862,1.352919302199197,0.036502471869106774,0.07968321955956753,7,Z1,07-Z1,12,825.91
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,0.053966002570571436,0.011225396137737393,0.20508420581273737,0.05512112981331254,0.12032689471100977,1,Z1,01-Z1,20,1397.38
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,0.09927870554967715,0.07921585769527241,0.6734676261432694,0.12700950155802182,0.27725590845162507,3,Z1,03-Z1,19,1805.0
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,0.12949181904251486,-0.010010670431578975,6.2060314064099655,0.12987819186233346,0.28351812762917966,35,Z1,35-Z1,27,2182.39
13-1032.00,"Insurance Appraisers, Auto Damage",Business and Financial Operations,-0.07666749067498178,0.019409616331769824,2.893636276295202,0.07908626513210068,0.17264168441153727,16,Z1,16-Z1,7,649.87
13-1041.01,Environmental Compliance Inspectors,Business and Financial Operations,0.08257155813704942,0.11615415211840038,0.9528062140473631,0.14251262844928736,0.3110985224084638,5,Z1,05-Z1,26,1820.0
13-1041.03,Equal Opportunity Representatives and Officers,Business and Financial Operations,0.17391057776866173,0.007337917685365006,0.042168612485905026,0.1740653156024684,0.3799765892730023,0,Z2,00-Z2,18,1277.5
13-1041.04,Government Property Inspectors and Investigators,Business and Financial Operations,0.08550047298914001,0.061838943321194426,0.626165743904605,0.10551959909158373,0.23034443838222068,3,Z1,03-Z1,13,704.07
13-1041.06,Coroners,Business and Financial Operations,0.10152716389643668,-0.042537319569581365,5.886429137135136,0.1100781021139927,0.2402954411115724,33,Z1,33-Z1,20,1888.42
13-1041.07,Regulatory Affairs Specialists,Business and Financial Operations,0.1265341776079041,0.11293851243576573,0.7286857002145821,0.1696054412279047,0.3702408883519582,4,Z2,04-Z2,30,2525.0
13-1041.08,Customs Brokers,Business and Financial Operations,0.004966457211780235,-0.07660650206687998,4.7771291332687085,0.07676732284090237,0.16757953989710214,27,Z1,27-Z1,23,2185.0
13-1051.00,Cost Estimators,Business and Financial Operations,0.062242403921835505,0.07054564935390627,0.8478469200740194,0.09407871963804153,0.2053695240060054,4,Z1,04-Z1,14,1286.35
13-1071.00,Human Resources Specialists,Business and Financial Operations,0.164668513639858,0.037357859699212466,0.2230908140147813,0.16885298062416942,0.36859830141394573,1,Z2,01-Z2,26,1974.25
13-1074.00,Farm Labor Contractors,Business and Financial Operations,-0.010070394257568338,-0.16500780403572532,4.65143477686493,0.16531481552841898,0.3608746495151468,26,Z2,26-Z2,7,617.06
13-1075.00,Labor Relations Specialists,Business and Financial Operations,0.12226828071819959,0.015472843644052402,0.1258791875474851,0.1232434231925491,0.2690347323529051,0,Z1,00-Z1,28,2151.18
13-1081.00,Logisticians,Business and Financial Operations,0.10028395386940131,0.07219749149055012,0.6239773744361415,0.1235692080625601,0.2697459057610885,3,Z1,03-Z1,22,2049.97
13-1081.01,Logistics Engineers,Business and Financial Operations,0.031053212388864604,0.136549925604476,1.3471864569098337,0.1400363673559689,0.30569295817453296,7,Z1,07-Z1,30,2686.34
13-1081.02,Logistics Analysts,Business and Financial Operations,0.036691645386523766,0.07730934331733028,1.127667743042351,0.08557459556040713,0.1868054117324623,6,Z1,06-Z1,31,2445.44
13-1111.00,Management Analysts,Business and Financial Operations,0.12546062209457165,0.1254562460571148,0.785380723209036,0.17742501901113117,0.387310667505498,4,Z2,04-Z2,11,1023.11
13-1121.00,"Meeting, Convention, and Event Planners",Business and Financial Operations,0.1404784780882523,-0.029342810736375912,6.077268325028979,0.14351029004187246,0.3132763718432411,34,Z1,34-Z1,21,1615.28
13-1131.00,Fundraisers,Business and Financial Operations,0.13353041612626662,-0.07915510921608312,5.748086284467066,0.15522855196729748,0.33885679941561114,32,Z2,32-Z2,28,2405.48
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,0.16094112408083655,0.057603450013157975,0.34370971262125016,0.17093917887313492,0.373152376373943,1,Z2,01-Z2,22,1242.87
13-1151.00,Training and Development Specialists,Business and Financial Operations,0.13297711382807637,0.011753246913789879,0.08815640377466982,0.13349551159144524,0.2914145704570944,0,Z1,00-Z1,20,1803.54
13-1161.00,Market Research Analysts and Marketing Specialists,Business and Financial Operations,0.14080434810242862,0.08819095856854965,0.5595601023708185,0.16614303963088414,0.36268262469112694,3,Z2,03-Z2,13,1237.93
13-1161.01,Search Marketing Strategists,Business and Financial Operations,0.11252354074992571,0.062199235398718376,0.504964664617412,0.12857018358501854,0.28066280563562374,2,Z1,02-Z1,36,3182.6
13-1199.04,Business Continuity Planners,Business and Financial Operations,0.10643344588110427,0.0958302202817523,0.7330233167235017,0.14321839798494856,0.31263918488935577,4,Z1,04-Z1,21,1938.91
13-1199.05,Sustainability Specialists,Business and Financial Operations,0.11396253342039564,0.13709200596884108,0.8772680988678642,0.1782741628059309,0.3891643094090189,5,Z2,05-Z2,14,1382.6
13-1199.06,Online Merchants,Business and Financial Operations,0.027696199011886236,0.0064862805855607115,0.23004790102558462,0.028445584464739514,0.0620954044025273,1,Z1,01-Z1,34,2487.66
13-1199.07,Security Management Specialists,Business and Financial Operations,0.05173705835135744,0.07459935153113961,0.9644243162802894,0.09078428529056286,0.19817792513631638,5,Z1,05-Z1,23,2080.0
13-2022.00,Appraisers of Personal and Business Property,Business and Financial Operations,0.01794404788504576,-0.014258679085388158,5.611734164397466,0.022919397543585233,0.05003199216719798,32,Z1,32-Z1,14,1300.0
13-2023.00,Appraisers and Assessors of Real Estate,Business and Financial Operations,0.06583409531104588,0.05704718170987915,0.7140123275219007,0.08711204880189562,0.1901616015445769,4,Z1,04-Z1,28,2334.78
13-2031.00,Budget Analysts,Business and Financial Operations,0.1537643263831966,0.05919387068846713,0.36747828512706227,0.1647646272570699,0.3596736137885194,2,Z2,02-Z2,13,1133.43
13-2041.00,Credit Analysts,Business and Financial Operations,0.13659432423169998,0.05164538283799927,0.36147974041529457,0.14603169170011793,0.3187804758571358,2,Z1,02-Z1,11,885.0
13-2052.00,Personal Financial Advisors,Business and Financial Operations,0.1873935658752006,0.019288285724938698,0.10256808549690587,0.1883836152578828,0.4112327797921893,0,Z2,00-Z2,21,1891.06
13-2053.00,Insurance Underwriters,Business and Financial Operations,0.099210171920753,0.03290130837828236,0.3202189427542075,0.10452346294276803,0.22816991892112956,1,Z1,01-Z1,7,670.0
13-2061.00,Financial Examiners,Business and Financial Operations,0.16434694730326174,0.12940724856115282,0.6670123916679923,0.20917971954295445,0.45662972029729204,3,Z2,03-Z2,17,1526.08
13-2071.00,Credit Counselors,Business and Financial Operations,0.17303186685522964,0.008636667255227026,0.0498723483963129,0.17324727694449754,0.37819084845454354,0,Z2,00-Z2,23,2135.31
13-2072.00,Loan Officers,Business and Financial Operations,0.15427653389876886,-0.02245840653224246,6.138628310187577,0.15590262645569974,0.34032827306406616,35,Z2,35-Z2,17,1402.33
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,0.1346264107961415,-0.009926576509869096,6.2095842544148345,0.13499187903373197,0.294681071856591,35,Z1,35-Z1,21,1143.79
13-2082.00,Tax Preparers,Business and Financial Operations,0.119498862313175,-0.057403238179843386,5.835367586026627,0.132571150133334,0.28939673184925435,33,Z1,33-Z1,12,1176.2
13-2099.01,Financial Quantitative Analysts,Business and Financial Operations,0.08815936919284917,0.13655762336219873,0.9975320123859933,0.16254248329225565,0.3548227755747074,5,Z2,05-Z2,21,1865.0
13-2099.04,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,0.12364350252025874,-0.047140207490561095,5.918938551473445,0.1323250349621355,0.2888594737344101,33,Z1,33-Z1,23,2013.83
15-1211.00,Computer Systems Analysts,Computer and Mathematical,0.05690875623459449,0.12136249002683751,1.1323240654908395,0.13404275631932794,0.29260918056352936,6,Z1,06-Z1,22,1788.82
15-1211.01,Health Informatics Specialists,Computer and Mathematical,0.15821341944519463,0.15077555073190038,0.761331179387738,0.21855148773469596,0.47708785982169855,4,Z2,04-Z2,17,1661.91
15-1212.00,Information Security Analysts,Computer and Mathematical,0.08768749059336171,0.0913046751117162,0.8056040322937822,0.12659241566467141,0.27634542910287807,4,Z1,04-Z1,11,981.78
15-1221.00,Computer and Information Research Scientists,Computer and Mathematical,0.10706867759111216,0.10499834405442823,0.775635835664892,0.14996117489297559,0.32735835718897804,4,Z1,04-Z1,15,1170.94
15-1231.00,Computer Network Support Specialists,Computer and Mathematical,-0.005469582600092842,0.018836022316344615,1.853403178691801,0.01961407837552075,0.04281663223410164,10,Z1,10-Z1,26,2252.72
15-1232.00,Computer User Support Specialists,Computer and Mathematical,0.013924031455505283,0.08674970189876038,1.411645668302149,0.08786005594977556,0.19179446679300102,8,Z1,08-Z1,16,1417.41
15-1241.00,Computer Network Architects,Computer and Mathematical,0.034308062209521366,0.07223723738585526,1.1274002366464404,0.07997037950211812,0.17457166547458663,6,Z1,06-Z1,33,3085.0
15-1241.01,Telecommunications Engineering Specialists,Computer and Mathematical,0.01630469686751369,0.08909860202817912,1.3898028370667643,0.09057816526800129,0.1977279745939999,7,Z1,07-Z1,26,2237.39
15-1242.00,Database Administrators,Computer and Mathematical,0.06611642371864408,0.10203246170788975,0.9958325873772392,0.1215812679960004,0.2654063239003597,5,Z1,05-Z1,18,1607.67
15-1243.00,Database Architects,Computer and Mathematical,0.07635647464788552,0.08427808128943151,0.834672707023263,0.11372381547627221,0.2482538659365944,4,Z1,04-Z1,25,2438.11
15-1243.01,Data Warehousing Specialists,Computer and Mathematical,0.022785672654958275,0.09901732077887979,1.3446158239234092,0.10160520012561607,0.22179948522487225,7,Z1,07-Z1,18,1747.81
15-1244.00,Network and Computer Systems Administrators,Computer and Mathematical,0.03300335119141817,0.07060923793827156,1.1335602495046482,0.0779415529232484,0.17014283023537144,6,Z1,06-Z1,20,1733.96
15-1251.00,Computer Programmers,Computer and Mathematical,0.056401539143986976,0.13017419922068232,1.1619355859311846,0.14186774038010397,0.30969076137265367,6,Z1,06-Z1,17,1377.2
15-1252.00,Software Developers,Computer and Mathematical,0.05739803307387422,0.16836774683772876,1.2422434884801343,0.17788263652184572,0.3883096255133646,7,Z2,07-Z2,17,1285.24
15-1253.00,Software Quality Assurance Analysts and Testers,Computer and Mathematical,0.04748256516763181,0.11222056295838373,1.1705206405995778,0.1218525697127269,0.2659985630872927,6,Z1,06-Z1,27,2579.42
15-1254.00,Web Developers,Computer and Mathematical,0.06556972082245069,0.047609778366566935,0.6280248777002447,0.08103134754431614,0.17688770998125192,3,Z1,03-Z1,27,2516.66
15-1255.01,Video Game Designers,Computer and Mathematical,0.09463306867453897,0.014146608039350589,0.14839020880653586,0.09568460798780035,0.2088751045163018,0,Z1,00-Z1,24,2330.0
15-1299.01,Web Administrators,Computer and Mathematical,0.08496905401605002,0.06138055184718633,0.6255934152962073,0.10482038105944644,0.22881807753261588,3,Z1,03-Z1,35,3193.68
15-1299.03,Document Management Specialists,Computer and Mathematical,0.11730270120558527,0.1068776077381915,0.7389284785984501,0.1586907267169873,0.3464145678791384,4,Z2,04-Z2,23,2025.94
15-1299.05,Information Security Engineers,Computer and Mathematical,0.0894711969795916,0.08353256032664262,0.7510850024620148,0.1224041818063626,0.2672027069525767,4,Z1,04-Z1,20,1863.1699999999998
15-1299.08,Computer Systems Engineers/Architects,Computer and Mathematical,0.032161524816809416,0.12489415360531611,1.31876177822242,0.12896865232811633,0.28153264460044075,7,Z1,07-Z1,28,2612.11
15-1299.09,Information Technology Project Managers,Computer and Mathematical,0.12821380636664192,0.04495613432057854,0.3372396193668617,0.13586697227830113,0.2965913602171202,1,Z1,01-Z1,21,2066.2
15-2011.00,Actuaries,Computer and Mathematical,0.1293359942428059,0.05168191529492392,0.3801565148781135,0.13927964594773642,0.3040410700959986,2,Z1,02-Z1,15,1269.44
15-2021.00,Mathematicians,Computer and Mathematical,0.07844966766186212,0.09242947440355409,0.8670274484868011,0.12123348586415338,0.2646471314799057,4,Z1,04-Z1,12,1100.0
15-2031.00,Operations Research Analysts,Computer and Mathematical,0.10097476458500099,0.1304224324187357,0.911978023730688,0.1649421533781345,0.36006114515716414,5,Z2,05-Z2,17,1666.68
15-2041.00,Statisticians,Computer and Mathematical,0.08006866585197792,0.13658657778697936,1.040576892485632,0.15832524903777748,0.3456167468915344,5,Z2,05-Z2,19,1804.78
15-2041.01,Biostatisticians,Computer and Mathematical,0.12357320953199329,0.08561135238091296,0.605876472790049,0.15033177232550266,0.3281673543629272,3,Z1,03-Z1,25,2266.67
15-2051.01,Business Intelligence Analysts,Computer and Mathematical,0.10575330095579469,0.11368497964383083,0.8215278084033538,0.1552676246345809,0.33894209325371305,4,Z2,04-Z2,17,1635.71
15-2051.02,Clinical Data Managers,Computer and Mathematical,0.10875729091427658,0.1040828844904136,0.7634396440793486,0.1505370225919769,0.32861540626765234,4,Z1,04-Z1,21,1955.0
15-2099.01,Bioinformatics Technicians,Computer and Mathematical,0.09492526031723675,0.08720040154692213,0.7430085777491291,0.1288980801883396,0.28137858886063266,4,Z1,04-Z1,19,1405.68
17-1011.00,"Architects, Except Landscape and Naval",Architecture and Engineering,0.015070574057648861,0.06524141456802225,1.3437811928304189,0.06695942336418098,0.14616934580876184,7,Z1,07-Z1,24,2257.15
17-1012.00,Landscape Architects,Architecture and Engineering,0.04610813775712995,0.07082003860533688,0.9936758695214216,0.08450703068675339,0.1844749666457166,5,Z1,05-Z1,19,1860.0
17-1021.00,Cartographers and Photogrammetrists,Architecture and Engineering,-0.021573368052394615,0.1015119296181812,1.780201352941193,0.10377900589199462,0.22654480337163577,10,Z1,10-Z1,14,1087.25
17-1022.00,Surveyors,Architecture and Engineering,0.011055332441126007,0.11761180068233908,1.477073219799245,0.11813025029655219,0.2578729107650751,8,Z1,08-Z1,24,2106.32
17-1022.01,Geodetic Surveyors,Architecture and Engineering,0.00026763853545322413,0.1384675895102059,1.5688634686935463,0.13846784816394217,0.30226895281922883,8,Z1,08-Z1,16,1511.1399999999999
17-2011.00,Aerospace Engineers,Architecture and Engineering,0.033535772885575015,0.24450748837535122,1.4344903801663769,0.24679659627850498,0.5387456344965408,8,Z2,08-Z2,14,1018.15
17-2021.00,Agricultural Engineers,Architecture and Engineering,0.013120199193949791,0.11640802105999483,1.4585612565392037,0.11714506815906985,0.2557223034076153,8,Z1,08-Z1,14,1182.63
17-2031.00,Bioengineers and Biomedical Engineers,Architecture and Engineering,0.043502353002978056,0.14753426678952367,1.2840592853131814,0.15381422103927211,0.3357693799588726,7,Z2,07-Z2,30,2482.61
17-2041.00,Chemical Engineers,Architecture and Engineering,-0.03721073293627402,0.14500632419796505,1.8219906966418786,0.14970461817545927,0.3267983056580943,10,Z1,10-Z1,14,1269.56
17-2051.00,Civil Engineers,Architecture and Engineering,-0.00838136603930609,0.20124770794396163,1.6124192869191527,0.20142216176325511,0.43969532796292055,9,Z2,09-Z2,16,1176.2
17-2051.01,Transportation Engineers,Architecture and Engineering,0.0042904504944123395,0.10997104771310187,1.5318017395061245,0.11005471048784024,0.24024437826604111,8,Z1,08-Z1,26,2336.35
17-2051.02,Water/Wastewater Engineers,Architecture and Engineering,-0.03346191651355778,0.1099495758764617,1.866228857492166,0.11492871308847985,0.25088410208401535,10,Z1,10-Z1,28,2304.13
17-2061.00,Computer Hardware Engineers,Architecture and Engineering,-0.004723792433547607,0.11851482359022972,1.6106334808463976,0.11860892725920133,0.25891784058927036,9,Z1,09-Z1,18,1708.74
17-2071.00,Electrical Engineers,Architecture and Engineering,-0.007004799234600321,0.1534005724607818,1.6164280771680968,0.15356042082389793,0.33521534574556106,9,Z2,09-Z2,22,1581.45
17-2072.00,"Electronics Engineers, Except Computer",Architecture and Engineering,-0.01583623824372049,0.2242227471618062,1.641306502408993,0.2247812865576206,0.4906872245222346,9,Z2,09-Z2,20,1563.75
17-2072.01,Radio Frequency Identification Device Specialists,Architecture and Engineering,-0.0034952382915465615,0.05569379845057995,1.6334722519642118,0.0558033679679687,0.12181618926794606,9,Z1,09-Z1,21,1889.03
17-2081.00,Environmental Engineers,Architecture and Engineering,0.08294481209504598,0.11568953643717372,0.9487780287766313,0.14235136351482774,0.31074648846331393,5,Z1,05-Z1,29,2666.69
17-2111.02,Fire-Prevention and Protection Engineers,Architecture and Engineering,0.015129543283490688,0.05317194440913143,1.293582695550313,0.05528253568908341,0.1206792363245688,7,Z1,07-Z1,14,1338.46
17-2112.00,Industrial Engineers,Architecture and Engineering,0.006352424612535401,0.16966489342260493,1.533372799506596,0.16978377236521114,0.3706301770340851,8,Z2,08-Z2,20,1595.29
17-2112.01,Human Factors Engineers and Ergonomists,Architecture and Engineering,0.049168926624226776,0.15897122037295,1.2708344163892944,0.16640141902112382,0.3632466550328518,7,Z2,07-Z2,26,2395.0
17-2112.02,Validation Engineers,Architecture and Engineering,0.046220604102944825,0.1746740584554566,1.312114497805046,0.18068583492056436,0.39442887886900296,7,Z2,07-Z2,21,1992.63
17-2112.03,Manufacturing Engineers,Architecture and Engineering,-0.036714058135413945,0.14293567984969005,1.8222183373876768,0.14757550826225754,0.3221505565059694,10,Z1,10-Z1,24,2220.0
17-2121.00,Marine Engineers and Naval Architects,Architecture and Engineering,-0.02097032973724823,0.12379627280683442,1.738597320097967,0.12555983390460934,0.2740913505463553,9,Z1,09-Z1,30,2325.73
17-2131.00,Materials Engineers,Architecture and Engineering,-0.006733530518035274,0.11754545445772356,1.6280182723820462,0.11773815990115556,0.25701699544033707,9,Z1,09-Z1,21,1909.55
17-2141.00,Mechanical Engineers,Architecture and Engineering,-0.0371024749889485,0.1847897108029909,1.7689438383973237,0.18847766676441682,0.4114380899112391,10,Z2,10-Z2,28,1874.12
17-2141.01,Fuel Cell Engineers,Architecture and Engineering,-0.060058743438087654,0.1278010058824254,2.010107676200611,0.14120959516945641,0.3082540606059176,11,Z1,11-Z1,26,2486.35
17-2141.02,Automotive Engineers,Architecture and Engineering,-0.01767917600648658,0.14184261655784472,1.694796235131563,0.14294013130063962,0.31203174149808593,9,Z1,09-Z1,25,2242.85
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,-0.022731020645728395,0.14457261130458793,1.7267486854170777,0.14634869059552258,0.3194724698862867,9,Z1,09-Z1,18,1202.01
