onet_code,xi,chi,norm_v,norm_v_minus_global,gini_v,gini_resid_abs,participation_v,participation_resid_abs,dist_to_xi_centroid,cos_dist_to_xi_centroid,mean_level
11-9041.00,0.9371711606702172,0.44523211726353,20.261270937431345,6.478385974015978,0.46285030945281136,0.3981518674886959,0.5953087997423453,0.6502510167968104,3.1220417969123297,0.008774815311339834,2.1678846153846156
11-9041.01,1.4881732198162256,0.5500899625312768,20.20878026997176,4.08003412365569,0.34043667368991737,0.4200488708096606,0.7341133364841306,0.6392633237790704,2.877343698567555,0.008826798268452674,2.401153846153846
11-9051.00,5.430613747222995,0.1948792490867169,17.795446046671604,2.9986867435525735,0.29883999482778556,0.4853414949553916,0.7758296181412383,0.5478994605661631,3.4675055927965768,0.017455329944415787,2.1736538461538464
11-9071.00,5.21996017604575,0.2507920329047121,18.035065844071653,4.492121435110617,0.38272225549756156,0.3794697725278673,0.6880865479331462,0.6878065511808342,4.144277916575121,0.022246385621714215,2.0746153846153845
11-9072.00,5.398041680397013,0.2846322780815878,17.072691644846163,3.4184099061092317,0.3479837825991674,0.4235509036597467,0.731559081203032,0.631176875918182,2.4279792076823465,0.009652097269811533,2.0249999999999995
11-9081.00,5.370121315804535,0.3992326127462852,18.4486937206947,2.45295634920518,0.27642564916089163,0.3823251603981388,0.8105158529486205,0.6845494167360552,3.2611488423492743,0.00993533607715369,2.3032692307692306
11-9111.00,0.1088691499914925,0.4312762941235935,17.96081846687394,6.5425055177810005,0.5057832386136241,0.5103497857446235,0.5505429237259949,0.5207355456346474,3.6563007478862497,0.02026244251470899,1.8480769230769236
11-9121.00,0.730617130439629,0.5258198864532079,19.776372265913686,5.910336673079377,0.4300050201143777,0.4013636463910826,0.6321976976194681,0.6553808368385948,2.8226184796199933,0.008280697279916649,2.180576923076923
11-9121.01,0.378843369393196,0.4717407770464392,17.576680573987797,6.528185227778872,0.507341009991187,0.47097994663999665,0.5429048065914579,0.5357636811169979,3.660511769896884,0.019326604736597197,1.7959615384615382
11-9121.02,1.1511848840830197,0.5199197554845376,18.38444995097759,6.398362892059688,0.48753518295134657,0.4259328261358706,0.563075885261288,0.5896596929711697,2.9994378870206826,0.012970670978166288,1.913076923076923
11-9131.00,5.335781027988919,0.3459746228517175,15.971108289658549,4.7029999488126695,0.3965545972573341,0.49021611600675374,0.6751250583573499,0.5083700896700277,3.481917639812054,0.02332905664987117,1.8198076923076922
11-9141.00,6.016459002194258,0.1938888356879003,15.945607545653443,6.632857456645066,0.5260443503864551,0.35447449038000345,0.5285998909908697,0.7010895020259306,3.6589289217333483,0.019668651950842664,1.6076923076923075
11-9151.00,0.0112323294333142,0.5411718646335724,18.305307973372095,5.600366840334873,0.47060149920037575,0.43881337726526914,0.5911382770521649,0.6100323988279729,2.6159640961963704,0.010256683779796716,1.951730769230769
11-9161.00,0.4692016898808171,0.4770773478086679,19.44170517212932,5.140558906983067,0.3829641995305939,0.4699025214944357,0.6887485948326881,0.5512931475853381,3.2219612902835806,0.01313087956173864,2.2375000000000003
11-9171.00,5.69965921411014,0.2931374810522878,16.912604766859538,2.8937986635770163,0.3187668643493069,0.44109746349800893,0.7642809116199549,0.6082498998695528,3.0707525860811544,0.016300037606586715,2.0503846153846155
11-9179.01,0.0431991964113843,0.3642241077449518,19.32738989103288,5.305738724817335,0.2735073435504469,0.5255705225316445,0.80800440845415,0.4795612554192283,6.148178903737383,0.05188504389395099,2.4092307692307693
11-9179.02,5.664013305189718,0.2719286928600413,17.428387762498286,3.029220427780215,0.35490851399092005,0.40385658958401915,0.7236338725957449,0.651146415632226,2.145726280961668,0.00746059684038991,2.0559615384615384
11-9199.01,0.7266870872780097,0.4696439713428902,16.791063099160816,7.045047265893157,0.5425865540528496,0.3994917250106125,0.5084688564449138,0.6377870016829243,3.6190774679018802,0.017124666705387703,1.6603846153846153
11-9199.02,0.6305221329559496,0.4635548398244378,17.30480280153461,5.697576421905391,0.47702386711820677,0.4863247815219429,0.5844671364036134,0.5427437559778621,2.6593748318434103,0.009246486793842545,1.8346153846153848
11-9199.08,0.5700905603507949,0.2332617622718454,18.858170642986558,3.6359041449595164,0.32012772917261634,0.4357086346411103,0.7595927649905007,0.5933723450125246,4.319450351876428,0.02657989295882479,2.279230769230769
11-9199.09,1.932376289229504,0.106773508517115,19.84223525714782,3.4840724278552364,0.22582864525698,0.46780931797979863,0.8610242395798954,0.5698535133242456,3.3908184953306737,0.01452528517484386,2.553269230769231
11-9199.10,1.325590662089233,0.3393217614375103,17.719192983880504,5.331379521978363,0.444989807960519,0.4898016661265223,0.6171676629163305,0.5210243864358052,3.0851049725998343,0.012363479772597663,1.9303846153846154
11-9199.11,1.194838172245129,0.4708859207422839,18.982370768689563,6.854412083509374,0.5017533936651584,0.45817898459004214,0.5552596258237524,0.5397012924909008,3.2238977476173387,0.014527371911548181,1.9615384615384615
13-1011.00,5.984861094357954,0.4061325436424897,15.836517925352151,6.887277538318778,0.5450369468588092,0.38344103880502267,0.5094470470539122,0.6878705364714939,3.7075084034557815,0.020143801022440067,1.5675000000000001
13-1021.00,4.375675098643665,0.072275568522872,16.54737139245989,4.212306636196783,0.41109719737626715,0.35620258882662026,0.6574164622079185,0.7159894427101064,5.525998234564259,0.05694838315420603,1.8605769230769231
13-1022.00,0.4111210249663552,0.1263399225463133,17.002626267726995,4.86231914529435,0.4350367296054034,0.36071930487600534,0.6322440917843618,0.6956611626540229,3.24430920137666,0.013244244643124237,1.8748076923076922
13-1023.00,0.5519672994589703,0.1791552274555412,16.41311365951019,7.07334039062379,0.5422831104272694,0.3712294321626779,0.5095951930083485,0.6879067499920473,4.122149038870544,0.02139538073772207,1.6248076923076922
13-1031.00,0.5397585348714181,0.2613486237269785,17.712354445414647,6.039437048475257,0.49198801095138145,0.4139729957515912,0.5692824370488108,0.6474698233520451,2.88921251793612,0.01199195343349102,1.8532692307692307
13-1032.00,2.330738328078347,0.2499769282556154,16.512852570043737,3.3439083565671575,0.3335169102327633,0.4248568594296578,0.748361132959443,0.6370721775026056,4.851888867964626,0.026706492082752553,1.9809615384615382
13-1041.01,1.1179510882679415,0.3506210689533605,20.987015033110357,4.454300304925464,0.30503631487471083,0.36479652629308745,0.7800065016712446,0.706967169062622,4.751568384753557,0.021854063604041074,2.5703846153846155
13-1041.03,0.306665107746731,0.4419911185928981,18.417798456927475,7.057044371486464,0.5248499557638509,0.4615701013891349,0.5280388239472779,0.5607671218193544,3.95619690174384,0.0229854857813786,1.8559615384615382
13-1041.04,1.1011200333773397,0.3718922944304091,20.791688243141778,4.354694437479708,0.23718874453584537,0.38355172439906426,0.8532061509236435,0.683803799416069,6.069688406421762,0.04152783263588555,2.663269230769231
13-1041.06,6.156176603417534,0.2408383500388677,20.379001447568523,3.6778117068895457,0.26962016154714674,0.46403539409147254,0.8172482015524468,0.5838829478568833,5.744090021083192,0.036032942142808944,2.5548076923076923
13-1041.07,0.7931419393303871,0.4281756686609639,18.04376346553013,6.990945403173256,0.5314942246252152,0.38401716044451395,0.5208031355039717,0.6304366277785646,3.0646721077347703,0.01396490829120467,1.8057692307692308
13-1041.08,4.916318882647535,0.1430143538241261,15.920182159761866,6.875128002889648,0.5220672614200048,0.41956782320606534,0.5242176752733774,0.6281060040236143,6.577433330601423,0.08637661284495735,1.5984615384615386
13-1051.00,1.323994350066832,0.2679881982857331,17.364826517993205,7.3419596732937915,0.5382297390109889,0.4537187843631165,0.5120021420497779,0.5782016061289614,4.816977763868123,0.03212891050687294,1.723076923076923
13-1071.00,6.173350680948285,0.3394056951264002,15.855434399599401,6.720997075197919,0.5385317750182612,0.332154277678417,0.5161189002012281,0.7417022648017189,3.826969374227463,0.019393933075875225,1.5796153846153846
13-1074.00,4.753662748813396,0.2844755914452154,16.664234155820065,5.020802338942694,0.1979702083914845,0.5119429318974402,0.8841092915123144,0.5183029331233824,4.536794156296769,0.03767108415465603,2.1728846153846155
13-1075.00,0.1889832378433405,0.3247879067027708,17.43679156267001,7.46938162242988,0.5513882028751917,0.4875514145315196,0.49842055445785133,0.5331053048965662,4.603244689187016,0.031670134241421066,1.7071153846153846
13-1081.00,0.5237673862473098,0.2398263034610563,18.049684207763857,6.907508416762414,0.5168539552932616,0.4178494398926349,0.5344105530294625,0.6051369374354214,3.5055588986622968,0.01823294636176076,1.8298076923076922
13-1081.01,1.4398723529504172,0.3175068888724129,19.355970655071783,7.51320444900602,0.5154757600409776,0.505007270434745,0.5352890489528708,0.49979662393646895,4.712325869994991,0.030049766970780656,1.963846153846154
13-1081.02,1.3539591125701709,0.1351931770394504,17.944996517135355,6.475579435052196,0.4977487195467871,0.42751176917260736,0.5534671423391602,0.6268504728736163,3.658845919263304,0.0185127119737567,1.8513461538461535
13-1111.00,0.9452315849779698,0.3954034208380686,17.791174778524322,7.250409059174915,0.540504059852384,0.46872412916969,0.5098860970594531,0.5522748712590473,3.4833839787779817,0.01771421936503581,1.7617307692307693
13-1121.00,6.101126736643305,0.3580749223011698,18.34238534106183,3.0604427596794825,0.34147508606754196,0.46814127916941706,0.7393245178525216,0.5797205885145544,3.1465481561594975,0.01453681285685926,2.187115384615385
13-1131.00,6.028644130775312,0.4050003433840111,16.721815092865967,6.989566409074965,0.5390953732285986,0.3737717612423517,0.5142339442917443,0.6793285093561022,3.788897436111032,0.023424579076948948,1.6628846153846153
13-1141.00,0.2907746790411946,0.3970202066096218,16.49109153452251,6.770024215667087,0.5280721427486439,0.3361452103850746,0.5240868555906352,0.736770604775164,4.282833651840771,0.023652931427903146,1.655576923076923
13-1151.00,0.0825071347154697,0.3769462147348427,17.435538420134893,6.8924704121133304,0.5230104940970706,0.42789339664859893,0.5293930577478494,0.6166756186604692,4.158003224843805,0.02632068645797614,1.759230769230769
13-1161.00,0.6830473873748182,0.427569218758734,18.350708433191347,7.091375386614718,0.526594976615834,0.46944186339493665,0.5250946866190143,0.560421766417742,2.961980627491482,0.013002672549650707,1.8440384615384615
13-1161.01,0.5294064979725018,0.3041741106843768,16.932141034139775,6.851316891129599,0.5321636147193725,0.3320801475026274,0.5180277184236762,0.7375077494019834,3.6741596090226194,0.017995314846506294,1.6900000000000002
13-1199.04,0.811038660390926,0.4300548819181491,18.541183888845932,7.360917285186134,0.5340737515677803,0.42082439917043035,0.5186616142489233,0.6010217880453664,3.254071859779975,0.015489811207501702,1.8517307692307692
13-1199.05,0.841792186444849,0.5293511632993624,16.801613017802783,6.702037401377726,0.5208569485377463,0.3505432018101773,0.5301866743168052,0.6852731439271992,3.2614826253462894,0.012985654118910062,1.6965384615384616
13-1199.06,5.11282495246621,0.1438941881863638,15.539665376062638,6.537460486452368,0.509443182664383,0.4609963696740611,0.5438685527868454,0.5858437092837815,5.638003535780887,0.06466268179936785,1.5892307692307692
13-1199.07,1.206396721271174,0.3871698495390712,18.929640778419436,3.2998976789671373,0.3117085459388338,0.46596610214735734,0.7708821471165842,0.5743192142800372,3.881074958579029,0.02118367482790051,2.3048076923076923
13-2022.00,1.572882311512627,0.150249130203599,17.525818097880624,3.6311800009949056,0.36239416321383544,0.401352010032775,0.713470176690698,0.6538273405271225,3.191896856703003,0.011795074295468111,2.0528846153846154
13-2023.00,1.1189123833351924,0.2453831169681448,16.539425624851667,4.565237755283698,0.3646927510970448,0.429447478107456,0.7117450172288621,0.6300664841513302,4.074350431272629,0.019697259220199936,1.935
13-2031.00,0.4266768179090852,0.3587682028460746,16.680722406418734,6.812090691494572,0.5232597392348903,0.30682010300397544,0.5319406809872097,0.7706839488947063,4.343137743006593,0.02533349058260148,1.6871153846153844
13-2041.00,0.6580968919837611,0.3066545293039934,17.362257917678793,6.953050925641809,0.5305504680504682,0.337077206852086,0.525037511253376,0.7291395663999364,3.655510295620227,0.01928633919296041,1.7446153846153847
13-2052.00,0.0898822189598714,0.4501347922661486,17.219242143602024,7.571494473622103,0.554417112016975,0.42122812159396794,0.4951003817612104,0.6321820521261002,4.833958595170658,0.035671572046033106,1.6801923076923078
13-2053.00,0.8503205982789885,0.2781608506386099,15.694696556480473,6.25673449284658,0.5180558767750594,0.26062077651424254,0.5397781700768424,0.824345959650181,3.525044127089914,0.008653076861430908,1.5990384615384616
13-2061.00,0.6284663821260887,0.4341633488855268,18.636485720220964,7.443225587861043,0.5402221581996864,0.35920586875783056,0.5115594819192609,0.6881383089764117,3.4900136468062057,0.017679891920791335,1.8484615384615384
13-2071.00,6.0866348690633325,0.4088398255616727,15.991435207635368,6.654168241619703,0.526454346988571,0.35553675910858606,0.5288487557897004,0.6994973673949224,3.792674064891626,0.020864005852974876,1.6126923076923076
13-2072.00,6.114461603181803,0.2719772962674615,15.985652942560714,6.777241215697794,0.5344113764550578,0.34000974389162675,0.5225630045421267,0.7228716425419283,4.229105645081975,0.02667971739269448,1.6025000000000003
13-2081.00,6.221169404087604,0.2369000378150587,16.763254457294384,6.285352669249858,0.5065445924045855,0.3942985522981297,0.5507591168576299,0.665186282118946,3.786948329210706,0.021819863146242513,1.725192307692308
13-2082.00,5.788788427890041,0.2092545714239019,15.204265848767575,7.1692037439754905,0.5404565129906462,0.32820804190245756,0.5109347492007288,0.7532955066943833,4.80241968761195,0.03652727633357544,1.5071153846153846
13-2099.01,1.104694091650563,0.5507385547878879,18.59310356019134,7.566224333163935,0.5345693371547435,0.3965720773107597,0.5222167428713643,0.6410442236350836,4.037023445788654,0.023516331524146894,1.8632692307692305
13-2099.04,0.6563156318776671,0.3650407741884698,17.325319621871337,6.445040850989524,0.5130762541078879,0.37138859045156214,0.542144908402308,0.6921597362079365,3.0010837604956344,0.012367407043541223,1.7690384615384613
15-1211.00,1.0624399189230391,0.3278563788863087,18.6851170721513,5.572083328411355,0.4633931870243111,0.46992773550908584,0.5969067208303421,0.5611122371313564,2.326180307699688,0.007775485099926538,2.001923076923077
15-1211.01,0.5932930688712627,0.5286785790513788,19.0373081080283,5.8788472867205925,0.47745427713452937,0.3661944057035511,0.5824510957702749,0.7007568570246132,2.6340332130609463,0.0093332669331323,2.014807692307692
15-1212.00,0.7849047902456926,0.2927895870945656,17.821172800912965,5.401413094369498,0.4700746477995259,0.3364701441132769,0.5901119197923735,0.7406878460151872,2.4245477502224926,0.008472161731972738,1.8984615384615384
15-1221.00,0.6656791399967146,0.3252421931340776,19.70243639756261,6.674756603555642,0.48785406249552277,0.3535257055034584,0.5712202397819601,0.7101571038505188,3.4137732492756214,0.013690496868445035,2.065
15-1231.00,1.5952290609725357,0.1735630983755189,17.61704856098206,4.608024035494852,0.4163159879336351,0.38868785008057616,0.6446599600880881,0.6597815415590341,3.7209123753515856,0.01750028044477059,1.9615384615384615
15-1232.00,1.6549259627879953,0.1729608421352041,17.194891683287803,3.467385247524516,0.3767458022700074,0.3962259010095823,0.6966177584614607,0.6571270964995288,3.8294181227271893,0.01678174354447104,1.9901923076923074
15-1241.00,1.148778717047391,0.2806095135901815,18.463423301219088,5.109105998058523,0.4411135531135535,0.39830513536990386,0.6219433108121221,0.653501135637369,2.3515452053721195,0.007950563552109768,2.019230769230769
15-1241.01,1.392073077653604,0.2310720555567052,18.373363872737077,3.6562289470251996,0.35911374978489063,0.4342732156272173,0.7114008305483375,0.5891083044643495,3.4765829215099506,0.01700233204556556,2.1490384615384617
15-1242.00,0.978993908775601,0.267286106879706,17.670752672141614,5.818952312301349,0.4881729070222989,0.4201893403689849,0.5700684276916721,0.6230708187967721,2.4587887933501653,0.008151009302127643,1.850192307692308
15-1243.00,0.900861670028227,0.2828475043753718,17.604786281008924,6.034572271906646,0.49133700208378595,0.36751388212676916,0.5672072566116679,0.6985866426059247,2.5227352140319343,0.008693033725586718,1.8386538461538464
15-1243.01,1.3207453357806045,0.2753959435332359,16.725175634354336,6.705248605399923,0.5150557394711919,0.41681423037783083,0.5388106988308432,0.6023739603052497,4.625956711249321,0.026872991066136054,1.7025000000000001
15-1244.00,1.2600491113862242,0.1348367566501552,18.933430750923087,4.370522958767127,0.38460175302280564,0.39124185031648984,0.6833105358934792,0.6552952746664849,3.1587743041957093,0.013996540325987739,2.1703846153846156
15-1251.00,1.0942230827405524,0.2345508880984761,16.599996987951535,5.833813215031089,0.4946170968708532,0.30602876969491755,0.5633999456826181,0.7749579311516778,3.0595066939752877,0.008510028938734315,1.7278846153846152
15-1252.00,1.3096189331900905,0.4522841651421703,16.94263851942784,5.925331097048344,0.49619574325456695,0.3804286331632214,0.5645727712036022,0.6882421048923565,3.6183974666824352,0.01494737140413549,1.765384615384615
15-1253.00,1.373743313939497,0.4887000324965332,17.14341564566408,5.346587343142222,0.472778910100772,0.41194458191953287,0.5871877968321207,0.6400545905601813,3.4709006822481134,0.01392257966663002,1.8217307692307694
15-1254.00,0.8945740051552203,0.2361864737842206,17.706896961353788,5.487838270484715,0.4622726988689625,0.3725802342121307,0.5948504795673623,0.6761304130327503,3.1833194062928,0.014673626430947273,1.893846153846154
15-1255.01,0.7953925233798143,0.3179126580478176,18.34424160329339,5.880454796157194,0.46614504280250113,0.337928466411493,0.5871246804541151,0.7327356436558301,3.419843598935822,0.01732606765561817,1.9492307692307695
15-1299.01,0.979182869634768,0.3203575655279054,17.34124274670071,5.620390541565282,0.47997884189790607,0.3070848696838002,0.5758072308874603,0.7590843707129831,2.8805471223733328,0.010776925232913181,1.8248076923076924
15-1299.03,0.7148638355269267,0.3196631756962386,16.772516209561402,5.499517920400002,0.4790314475943216,0.2885689101894049,0.5767114010790282,0.7962078992178152,3.188753050480026,0.012298272401353394,1.766346153846154
15-1299.05,0.9608748277024468,0.4438091764193894,17.67289449976998,5.3604079545129135,0.45242019095368535,0.40555354128149035,0.6085955943808764,0.6209948493104736,2.308698184926717,0.007108603288457083,1.9119230769230773
15-1299.08,1.3435059134500569,0.4266259615928253,17.943801158060126,5.629879111904583,0.47645076954200993,0.3887614274263098,0.5837259122640204,0.6372601143589824,2.937060983858047,0.011510026809034901,1.9011538461538464
15-1299.09,0.5248418159755106,0.3776788889762426,17.51871570635245,6.84026114469642,0.5211592963391523,0.4652856326043511,0.5273629293235984,0.5610862691097861,3.5334091357184265,0.01801374804752809,1.7642307692307688
15-2011.00,0.5250564590530484,0.3844934296601414,19.37879769232343,8.132547553075987,0.5471002697423502,0.4240448741562226,0.5043319822316772,0.5698678048897533,4.577286939657123,0.028081261994182816,1.9084615384615387
15-2021.00,0.8340115308691299,0.3340415507117622,20.39279284453211,9.587105881293073,0.5774567355340399,0.39416540841403735,0.4707882050764134,0.6295764813918621,5.543189345392878,0.03568859156541082,1.9403846153846156
15-2031.00,0.9666404372745164,0.4528181971924016,18.509548886993436,8.301727122172522,0.5667718890181095,0.399447135849067,0.4813123009556554,0.6316203500959418,4.337347840204915,0.027463871181028665,1.7807692307692309
15-2041.00,1.0032961216298604,0.5002384177130963,19.255009737728,8.365624537019706,0.5553868185823991,0.46304853962484516,0.4957144251978527,0.5588003845993598,4.408104749487294,0.026497825521431984,1.88
15-2041.01,0.777181928896284,0.5931056296116511,19.735037370119166,8.109047822174517,0.5459278252611586,0.33433050053225166,0.5061867978913684,0.7100093696641592,3.8824967787823286,0.018271753138681346,1.9471153846153846
15-2051.01,0.8724967542907949,0.4052281951557355,17.743846820799597,7.758233166581894,0.560606255963279,0.40428974882556457,0.4891590729409353,0.6119086936661202,3.881761409711262,0.022311074303783096,1.7209615384615387
15-2051.02,0.8680393964519062,0.3388625135930265,17.226502837198268,6.952769697639789,0.5307700887111999,0.4378843881650194,0.5209546098674545,0.5919342420671982,3.249381040165109,0.014349407655811719,1.7242307692307692
15-2099.01,0.9196418756395232,0.3830866243129071,18.20083514567395,7.12876630098875,0.5185889362526641,0.4182159282266291,0.5270083802328157,0.58941321225176,3.2511098055234764,0.01562087924269806,1.8323076923076924
17-1011.00,1.309559028454265,0.3206502370785863,20.92962971483251,6.844689000696384,0.4535613019560705,0.3921347420817176,0.6085855402820565,0.6594514551516809,3.73772245767846,0.012123913810390352,2.264230769230769
17-1012.00,1.073831199964551,0.329338289309984,18.666823511245827,5.703556645167711,0.4607175797823282,0.33021784929256537,0.5998020432844423,0.7223695733133942,2.766118911456085,0.011010419416478623,2.0048076923076925
17-1021.00,1.591745771588418,0.2606266020887568,18.250049315001863,4.9414042021392275,0.421631730494479,0.39419813449198315,0.6364502232059188,0.6584286024680936,3.3000764432102976,0.014709576080615738,2.0190384615384613
17-1022.00,1.530902204895241,0.3079115268669135,21.165597085837195,5.219831323179895,0.22921689205735896,0.47389549457009505,0.8576838509746044,0.5586392266740484,5.859753163780383,0.036912165254640916,2.7182692307692307
17-1022.01,1.4883794821530945,0.3573616435665958,20.662966873128358,4.697208990438169,0.3012742789190199,0.4431854704506568,0.7843247346533615,0.611601201871173,3.9260594629630354,0.0160443687580355,2.5376923076923075
17-2011.00,1.543680835624481,0.5583922972017192,19.852229093983375,7.756474441540289,0.5154243347014431,0.47566002612211733,0.5336731764167183,0.5454784102933422,5.197388371841956,0.03485477225229949,2.0111538461538463
17-2021.00,1.3615620863927318,0.3622191191407283,19.823549127237534,4.536807789563399,0.3555579818848147,0.3971929351306869,0.7227711838095474,0.6520396317868101,2.684720826887932,0.008427629503992562,2.3371153846153847
17-2031.00,1.355877965550785,0.486306583372316,20.447552420766648,6.262696196033838,0.45705552281979855,0.34818272154529706,0.6070197893368485,0.7283382363610105,2.925577741602061,0.007863503838132058,2.209230769230769
17-2041.00,1.9076145187317664,0.5207624353892425,20.51133345250864,7.376940714443147,0.4901635720601236,0.37258867847317356,0.5668489035254362,0.6861840561467518,5.853179190329779,0.041288409154468075,2.141538461538462
17-2051.00,1.603568392629865,0.4922005372468627,20.85423458197399,7.782008284348351,0.48385090009153475,0.3370764936516075,0.5691374292778044,0.7029270577827336,5.26173269678145,0.030802587564891626,2.1817307692307697
