cluster,theta,deg,center,lo,hi,cluster_rank
0,0.4625122517784973,26.5,0.9042771596143067,0.7299296312359416,0.9691984333752699,1
0,0.47123889803846897,27.0,0.9036125741704899,0.7318469295012062,0.9693287974496982,1
0,0.4799655442984406,27.5,0.9029379053528767,0.7337620362114393,0.9694583088065525,1
0,0.4886921905584123,28.0,0.9022536125724991,0.7356732237003453,0.9695870470971348,1
0,0.49741883681838395,28.500000000000004,0.9015601634573103,0.7375787940237767,0.9697150797556245,1
0,0.5061454830783556,29.000000000000004,0.9008580331806212,0.7394770859174047,0.9698424626490421,1
0,0.5148721293383273,29.500000000000004,0.9001477037492069,0.7413664813118023,0.969969240773242,1
0,0.5235987755982988,29.999999999999996,0.8994296632476257,0.743245411349986,0.9700954489834596,1
0,0.5323254218582705,30.5,0.8987044050353663,0.7451123618598449,0.9702211127478392,1
0,0.5410520681182421,31.0,0.8979724268935982,0.7469658782419972,0.9703462489124921,1
0,0.5497787143782138,31.5,0.8972342301185601,0.7488045697422875,0.9704708664668885,1
0,0.5585053606381855,32.0,0.8964903185589945,0.7506271130871968,0.970594967298868,1
0,0.5672320068981571,32.5,0.8957411975955061,0.7524322554697133,0.970718546929155,1
0,0.5759586531581288,33.0,0.8949873730603077,0.7542188168824994,0.9708415952160504,1
0,0.5846852994181004,33.5,0.8942293500965324,0.7559856918043438,0.9709640970218802,1
0,0.5934119456780721,34.0,0.8934676319570523,0.7577318502546786,0.971086032833797,1
0,0.6021385919380436,34.5,0.8927027187436698,0.7594563382392724,0.971207379332653,1
0,0.6108652381980153,35.0,0.8919351060884946,0.7611582776178891,0.9713281099048482,1
0,0.619591884457987,35.5,0.8911652837803735,0.7628368654316088,0.9714481950932886,1
0,0.6283185307179586,36.0,0.8903937343403192,0.7644913727335526,0.9715676029848362,1
0,0.6370451769779303,36.5,0.8896209315510235,0.766121142971835,0.9716862995328929,1
0,0.6457718232379019,37.0,0.8888473389466662,0.7677255899776245,0.9718042488149669,1
0,0.6544984694978736,37.5,0.8880734082703741,0.7693041956142065,0.9719214132262591,1
0,0.6632251157578453,38.0,0.8872995779077846,0.7708565071448642,0.9720377536113991,1
0,0.6719517620178169,38.5,0.8866927509658635,0.7723821343782822,0.9721532293374908,1
0,0.6806784082777885,39.0,0.886544462485289,0.7738807466500031,0.9722677983125448,1
0,0.6894050545377601,39.5,0.8863973784966119,0.7753520696973311,0.9723814169541725,1
0,0.6981317007977318,40.0,0.8862517699359805,0.7767958824830182,0.972494040114123,1
0,0.7068583470577035,40.5,0.8861078799396633,0.7782120140201642,0.9725674306100689,1
0,0.7155849933176751,41.0,0.8859659224230028,0.7796003402471108,0.9726148554508881,1
0,0.7243116395776468,41.5,0.8858260808095094,0.7809607809968339,0.9726578051312216,1
0,0.7330382858376184,42.0,0.8856885069197681,0.7822932971004761,0.9726961973763367,1
0,0.7417649320975901,42.5,0.8855533200286775,0.7835978876594102,0.9727299590215228,1
0,0.7504915783575618,43.0,0.8854206060984127,0.7848745875146178,0.9727590255636416,1
0,0.7592182246175333,43.5,0.8852904171933365,0.786123464936369,0.9727833406770274,1
0,0.767944870877505,44.0,0.8851627710819412,0.7873446195512505,0.9728028557074531,1
0,0.7766715171374766,44.5,0.8850376510297969,0.7885381805176767,0.9728175291574376,1
0,0.7853981633974483,45.0,0.885324859760745,0.7897043049551493,0.9728273261755437,1
0,0.7941248096574199,45.5,0.8857632268445953,0.7908431766268678,0.9728322180614836,1
0,0.8028514559173916,46.0,0.8861975321616902,0.7919550048698468,0.9728321817978722,1
0,0.8115781021773633,46.5,0.8866271557503889,0.7930400237615859,0.9728271996183263,1
0,0.8203047484373349,47.0,0.8870514579017064,0.7940984915076025,0.9728172586203779,1
0,0.8290313946973066,47.5,0.8874697821046569,0.7951306900298251,0.9728023504303035,1
0,0.8377580409572782,48.00000000000001,0.8878814581429004,0.7961369247320277,0.9727824709255705,1
0,0.8464846872172498,48.5,0.8882858053250773,0.7971175244151529,0.972757620019111,1
0,0.8552113334772214,49.0,0.888682135830469,0.7980728413126102,0.9727278015081464,1
0,0.8639379797371931,49.5,0.8890697581509608,0.7990032512134126,0.9726930229887614,1
0,0.8726646259971648,50.0,0.8894479806096884,0.7999091536393855,0.9726532958359417,1
0,0.8813912722571364,50.5,0.8898161149362183,0.8007909720416344,0.9726086352473112,1
0,0.8901179185171081,51.0,0.890173479877616,0.8016491539809917,0.9725590603473961,1
0,0.8988445647770797,51.5,0.8905194048243168,0.8024841712572991,0.9725045943478977,1
0,0.9075712110370514,52.0,0.8908532334292953,0.8032965199530913,0.9724452647581979,1
0,0.9162978572970231,52.50000000000001,0.8911743271986629,0.8040867203585101,0.9723811036391673,1
0,0.9250245035569946,53.0,0.8914820690314762,0.8048553167461134,0.9723121478923116,1
0,0.9337511498169663,53.5,0.8917758666862704,0.8056028769665794,0.9722384395753886,1
0,0.9424777960769379,54.0,0.8920551561515951,0.8063299918391529,0.9721600262348773,1
0,0.9512044423369096,54.5,0.8923194048976992,0.8070372743139842,0.9720769612450815,1
0,0.9599310885968813,55.0,0.8925681149864599,0.8077253583872265,0.9719893041432254,1
0,0.9686577348568529,55.5,0.8928008260167342,0.808394897753858,0.9718971209496468,1
0,0.9773843811168246,56.0,0.8930171178825379,0.8090465641876103,0.9718004844621387,1
0,0.9861110273767962,56.5,0.8932166133218524,0.8096810456420548,0.9716994745135971,1
0,0.9948376736367679,57.00000000000001,0.8933989802344631,0.8102990440717778,0.9715941781824712,1
0,1.0035643198967394,57.5,0.893563933748062,0.810901272977574,0.9714846899460098,1
0,1.0122909661567112,58.00000000000001,0.8937112380129022,0.8114884546846161,0.971371111766987,1
0,1.0210176124166828,58.5,0.8938407077066489,0.812061317367601,0.971253553105485,1
0,1.0297442586766545,59.00000000000001,0.8939522092326735,0.8126205918417502,0.9711321308483432,1
0,1.038470904936626,59.5,0.8940456615969488,0.8131670081432457,0.9710069691500998,1
0,1.0471975511965976,59.99999999999999,0.8941210369508958,0.8137012919271046,0.9708781991805909,1
0,1.0559241974565694,60.5,0.89417836079001,0.8142241607145194,0.9707459587758442,1
0,1.064650843716541,61.0,0.8942177118008334,0.8147363200252961,0.97061039199046,1
0,1.0733774899765127,61.50000000000001,0.8942392213518389,0.8152384594340664,0.9704716485513122,1
0,1.0821041362364843,62.0,0.8942430726269766,0.8157312485914283,0.9703298832140688,1
0,1.090830782496456,62.50000000000001,0.8942294994040202,0.8162153332529621,0.9701852550257131,1
0,1.0995574287564276,63.0,0.894198784483333,0.8166913313601893,0.9700379264979075,1
0,1.1082840750163994,63.50000000000001,0.8941512577762492,0.8171598292179013,0.9698880626976484,1
0,1.117010721276371,64.0,0.8940872940658339,0.8176213778119068,0.969735830263163,1
0,1.1257373675363425,64.5,0.8940073104563071,0.8179243691150304,0.9695813963544081,1
0,1.1344640137963142,65.0,0.8939117635308194,0.8181024142193531,0.9694249275487595,1
0,1.1431906600562858,65.5,0.8938011462404767,0.8182669652336739,0.9692665886935582,1
0,1.1519173063162575,66.0,0.8936759845504779,0.8184181149711379,0.9691065417280386,1
0,1.160643952576229,66.5,0.8935368338718862,0.8185559810364071,0.9689449444878163,1
0,1.1693705988362009,67.0,0.8933842753098271,0.8186807045410803,0.9687819495055202,1
0,1.1780972450961724,67.5,0.893218911760794,0.8187924486344945,0.9686177028213248,1
0,1.1868238913561442,68.0,0.8930413638931501,0.8188913968645852,0.968452342817071,1
0,1.1955505376161157,68.5,0.8928522660458573,0.818977751385721,0.9682859990873312,1
0,1.2042771838760873,69.0,0.8926522620808905,0.8190517310324475,0.9681187913602294,1
0,1.213003830136059,69.5,0.892442001224737,0.8191135692797901,0.9679508284800469,1
0,1.2217304763960306,70.0,0.8922221339337897,0.8191635121121666,0.9677822074626617,1
0,1.2304571226560024,70.5,0.8919933078173987,0.819201815824008,0.9676130126337067,1
0,1.239183768915974,71.0,0.8917561636508149,0.819228744775843,0.967443314858018,1
0,1.2479104151759457,71.5,0.8915113315083196,0.819244569129902,0.9672731708674946,1
0,1.2566370614359172,72.0,0.8912594270445242,0.8192495625891865,0.9671026226929622,1
0,1.265363707695889,72.5,0.891001047949163,0.8192440001634591,0.9669316972040167,1
0,1.2740903539558606,73.0,0.8907367705978144,0.8192281559847837,0.9667604057592175,1
0,1.2828170002158321,73.5,0.8904671469178553,0.8192023011940412,0.966588743967346,1
0,1.2915436464758039,74.0,0.8901927014857121,0.8191667019183676,0.9664166915588736,1
0,1.3002702927357754,74.5,0.8899139288681349,0.8191216173576917,0.9662442123652307,1
0,1.3089969389957472,75.0,0.8896312912168857,0.8190672979965639,0.9660712544020357,1
0,1.3177235852557188,75.5,0.8893452161229329,0.8190039839552922,0.965897750051095,1
0,1.3264502315156905,76.0,0.889056094733061,0.8189319034920975,0.9657236163347851,1
0,1.335176877775662,76.5,0.8887642801287527,0.8188512716655998,0.9655487552753466,1
0,1.3439035240356338,77.0,0.8884700859643817,0.8187622891645193,0.9653730543307274,1
0,1.3526301702956054,77.5,0.8881737853591338,0.8186651413090453,0.9651963868978366,1
0,1.361356816555577,78.0,0.8878756100347522,0.8185599972259476,0.9650186128735052,1
0,1.3700834628155487,78.5,0.8875757496891455,0.8184470091972141,0.964839579263011,1
0,1.3788101090755203,79.0,0.8872743515941655,0.8183263121798386,0.9646591208257683,1
0,1.387536755335492,79.5,0.8869715204044346,0.8181980234923646,0.9644770607476828,1
0,1.3962634015954636,80.0,0.8866673181629879,0.8180622426619554,0.9642932113296925,1
0,1.4049900478554354,80.5,0.8863617644887136,0.8179190514241462,0.9641073746822149,1
0,1.413716694115407,81.0,0.886054836930069,0.8177685138659795,0.9639193434154961,1
0,1.4224433403753787,81.5,0.8857464714693704,0.817610676702069,0.9637289013162886,1
0,1.4311699866353502,82.0,0.8854365631620059,0.8173042622144137,0.9635358240017702,1
0,1.4398966328953218,82.5,0.8851249668952694,0.8167417719952531,0.9633398795422246,1
0,1.4486232791552935,83.0,0.884811498252051,0.8161851615024887,0.9631408290446548,1
0,1.457349925415265,83.5,0.8844959344653877,0.8156344259491686,0.9629384271902136,1
0,1.4660765716752369,84.0,0.8841780154508122,0.8150895388217778,0.9627324227191012,1
0,1.4748032179352084,84.5,0.8838574449045151,0.8145504523844601,0.9625225588573605,1
0,1.4835298641951802,85.0,0.8835338914565594,0.8140170981929025,0.962308573680821,1
0,1.4922565104551517,85.5,0.8832069898696644,0.8134893876076807,0.962090200412244,1
0,1.5009831567151235,86.0,0.8828763422754755,0.8129672122978362,0.9618671676485662,1
0,1.509709802975095,86.5,0.8825415194416286,0.8124504447264712,0.9616391995159328,1
0,1.5184364492350666,87.0,0.8822020620643575,0.8119389386112567,0.9614060157510294,1
0,1.5271630954950384,87.5,0.8818574820828236,0.8114325293539077,0.9611673317079947,1
0,1.53588974175501,88.0,0.8815072640127342,0.810931034433869,0.96092285829097,1
0,1.5446163880149817,88.5,0.8811508662981783,0.8104342537626842,0.9606723018130788,1
0,1.5533430342749532,89.0,0.8807877226818697,0.8099419699967534,0.9604153637833301,1
0,1.562069680534925,89.5,0.8804172435951956,0.809453948807431,0.9601517406236376,1
0,1.5707963267948966,90.0,0.8800388175705333,0.8089699391086435,0.9598811233187827,1
0,1.5795229730548683,90.5,0.8796518126792711,0.8084896732434267,0.9596031970027719,1
0,1.5882496193148399,91.0,0.8792555779997879,0.8080128671319762,0.9593176404856365,1
0,1.5969762655748114,91.5,0.8788494451202974,0.8075392203849427,0.9590241257252468,1
0,1.6057029118347832,92.0,0.8784327296819949,0.8070684163868317,0.9587223172492669,1
0,1.6144295580947547,92.5,0.8780047329682313,0.8066001223553957,0.9584118715328207,1
0,1.6231562043547265,93.0,0.8775647435456024,0.8061339893839102,0.9580924363379154,1
0,1.631882850614698,93.5,0.8771120389627597,0.8056696524741207,0.9577636500210497,1
0,1.6406094968746698,94.0,0.8766458875124883,0.8052067305684796,0.9574251408158239,1
0,1.6493361431346414,94.5,0.8761655500621215,0.8047448265910135,0.957076526097663,1
0,1.6580627893946132,95.0,0.8756702819566646,0.804283527506779,0.9567174116380704,1
0,1.6667894356545847,95.5,0.8751593349981123,0.8038224044103671,0.9563473908560327,1
0,1.6755160819145565,96.00000000000001,0.8746319595033256,0.8033610126542763,0.9559660440743815,1
0,1.684242728174528,96.5,0.8740874064415314,0.802898892028208,0.9555729377890413,1
0,1.6929693744344996,97.0,0.8735249296510097,0.8024355670004049,0.9551676239591386,1
0,1.7016960206944713,97.5,0.872943788132859,0.8019705470320588,0.9547496393259498,1
0,1.710422666954443,98.0,0.8723432484179032,0.8015033269755616,0.9544279505492116,1
0,1.7191493132144147,98.5,0.8717225870008418,0.8010333875669152,0.9541368324994435,1
0,1.7278759594743862,99.0,0.8710810928336908,0.8005601960220027,0.9538355347532919,1
0,1.736602605734358,99.5,0.8704180698684207,0.8000832067455963,0.9535235713641055,1
0,1.7453292519943295,100.0,0.8697328396365446,0.7996018621609783,0.9532004432315428,1
0,1.7540558982543013,100.50000000000001,0.8690247438512535,0.7991155936668555,0.9528656394542426,1
0,1.7627825445142729,101.0,0.8682931470156037,0.7986238227268854,0.9525186387800533,1
0,1.7715091907742444,101.5,0.8675374390182728,0.798125962095591,0.9521589111502,1
0,1.7802358370342162,102.0,0.8667570376965603,0.7976214171827446,0.9517859193327463,1
0,1.7889624832941877,102.5,0.8659513913446899,0.7971095875564895,0.9513991206396712,1
0,1.7976891295541595,103.0,0.8651199811440953,0.7965898685835142,0.9509979687208447,1
0,1.806415775814131,103.5,0.8642623234913094,0.7960616532025894,0.9505819154271749,1
0,1.8151424220741028,104.0,0.8633779721983749,0.7955243338256942,0.9501504127342432,1
0,1.8238690683340744,104.5,0.8624665205403731,0.7949773043588694,0.9497029147168521,1
0,1.8325957145940461,105.00000000000001,0.861527603124793,0.7944199623328646,0.9492388795641251,1
0,1.8413223608540177,105.5,0.8605608975580423,0.7938517111316212,0.9487577716241277,1
0,1.8500490071139892,106.0,0.8595661258854543,0.7932719623047264,0.9482590634664471,1
0,1.858775653373961,106.5,0.8585430557827013,0.7926801379481729,0.9477422379507974,1
0,1.8675022996339325,107.0,0.8574915014785542,0.7920756731361601,0.9472067902895122,1
0,1.8762289458939043,107.5,0.8564113243914373,0.79145801838526,0.946652230091761,1
0,1.8849555921538759,108.0,0.855302433465199,0.7908266421311126,0.9460780833774896,1
0,1.8936822384138476,108.5,0.8541647851928913,0.7901810331969228,0.9454838945494243,1
0,1.9024088846738192,109.0,0.8529983833211012,0.7895207032324112,0.9448692283119958,1
0,1.911135530933791,109.50000000000001,0.8518032782314533,0.7888451891015879,0.944233671526722,1
0,1.9198621771937625,110.0,0.8505795660002029,0.7881540551977,0.9435768349944063,1
0,1.928588823453734,110.5,0.8493273871413581,0.78744689566405,0.9428983551554677,1
0,1.9373154697137058,111.0,0.8480469250433577,0.7867233364999856,0.9421978957007427,1
0,1.9460421159736774,111.5,0.8467384041139692,0.7859830375322914,0.9414751490862142,1
0,1.9547687622336491,112.0,0.8454020876526509,0.7852256942333913,0.9407298379462433,1
0,1.9634954084936207,112.5,0.8440382754740671,0.7844510393692056,0.939961716401008,1
0,1.9722220547535925,113.0,0.8426473013106957,0.7836588444611451,0.9391705712549224,1
0,1.980948701013564,113.5,0.8412295300264333,0.782848921048539,0.9383562230838071,1
0,1.9896753472735358,114.00000000000001,0.8397853546767458,0.7820211217397575,0.937518527209463,1
0,1.9984019935335073,114.5,0.8383151934541593,0.7804687843125452,0.9366573745610347,1
0,2.007128639793479,115.0,0.8368194865606938,0.7784894107151369,0.9357726924231071,1
0,2.0158552860534504,115.49999999999999,0.8352986930511923,0.7764739355160944,0.9348644450708666,1
0,2.0245819323134224,116.00000000000001,0.8337532876933281,0.7744230020726084,0.9338957747217708,1
0,2.033308578573394,116.5,0.832183757891402,0.7723372771174843,0.9328499022333273,1
0,2.0420352248333655,117.0,0.8305906007218155,0.7702174465597097,0.9317793764672566,1
0,2.050761871093337,117.5,0.8289743201283564,0.7680642111315612,0.9306839162753047,1
0,2.059488517353309,118.00000000000001,0.8273354243251135,0.765878281932914,0.9295632792685946,1
0,2.0682151636132806,118.50000000000001,0.8256744234539781,0.7636603759272204,0.9284172643097417,1
0,2.076941809873252,119.0,0.8239918275422631,0.7614112114471404,0.9272457139030901,1
0,2.0856684561332237,119.5,0.822288144803982,0.7591315037709945,0.9260485164671792,1
0,2.0943951023931953,119.99999999999999,0.820853997523106,0.7568219608340474,0.9248256084732412,1
0,2.1031217486531673,120.50000000000001,0.8196327830534272,0.7544832791410577,0.9238023764725406,1
0,2.111848394913139,121.0,0.8183951156545761,0.7521161399484634,0.9234392338901056,1
0,2.1205750411731104,121.5,0.8171411639789552,0.7497212057859692,0.9226859219453275,1
0,2.129301687433082,122.0,0.815871119374681,0.7472991173880008,0.9217285841510848,1
0,2.138028333693054,122.50000000000001,0.8145851985916712,0.7448504911054274,0.9207588025447668,1
0,2.1467549799530254,123.00000000000001,0.8132836466856423,0.7423759168669475,0.9197770169497601,1
0,2.155481626212997,123.5,0.8119667400961339,0.7398759567574194,0.9187836694559713,1
0,2.1642082724729685,124.0,0.8106347898689421,0.7373511442770917,0.9177792019070702,1
0,2.17293491873294,124.49999999999999,0.809288144987346,0.7348019843408727,0.9167640533267438,1
0,2.181661564992912,125.00000000000001,0.8079271957703352,0.7322289540703966,0.9157386572974499,1
0,2.1903882112528836,125.5,0.8065523772897858,0.729632504423457,0.914703439307882,1
0,2.199114857512855,126.0,0.805360276599626,0.7270130626953023,0.9136588140883372,1
0,2.2078415037728267,126.5,0.8041965587004569,0.7243710359141685,0.912605182956296,1
0,2.2165681500327987,127.00000000000001,0.8030335999201688,0.7217068151392375,0.9115429311977035,1
0,2.2252947962927703,127.50000000000001,0.8018720396429853,0.719020780652947,0.9104724255125823,1
0,2.234021442552742,128.0,0.8007125093934521,0.7163133080213367,0.9093940115565744,1
0,2.2427480888127134,128.5,0.7995556312606411,0.7135847749760595,0.9083080116126602,1
0,2.251474735072685,129.0,0.7984020163334185,0.7108355690501262,0.9069721599314424,1
0,2.260201381332657,129.5,0.7972522631509942,0.7080660958767641,0.9054965753144526,1
0,2.2689280275926285,130.0,0.7961069561725799,0.7052767880374916,0.904005691590517,1
0,2.2776546738526,130.5,0.7949666642695682,0.7024681143222726,0.9025000804861966,1
0,2.2863813201125716,131.0,0.793831939243216,0.6996405892421566,0.9009803169820376,1
0,2.2951079663725436,131.5,0.7927033143704278,0.6967947826139924,0.8994469777893802,1
0,2.303834612632515,132.0,0.7915813029799172,0.6939313290185162,0.8979006398831846,1
0,2.3125612588924866,132.5,0.7904663970608203,0.6910509369182952,0.8963418791049139,1
0,2.321287905152458,133.0,0.7893590659057733,0.6881543972116398,0.8947712688484849,1
0,2.3300145514124297,133.5,0.788259754790582,0.6852425909934888,0.8931893788408392,1
0,2.3387411976724017,134.0,0.7871688836929391,0.6823164962952751,0.8915967740268712,1
0,2.3474678439323733,134.5,0.7860868460531512,0.6793771935834511,0.8899940135662976,1
0,2.356194490192345,135.0,0.7850140075805951,0.6764258698111262,0.8883816499476698,1
0,2.3649211364523164,135.5,0.7839507051105363,0.6734638208392695,0.8867602282221645,1
0,2.3736477827122884,136.0,0.7828972455170218,0.67049245207297,0.8851302853571504,1
0,2.38237442897226,136.5,0.7818539046887709,0.6675132771938993,0.883492349706942,1
0,2.3911010752322315,137.0,0.7808209265762233,0.664881729328287,0.8818469405956758,1
0,2.399827721492203,137.5,0.7797985223191313,0.6622731991043831,0.8801945680050228,1
0,2.4085543677521746,138.0,0.7787868694652267,0.6596571010462632,0.8785357323575479,1
0,2.4172810140121466,138.5,0.7777861112914272,0.6570348368099909,0.8768709243850261,1
0,2.426007660272118,139.0,0.7767963562397594,0.6544078938003913,0.8752006250699871,1
0,2.4347343065320897,139.5,0.7758176774805399,0.6517778356193783,0.8729311750079055,1
0,2.443460952792061,140.0,0.774850112615336,0.6494611775517338,0.8705861069535866,1
0,2.452187599052033,140.5,0.7738936635317957,0.6475672563375581,0.8682332355419488,1
0,2.4609142453120048,141.0,0.7729482964215416,0.6472732624699182,0.8658745338094829,1
0,2.4696408915719763,141.5,0.7720139419709808,0.6469644727476035,0.8635119586050517,1
0,2.478367537831948,142.0,0.7710904957331269,0.64663991591605,0.8611474385722664,1
0,2.4870941840919194,142.5,0.770177818686381,0.6462987007560816,0.8587828625148033,1
0,2.4958208303518914,143.0,0.7692757379837578,0.6459400221060625,0.8564200683212116,1
0,2.504547476611863,143.5,0.7683840478933398,0.6455631656656112,0.8540608326117074,1
0,2.5132741228718345,144.0,0.7675025109278983,0.6451675115556578,0.851706861251279,1
0,2.522000769131806,144.5,0.7666308591587259,0.6447525366373176,0.8493597808519074,1
0,2.530727415391778,145.0,0.7657687957058663,0.6443178156182631,0.8470211313626514,1
0,2.5394540616517496,145.5,0.7643523895532351,0.6438630209992041,0.8446923598207331,1
0,2.548180707911721,146.0,0.7625970408497666,0.6433879219340859,0.8423748153104313,1
0,2.5569073541716927,146.5,0.7608481696983432,0.643116573618777,0.8400697451505424,1
0,2.5656340004316642,147.0,0.7591059687286468,0.6428498105947211,0.8377782923061048,1
0,2.5743606466916362,147.5,0.7573705843351987,0.6425554124457028,0.8355014939968254,1
0,2.5830872929516078,148.0,0.7556421185754811,0.642233350988898,0.8333667711793873,1
0,2.5918139392115793,148.5,0.7539206314231754,0.641883706879419,0.8320570866965638,1
0,2.600540585471551,149.0,0.7522061433358107,0.6415066635505298,0.8307484516642613,1
0,2.609267231731523,149.5,0.7504986380932246,0.6411025005970515,0.8294408667512475,1
0,2.6179938779914944,150.0,0.7487980658614912,0.6406715867512669,0.8281343406031056,1
0,2.626720524251466,150.5,0.7471043464362476,0.6399273812057039,0.8268288904885339,1
0,2.6354471705114375,151.0,0.7454173726196012,0.6381283395309768,0.825524542830887,1
0,2.644173816771409,151.5,0.7437370136858751,0.6363420975327949,0.8242213336363777,1
0,2.652900463031381,152.0,0.7420631188932751,0.6345682773289858,0.8229193088300395,1
0,2.6616271092913526,152.5,0.7403955210009441,0.6328064548955354,0.8216185245098514,1
0,2.670353755551324,153.0,0.7387340397537558,0.6310561681690376,0.8203190471285047,1
0,2.6790804018112957,153.5,0.7370784853003908,0.6293169251319608,0.8190209536111592,1
0,2.6878070480712677,154.0,0.7354534461518145,0.6275882117807103,0.8177243314163208,1
0,2.6965336943312392,154.5,0.734548263693809,0.6258694998876329,0.8164292785457025,1
0,2.705260340591211,155.0,0.7336370834154595,0.6241602544795541,0.8151359035076956,1
0,2.7139869868511823,155.5,0.732719996880693,0.6224599409668377,0.813844325237905,1
0,2.722713633111154,156.0,0.7317971099487727,0.6207680318680661,0.8125546729791434,1
0,2.731440279371126,156.5,0.7308685426058894,0.6190840130860505,0.811267086122357,1
0,2.7401669256310974,157.0,0.7299344288021568,0.6174073897008621,0.809981714009191,1
0,2.748893571891069,157.5,0.7289949162879916,0.6157376912547878,0.8086987156963176,1
0,2.7576202181510405,158.0,0.7280501664436119,0.6140744765125553,0.8074182596812176,1
