onet_code,xi,chi,norm_v_minus_global,gini_resid_abs,participation_resid_abs
13-2022.00,1.5728660933478893,0.1502626209516507,3.6311800009949056,0.40135096892960487,0.6538275770034594
13-2023.00,1.1189103939654526,0.2453937842554601,4.565237755283698,0.42944849237296534,0.6300654337619211
13-2031.00,0.4266786894064343,0.3587692731109581,6.812090691494572,0.30681608383193937,0.7706895470774744
13-2041.00,0.6580261306930033,0.3066582110647664,6.953050925641809,0.33706336389506064,0.7291649114401938
13-2052.00,0.0898399126609547,0.4501431593370665,7.571494473622103,0.4212319702898639,0.6321791910840122
13-2053.00,0.8503122727209378,0.2781722116789119,6.25673449284658,0.260588048429387,0.8243797560675403
13-2061.00,0.6284778747563359,0.4341738360905043,7.443225587861043,0.3591970289734794,0.6881519980778774
13-2071.00,6.0865882297630325,0.4088559988590053,6.654168241619703,0.35554349218507,0.6994900968699794
13-2072.00,6.114438597915364,0.2719890356671332,6.777241215697794,0.3400153617815016,0.7228644541222342
13-2081.00,6.221210202493147,0.2369129373023133,6.285352669249858,0.39430184749158803,0.6651845196479427
13-2082.00,5.788776850082179,0.2092701794001317,7.1692037439754905,0.32820325533909034,0.7533007469562608
13-2099.01,1.1046696851649505,0.5507251229516121,7.566224333163935,0.39656916999245895,0.6410478362634948
13-2099.04,0.6563389181294915,0.3650524516552589,6.445040850989524,0.37138244466459436,0.6921724991453585
15-1211.00,1.062428753271154,0.3278357774878006,5.572083328411355,0.46991696999115207,0.561126431112066
15-1211.01,0.5932649110266809,0.528663008398599,5.8788472867205925,0.36619496562669185,0.7007567080140228
15-1212.00,0.7848864317626825,0.2927734563252427,5.401413094369498,0.3364725589905868,0.740684827406626
15-1221.00,0.6656612660243861,0.3252277791497434,6.674756603555642,0.35351163556573906,0.710178674741431
15-1231.00,1.5952365890863978,0.1735673418980226,4.608024035494852,0.3886934720229329,0.6597752835116342
15-1232.00,1.6549504641582633,0.1729617565755807,3.467385247524516,0.3962306138437155,0.657118915167781
15-1241.00,1.148774053199299,0.2806013649870387,5.109105998058523,0.3983077740375984,0.6534956693179915
15-1241.01,1.3921015985123648,0.2310772479256387,3.6562289470251996,0.4342758564642957,0.5891075131880793
15-1242.00,0.9789586432515978,0.2672713687879087,5.818952312301349,0.4201908459054329,0.6230726906883259
15-1243.00,0.9008376034859592,0.2828340902470112,6.034572271906646,0.3675014042161113,0.6986079844518827
15-1243.01,1.3207454831560597,0.2753841897983863,6.705248605399923,0.41681458239637204,0.6023741456338899
15-1244.00,1.2597141985401508,0.1348613427142011,4.370522958767127,0.3912771457840558,0.6552527120941579
15-1251.00,1.094201995607587,0.2345239179873533,5.833813215031089,0.30602754657615727,0.7749579677521545
15-1252.00,1.3096121022394662,0.4522667520977108,5.925331097048344,0.3804294165388358,0.6882413492924733
15-1253.00,1.37375055058217,0.4887001598756539,5.346587343142222,0.4119456834924846,0.6400525855137436
15-1254.00,0.8945441107975675,0.2361776013975826,5.487838270484715,0.37255606553252507,0.6761644373818864
15-1255.01,0.7953480534571382,0.3178969690076014,5.880454796157194,0.3379042988219576,0.7327681254869431
15-1299.01,0.9791888517383124,0.3203560554033627,5.620390541565282,0.30707917140716834,0.7590959958248237
15-1299.03,0.714855444433118,0.3196608858235149,5.499517920400002,0.28854861909709073,0.7962269493056345
15-1299.05,0.9608788154952153,0.4438152548427787,5.3604079545129135,0.40554907147639385,0.6209988036984324
15-1299.08,1.343506980824364,0.4266161594401031,5.629879111904583,0.3887604308939696,0.6372596290368331
15-1299.09,0.5248482767131901,0.3776695555210021,6.84026114469642,0.46528247925132726,0.5610936547368456
15-2011.00,0.5250368897431925,0.384492629466713,8.132547553075987,0.42403667882644114,0.5698817226714653
15-2021.00,0.8339749191584377,0.3340271926133421,9.587105881293073,0.39413840063080485,0.6296087600054965
15-2031.00,0.966633156558256,0.4528019999749144,8.301727122172522,0.3994264851408289,0.6316476789670139
15-2041.00,1.0032591670145714,0.5002177722473157,8.365624537019706,0.4630267624933828,0.5588257271571266
15-2041.01,0.7771460093091981,0.5930814252354714,8.109047822174517,0.3343058077975807,0.7100457514824493
15-2051.01,0.8724737081914924,0.405218718292031,7.758233166581894,0.4042618890274825,0.611951553514524
15-2051.02,0.868030111631089,0.3388509464992562,6.952769697639789,0.4378851973021489,0.591948659081263
15-2099.01,0.9196315232459096,0.38306738665934,7.12876630098875,0.4182119057515894,0.5894246853391599
17-1011.00,1.3095227629917172,0.320629929235699,6.844689000696384,0.39212421991641255,0.6594598282443582
17-1012.00,1.0737768880708851,0.329320780037784,5.703556645167711,0.3302269718810811,0.7223586618766789
17-1021.00,1.5917282660867194,0.2606115995212885,4.9414042021392275,0.3941959982098333,0.6584324649987542
17-1022.00,1.5308574747022945,0.3078978314620185,5.219831323179895,0.473896369378062,0.558641702044351
17-1022.01,1.4883651229065882,0.3573584716773765,4.697208990438169,0.4431828380615104,0.6116054631291855
17-2011.00,1.5436722834202328,0.5583795095793345,7.756474441540289,0.47565347330777175,0.5454845489369317
17-2021.00,1.361538093601098,0.3621965296045514,4.536807789563399,0.3971951182158304,0.6520345039134323
17-2031.00,1.3558820423754316,0.4862846771334824,6.262696196033838,0.34818194447529627,0.728339151193469
17-2041.00,1.9076398293921075,0.5207460695637438,7.376940714443147,0.37257792103295073,0.6861928606425497
17-2051.00,1.6035525968638358,0.4921848882565109,7.782008284348351,0.3370705271787995,0.7029326342122639
17-2051.01,1.4659828697278663,0.4072503461883239,7.041108731100443,0.3962962966916732,0.6539152590719746
17-2051.02,1.5200613438478066,0.5019473015815972,7.430357318815467,0.4505939527206344,0.5758270071859792
17-2061.00,1.7539038176354629,0.3748968346483845,5.865688101256313,0.42269661890253785,0.6225489504473143
17-2071.00,1.655539270620619,0.4334193762165559,5.827599332958844,0.4769441666151095,0.5514494543094539
17-2072.00,1.67270565957397,0.4867279619521855,5.195851998913554,0.4177907710443858,0.6396391450901475
17-2072.01,1.5518685329295363,0.341182976330826,4.229387678594154,0.3514976795557154,0.727261191947089
17-2081.00,0.9468732027311098,0.4670046704495404,7.626788574670423,0.4281942440609199,0.5705204940623344
17-2111.02,1.1959754531057096,0.4233218801041999,6.6758748566517845,0.40369399962109376,0.6072415388003395
17-2112.00,1.8208656174162603,0.3371094465014329,4.825729220010645,0.4603164960396995,0.5192776249977549
17-2112.01,1.325007784823217,0.5008137656543059,7.257209084033255,0.4367140270816603,0.5439200043199641
17-2112.02,1.5200106212893314,0.5464024557267294,5.31618179980282,0.46539264399019964,0.5482991182467019
17-2112.03,1.926094110272866,0.4134268470547482,5.78476843755763,0.3325397915279322,0.7353986464552991
17-2121.00,1.9088901183945537,0.4282093008774029,5.407868084571453,0.3935540306395324,0.6735034031216152
17-2131.00,1.5021722395686654,0.4078513446586143,6.070648143567263,0.4125202233021066,0.64508976133881
17-2141.00,1.8538302489942176,0.5225282653606597,6.3001353783110705,0.4124692822369347,0.6377501383720959
17-2141.01,1.7297718532499826,0.5252063042243367,5.850649738976885,0.3970387211726638,0.6754757362010527
17-2141.02,1.6010004731175405,0.4694486299662366,6.448648662035168,0.4149466218080149,0.6533034576365551
17-2151.00,1.6904522248607043,0.4294477806129634,7.366575848100749,0.3771628816460668,0.6394739635713941
17-2161.00,1.4685742760185323,0.5105620966758823,7.003061296051468,0.39849495106288546,0.6523091898373926
17-2171.00,1.72923276965111,0.4053840922895906,6.696384404990321,0.4757613209514935,0.5427837708269205
17-2199.03,1.3894873135869177,0.4880542968583721,6.822860297671264,0.4738373021492974,0.5353747849011302
17-2199.05,2.0267813589080754,0.4719527841809252,5.3442579280001175,0.3908947557868816,0.6781597498006674
17-2199.06,1.787813884096223,0.5335808556591499,5.3102896505078245,0.29432025071233614,0.7862617124657666
17-2199.07,1.578257434147083,0.4226181588002128,6.903331479198885,0.3507817293980007,0.7211813080591631
17-2199.08,2.095868232356062,0.3275712721371361,6.857999044003468,0.3941256209339956,0.6750496239141124
17-2199.09,1.5127664178065594,0.4169020307389071,6.708821809193244,0.3685689007569102,0.7092653118260572
17-2199.10,1.974818883654363,0.5461684457662558,5.802661324788381,0.45344460217575344,0.5900312900917488
17-2199.11,1.650529785833319,0.4942816405648526,4.01390068680621,0.4416993305063306,0.5669345254457875
17-3012.00,2.236336977337472,0.3300899692507175,4.3456339306079235,0.4875529427069569,0.5457216542195413
17-3013.00,2.396148484772101,0.3362237465271034,5.569466883455936,0.49201092229834287,0.5493411492733125
17-3021.00,2.1703845833570306,0.6663863557014298,3.6160320189141237,0.4471316595467072,0.5912299597636714
17-3022.00,1.5317517142652632,0.3958329512565542,4.399116638297678,0.474958697881505,0.5514042974917899
17-3024.00,2.442751846024659,0.5646596232990968,5.809492024660264,0.4018764203325438,0.6452230560004133
17-3024.01,2.7066461953121466,0.4194585475323837,6.2596019980960795,0.3820757073980716,0.6931631949292331
17-3025.00,1.5588731194994812,0.3765158373072478,4.242955608989229,0.4864617061299401,0.5672544654662642
17-3026.00,2.0892098557018244,0.5018486731105022,3.3293231746095344,0.43992715444932484,0.5850031713950065
17-3026.01,1.944735287607553,0.4172655415788406,4.86636876582542,0.46556591347013243,0.5902613260815569
17-3027.00,2.193961889185132,0.5615216435819943,4.974487219515161,0.39209292471226975,0.6722386684293356
17-3027.01,2.0850590874700727,0.618359806481636,4.647922023180482,0.46251814314759465,0.5736841970133932
17-3029.01,2.044067714483917,0.5824573592787442,4.630693857600008,0.3776199360316601,0.6822553375587541
17-3029.08,2.507152613432312,0.4508695864259167,3.995775513985678,0.5247902293241982,0.48127862047701764
19-1011.00,0.8138729509901693,0.4146177281964888,5.287895887296508,0.41206097554685694,0.6375964099557297
19-1012.00,1.2882727482517005,0.3708020094651268,4.3442355279878875,0.3931004531324884,0.6569465682319569
19-1013.00,1.0924847344560076,0.4957819163929958,4.536341420612365,0.395911511518902,0.6603777802392748
19-1021.00,1.128975508531176,0.429268100886774,7.51155148987523,0.44142921986302164,0.6043642712627071
19-1022.00,1.1575040772205003,0.4039319241372547,6.231539248971354,0.42169726103869754,0.6187048540130347
19-1023.00,0.5501673696419419,0.4700420012983877,4.162090968400153,0.41384959075805394,0.6530539305748063
19-1029.01,0.8706274442826827,0.4135969226786506,7.37247740567034,0.3077302210383017,0.7647557099155688
19-1029.02,1.015905470440379,0.4205276361491634,6.975450482204982,0.3903447451140072,0.6723836696213394
19-1029.03,0.8537302838839473,0.4553502093483507,6.263955633735135,0.34195055167097665,0.7378435404683096
19-1029.04,0.7236839866466813,0.4684527396319463,5.619442501802154,0.42034916616255824,0.626973456364888
19-1031.00,0.9035882304217632,0.4659779455683766,3.6121685129451513,0.422136441869432,0.6391934248794084
19-1031.02,0.6473076953281485,0.30946250025275,3.708652795457718,0.44761367203630975,0.6029379174983139
19-1031.03,6.052249204376099,0.3766337605366127,3.333660399926775,0.39885321838253773,0.6686295364823698
19-1032.00,0.8689406725326552,0.2488042082332703,5.164175227957199,0.4635590227795858,0.5898557059697204
19-1041.00,0.5225661799556947,0.5864327264000075,8.257559198526234,0.3303764138084182,0.743589766451891
19-1042.00,0.8496146994362412,0.4713410797868172,7.007815347488837,0.3997641646849892,0.6557899576420481
19-2011.00,0.4633275992792994,0.4141115131403424,8.11751780451924,0.33144685135697394,0.726153795076981
19-2012.00,1.22810472036972,0.4752983933087569,10.596027465053687,0.38410756698516835,0.6750624033893902
19-2021.00,1.0133329776473845,0.384769553041447,7.396172567970965,0.44266103400798373,0.5873329830470867
19-2031.00,1.6683413495120971,0.5460358593012261,5.318411511104391,0.4093851983083163,0.6561648451255822
19-2032.00,1.5736118779977464,0.4250894741679786,6.337462959619223,0.41847152947885213,0.6445073815089387
19-2041.00,1.0542950679760053,0.623716766888985,5.280041144407997,0.40271343870088705,0.6507264348525483
19-2041.01,0.6771282988884415,0.6213864550734289,7.230935698081184,0.4185418718420777,0.6259536180175334
19-2041.02,1.1189319953195354,0.5439415499824792,3.8618861100747144,0.4579512281515663,0.5768300421770339
19-2041.03,1.265176335265836,0.6174120166919871,7.857243736423488,0.41343633450553363,0.5763671441303031
19-2042.00,1.3506938900218284,0.5115371718760439,4.7390387950263,0.3860354235507879,0.679122510632186
19-2043.00,1.1410992810823395,0.4830308936059596,4.8922652540309475,0.4460416923595316,0.6103467327923717
19-2099.01,1.2370877403436729,0.4007760253452259,6.1224108356988935,0.394888565581192,0.6560699941665503
19-3011.00,0.580032420976745,0.524524060165914,8.25495672724248,0.34501102889399204,0.7202386558521795
19-3011.01,0.9270561047879076,0.64083335957933,8.329093730304052,0.4027741852404858,0.6434311438758834
19-3022.00,0.6848541104566,0.4395401793503081,7.832978242920586,0.3751119320108016,0.6845833659271349
19-3032.00,0.3968310575696911,0.4795296602138714,8.122076293960191,0.3651388717075603,0.6972950050771701
19-3033.00,0.2031359434429263,0.5221467755962187,7.555854740846559,0.44929133297858703,0.5748097200178882
19-3034.00,6.277963020912134,0.589135354906944,7.2408618931650395,0.4430154502343251,0.5873753760132638
19-3039.02,0.2852906989502082,0.5202107854464764,6.985642539152643,0.4241089955192914,0.6381593661634254
19-3039.03,0.3218332585111266,0.4802850804820089,5.910233440042659,0.37358414891918157,0.6922446462775019
19-3041.00,0.4531100835269863,0.5724635040750629,8.002835465565889,0.35695413022179046,0.6986818129503458
19-3051.00,0.8300519424053363,0.5568887211911813,6.645827992285252,0.42657243366831876,0.5906935105802379
19-3091.00,0.4686196354748743,0.4264746011771718,5.658973147440465,0.4037450641603493,0.6644943433903375
19-3092.00,0.7642067367751031,0.3697509363569973,7.214509115382359,0.41271136443515477,0.6126102289906381
19-3093.00,0.1639077367173792,0.3927146045375067,7.364117095173386,0.3810891420352003,0.6735736017021183
19-3094.00,0.3835483073968098,0.5905063860283246,7.816667685923065,0.3710164576972159,0.6833057430595922
19-3099.01,0.9927919394228174,0.458955569316046,6.833232715090093,0.46042530918017377,0.5536049582755934
19-4012.00,1.7803225704159087,0.1617553154431858,4.194159362188569,0.347533717190984,0.7223186100645789
19-4012.01,1.5318208055010225,0.3506268054925698,3.396191367962916,0.48139920941125713,0.5550224368578902
19-4013.00,1.9011108844513411,0.3250528139946744,3.029594250119031,0.40618348507795243,0.6562619751256126
19-4021.00,1.7018919414495826,0.2156417864294967,3.454927859446007,0.45055829876957243,0.5892304062883668
19-4031.00,1.7842622984144365,0.3498287985124232,3.7615643826860574,0.46855344695306433,0.5697674707313939
19-4042.00,1.5034477993507072,0.4375867143525518,3.5448858666853895,0.4580811119346615,0.5969515785449385
19-4051.02,2.00202567771759,0.3154829569701335,3.4776071944246674,0.4141853153066857,0.6501854668782459
19-4061.00,0.4856360794651509,0.3311418940954537,6.2735198346177965,0.36945950246818104,0.6767183791086567
19-4071.00,0.7447357322342245,0.1626912383590358,5.652676214135895,0.38873121374800323,0.6805219245373709
19-4092.00,1.5137784942443102,0.2651779433130093,4.67188302279377,0.39726531342321847,0.6745435372376439
19-4099.01,1.5065691812048634,0.46737013734479,2.838500654796318,0.41257657262105973,0.6325478824520576
19-4099.03,1.5602297764154116,0.335115648673367,5.335345595063151,0.40535780662427734,0.6445646222880701
19-5011.00,1.2065741694859482,0.3717042369895171,3.6229979593277153,0.4153855382812197,0.6460670183153232
19-5012.00,1.313215241750985,0.3403762037018598,2.4711122059666377,0.4378695829250483,0.6225601448937715
21-1011.00,6.24806534534648,0.5043792722959608,4.370232381668602,0.5159417726075244,0.5095817032246373
21-1012.00,5.926115011907728,0.6034747604439004,7.186820438649696,0.4452137944978636,0.5806603801004796
21-1013.00,0.0121368675497294,0.5622140141962602,7.035430111632252,0.4515547057488436,0.5812505340825296
21-1014.00,6.271433229279202,0.4996863773860428,7.331246920645249,0.4183855179354701,0.6401339527554571
21-1015.00,0.0774601498761539,0.46980057361926,5.983465303475416,0.45749783668107535,0.5671825574588226
21-1021.00,6.175348604150893,0.5145064070323905,3.8544999113202687,0.41177659990773874,0.6262905074372664
21-1022.00,0.05230805682885,0.5098561860804994,5.81273453532957,0.482580956457066,0.5376287123540273
21-1023.00,6.262397122392789,0.5240263214801615,6.417439106968815,0.4130213267989935,0.6053924768227658
21-1091.00,0.1037697424376885,0.6062413216358226,4.349033155097304,0.39646164304661324,0.667449804682363
21-1092.00,6.120976480381305,0.3553834922847684,4.185628884211449,0.4336907399077581,0.6076823871749178
21-1093.00,6.05637660699731,0.4181791141224096,3.7737188957855565,0.3428154008110005,0.7229648837907212
21-1094.00,6.275573967599635,0.5497595362988216,2.6708391690723974,0.40381556117010065,0.6611586587305572
21-2011.00,5.738913691481301,0.4951489479413918,7.55356425087576,0.4115382558329812,0.6440481844683587
21-2021.00,6.010092296956891,0.5488029919670463,6.418487240011842,0.4467020137362201,0.5663339753721882
23-1011.00,0.0921260885418117,0.3850915918028009,7.621427089958446,0.38498309334852476,0.6814718741264318
23-1012.00,6.014854614946249,0.359851915368895,6.7710199397304045,0.41144971541374886,0.649235792640469
23-1021.00,0.2661132548725979,0.3465000042228904,7.327569424208532,0.36542340228804937,0.6996680701775674
23-1022.00,0.0650711527547365,0.3186721063794065,7.719877154421047,0.3851781247307502,0.6720112883151925
23-1023.00,5.909766936930342,0.337103302224663,8.144264040694262,0.3593788606621602,0.7096136390506504
23-2011.00,6.064773561734509,0.3015632959181752,6.460694289727701,0.3401091724452616,0.739699772097634
23-2093.00,0.7329065028577534,0.1204788612985485,6.624583992549314,0.34951778617966656,0.7012553186905917
25-1011.00,5.8923823890737,0.5856282482662668,7.927141769129109,0.37398169653575253,0.6991098686184383
25-1021.00,5.911966134908718,0.5449751339379635,7.145103208666445,0.36611396073529967,0.7025846602847458
25-1022.00,5.852219722216242,0.5750511804245356,8.300213192590293,0.40160946455675983,0.6223830084698341
25-1031.00,5.92108899520546,0.5638474341829542,7.296666015532174,0.3580006164023837,0.6985250225684091
25-1032.00,5.968738693394053,0.5298823451134806,7.718462887037647,0.3491747255523363,0.7041006077297454
25-1041.00,5.941856630181804,0.5618241227808165,5.431231887605006,0.38582195229992755,0.6637442675419277
25-1042.00,5.933103339099668,0.5186627879520512,6.950056429464878,0.3473817911678767,0.7231966784038613
25-1043.00,5.984623783450736,0.5662030182107882,5.854238703404252,0.35513697110951603,0.7055594712598235
25-1051.00,5.955239108811932,0.5393309013782918,7.814985887274792,0.3427161568355044,0.7272207754658334
25-1052.00,5.944003508432697,0.527228266277482,7.356213687552683,0.39064832167400176,0.678726293798763
25-1053.00,5.969142056625407,0.5702340282100958,7.654637411033012,0.37492658721434435,0.6930738606668402
25-1054.00,5.908923026552506,0.5280658479678882,6.795867302336717,0.4045436543721599,0.6384461740456019
25-1061.00,6.004713877733327,0.5586778807441705,7.364543425256961,0.3431224776872306,0.7359386248711279
25-1062.00,5.920444797844599,0.5824479222699256,7.600888711322069,0.3281910098453329,0.7458205938689667
25-1063.00,5.916683199545707,0.5786751476753478,7.4936671881180335,0.42829196083145726,0.6213053267401281
25-1064.00,5.96477744175168,0.5462758068463008,7.487878532631464,0.3840024671650526,0.680721002570316
25-1065.00,5.903663173856796,0.5882701133782564,8.07002587543245,0.3559442884635813,0.7188440749788968
25-1066.00,5.943077735704581,0.5641164340180069,7.929117864747944,0.36455642982857417,0.7080198900685073
25-1067.00,5.926191646558987,0.5771073256380215,8.178671027213365,0.35792161010691315,0.7133586147461303
25-1071.00,5.883340002691258,0.5904192194469525,5.301218353889627,0.42660443698768313,0.6149539967957529
25-1072.00,5.947113954972658,0.5810446918596154,4.450652466726627,0.37135277914532794,0.6621990014504866
