onet_code,xi,chi,norm_v,norm_v_minus_global,gini_v,gini_resid_abs,participation_v,participation_resid_abs,dist_to_xi_centroid,cos_dist_to_xi_centroid,mean_level
11-3121.00,6.2061629072293165,0.3682755116910413,19.289577496669025,6.693543326833792,0.32320032908268215,0.46018297226487204,0.7260665435876771,0.5287606156107473,4.212709547399017,0.01939329653076427,2.7782857142857145
11-3131.00,0.2840037764268779,0.419892708972293,19.298370397523207,6.66949977731394,0.3223524248409042,0.4922074225374833,0.7315351111667223,0.5219841477807783,4.414405496472143,0.023923155218554704,2.79
11-9021.00,1.2298152392625172,0.2799187859648356,20.25945705096758,6.23301003270054,0.21012632227585493,0.4566459054397962,0.8620065885188474,0.5721892518329962,4.513762718012979,0.019610077829449457,3.1794285714285713
11-9031.00,6.194239750969961,0.5442735627955397,18.23760949247461,5.111678213548049,0.30256582155046297,0.5384809566272912,0.755146699304308,0.4403721522983626,3.1576626352111083,0.01372458311987479,2.6788571428571424
11-9032.00,6.114995876800583,0.54943462147533,21.763882925617846,8.104863170112262,0.2909703743125782,0.4150754998781625,0.7666819778179116,0.6314285368962365,5.935764300459738,0.01573343770100777,3.221142857142857
11-9033.00,6.003149249424346,0.5891900942827812,19.0439334172329,6.377896532685429,0.3334015037593985,0.4084660285227124,0.7109938717448987,0.6160522279373672,4.01648301334473,0.016705868725777395,2.7142857142857144
11-9041.00,0.9371711606702172,0.44523211726353,19.445091925727684,5.519542620725497,0.2386336352722911,0.4615486651278793,0.8286501657182695,0.5912728439737641,3.3993844544750695,0.011712072051491051,2.9920000000000004
11-9041.01,1.4881732198162256,0.5500899625312768,17.98499096469053,3.599558304889205,0.18313914803856357,0.46980019460658484,0.8994559935073424,0.5739396063743947,1.6579101547514945,0.004243939530527929,2.8831428571428566
11-9051.00,5.430613747222995,0.1948792490867169,17.32400069268066,3.731323904039586,0.24077622505644736,0.4303212868908268,0.8347537540810921,0.6202509364011008,4.26310824786732,0.022541977506026267,2.6754285714285713
11-9071.00,5.21996017604575,0.2507920329047121,17.62581061965662,4.350761139845718,0.29580860765819206,0.335785756773769,0.7696372310391338,0.7352880738270424,4.515388008068241,0.01110364505504069,2.613714285714286
11-9072.00,5.398041680397013,0.2846322780815878,17.230470103859616,4.15738609828956,0.30063225290116047,0.40290860465904044,0.7665741180797814,0.6175465552453108,3.4702608040650547,0.009979164620977587,2.55
11-9081.00,5.370121315804535,0.3992326127462852,18.545425311919917,5.049282899928335,0.2522030181492916,0.3322360057565421,0.814524598160704,0.7004788159345539,5.305498968769048,0.021082683070835606,2.8291428571428576
11-9111.00,0.1088691499914925,0.4312762941235935,19.345958234215228,6.312973819153847,0.2641472296033853,0.5444680376034106,0.7881781056694307,0.42846264792206107,4.009860921166085,0.01790337972765066,2.903142857142857
11-9121.00,0.730617130439629,0.5258198864532079,21.119152445114835,7.688161427847268,0.24670009827886008,0.4514072775474498,0.8234777909005844,0.5526870607188743,5.000001080110606,0.01601729510494987,3.2394285714285713
11-9121.01,0.378843369393196,0.4717407770464392,17.52495649067352,4.746360906861003,0.31079643769942655,0.4382810794990608,0.7533669474791649,0.5861549118251695,2.431994373240974,0.009644627288705077,2.5711428571428576
11-9121.02,1.1511848840830197,0.5199197554845376,18.648399395122357,4.804691631722691,0.22431562905683777,0.4419534282439217,0.8420795192256662,0.6201044018433618,2.269121959325167,0.006459560581331236,2.892571428571429
11-9131.00,5.335781027988919,0.3459746228517175,16.671448647313166,3.566830415902806,0.27197328318526703,0.38399008288852876,0.7982414115747832,0.6543103702978043,3.5217796559422916,0.0139608618664665,2.517714285714286
11-9141.00,6.016459002194258,0.1938888356879003,16.332112539411426,4.356268328379119,0.3237019618612793,0.46582365835086326,0.7420053168297417,0.5612016166134044,3.2357514516380017,0.01889038782924557,2.3779999999999997
11-9151.00,0.0112323294333142,0.5411718646335724,19.45087915750854,5.645222338602427,0.2666240213597362,0.4706457587410702,0.7969811697207427,0.5589796611948646,3.4054489570061133,0.00974311164837105,2.935142857142857
11-9161.00,0.4692016898808171,0.4770773478086679,20.46668756785035,6.704849344193937,0.30088552828433923,0.39817640826394407,0.7662431764904206,0.6407579666889441,4.297040518878534,0.01349362625168593,3.028285714285714
11-9171.00,5.69965921411014,0.2931374810522878,16.3381577908894,3.7005499116497815,0.29713882258010305,0.45795904072825433,0.7729639455838379,0.5689956996634135,3.1793153208169875,0.019101579697192728,2.4279999999999995
11-9179.01,0.0431991964113843,0.3642241077449518,16.898405250200387,3.7676536252627004,0.2647731429207554,0.5062328715594318,0.8073899014189209,0.5231156408976576,2.999461760232266,0.015233833014154707,2.5665714285714287
11-9179.02,5.664013305189718,0.2719286928600413,17.858885743517146,4.918996201964765,0.27823201729018887,0.4602202759694687,0.7891950231897772,0.5216884051781637,4.400369634871884,0.026854492937527952,2.681714285714286
11-9199.01,0.7266870872780097,0.4696439713428902,17.33319647381867,5.06364422952831,0.333099613547051,0.4333984563736195,0.7299313163815757,0.593842941631931,2.942513169554901,0.01423945787161296,2.503142857142857
11-9199.02,0.6305221329559496,0.4635548398244378,17.179854481339476,4.071553792647767,0.3412062615101288,0.508307570251566,0.7306890823268062,0.4587378215718102,2.7820637523524945,0.012717740540897915,2.482285714285714
11-9199.08,0.5700905603507949,0.2332617622718454,18.40624078947138,4.629779036959684,0.27729192288885285,0.45886079437097727,0.7838733923391752,0.51006974627598,3.446497236091493,0.017155055363051952,2.7545714285714284
11-9199.09,1.932376289229504,0.106773508517115,19.140916905937395,5.121282512113987,0.168142976378161,0.5272071446195759,0.9067460873097561,0.47785108979732266,3.846168778793176,0.01837725113803379,3.0808571428571434
11-9199.10,1.325590662089233,0.3393217614375103,17.915124894903748,4.387119030112393,0.25164160009520864,0.44687100771751975,0.8209300117654551,0.5633034875330932,3.861094823464483,0.02335899904678429,2.7437142857142858
11-9199.11,1.194838172245129,0.4708859207422839,19.10748544419176,5.516761325778411,0.23908984830805124,0.47353789930219214,0.8276543781831158,0.5068478923543269,3.188656370719316,0.012228968713426602,2.938285714285714
13-1011.00,5.984861094357954,0.4061325436424897,15.929030102300642,5.080015374875914,0.3981240229286085,0.43954221537166016,0.663472950863052,0.6102837323856108,3.1662199295660285,0.01787274732773081,2.193142857142857
13-1021.00,4.375675098643665,0.072275568522872,15.961726097136236,3.363721931057442,0.24998746720585552,0.35586325190264345,0.8196017588286978,0.6992708939738387,4.789004080189198,0.023583578720523857,2.4425714285714286
13-1022.00,0.4111210249663552,0.1263399225463133,17.197706242403378,4.9367773455740265,0.30843529697755456,0.45912749499940064,0.7506466246865171,0.5478893268506775,3.3434297172825858,0.018423918818335272,2.5185714285714287
13-1023.00,0.5519672994589703,0.1791552274555412,17.78012654623133,5.448259899787009,0.3133882319598178,0.5904311204447055,0.7439848331418303,0.39250576113430485,3.948272039440766,0.02492577687956332,2.5922857142857145
13-1031.00,0.5397585348714181,0.2613486237269785,16.288772206645902,3.5942912455023768,0.328168361833868,0.46036554306808175,0.7470350520632796,0.514113633197506,2.9990421251547303,0.013214838992687161,2.3797142857142854
13-1032.00,2.330738328078347,0.2499769282556154,14.369425875796152,2.6314222557861635,0.28333145412861294,0.4188005876629646,0.7996664090150928,0.6371593157666988,4.7033093080471415,0.03800009098324497,2.1719999999999997
13-1041.01,1.1179510882679415,0.3506210689533605,18.186838647769434,4.581170577781863,0.2774292568805974,0.44821084458789806,0.7939314076361633,0.5887879725136878,3.278363773876251,0.016316923604953182,2.7391428571428573
13-1041.03,0.306665107746731,0.4419911185928981,17.449312307366156,5.055656246365355,0.3757563661161287,0.47900757106269065,0.6922461191841132,0.5239443968285391,3.1931456168336187,0.01671847299282947,2.454
13-1041.04,1.1011200333773397,0.3718922944304091,17.445712940433246,3.5470063336666513,0.27521003835820634,0.5079479760096397,0.7943936228540714,0.5092707632431748,3.2188030250185116,0.01671712136601966,2.6282857142857146
13-1041.06,6.156176603417534,0.2408383500388677,16.538957040877758,3.7493042864864776,0.311799355882991,0.5333549186650317,0.765534401000815,0.44654214984665597,3.473538696689307,0.021158790627875845,2.446
13-1041.07,0.7931419393303871,0.4281756686609639,17.670854535081205,4.650440098638599,0.32437291300701054,0.5044593773701822,0.7455962875518622,0.5043919268054323,2.4044765408015563,0.009300725171090374,2.579142857142857
13-1041.08,4.916318882647535,0.1430143538241261,15.861204241797028,4.656688426055404,0.3417393812648737,0.34049822472983293,0.7130969425760141,0.7369231437716982,4.464497713827677,0.02637510523740072,2.264
13-1051.00,1.323994350066832,0.2679881982857331,16.908642760434677,5.528515347658409,0.33962492845358727,0.5548386131800467,0.7196486470848124,0.46383704037078316,5.60140033660004,0.05083595425024623,2.4245714285714284
13-1071.00,6.173350680948285,0.3394056951264002,15.676801331904414,4.564254867554135,0.3913310361708937,0.512187404338011,0.6692019756388105,0.4538217978061783,3.036231002915912,0.014003772534346037,2.1677142857142857
13-1074.00,4.753662748813396,0.2844755914452154,13.70857031203473,3.7688233953430963,0.3131978566373472,0.449475843212233,0.7588779955640333,0.572525459346019,2.654477932069268,0.016573085384605557,2.0185714285714282
13-1075.00,0.1889832378433405,0.3247879067027708,17.580611479695467,5.790223709437401,0.4036354387452312,0.5581426754019909,0.6561510406091337,0.4531289333178011,3.8001709266782417,0.02354666045843401,2.4071428571428575
13-1081.00,0.5237673862473098,0.2398263034610563,18.56114220623289,5.597670780599141,0.2984888676939583,0.44837417009835456,0.7620744630562462,0.5686439283714285,3.3434572962559717,0.015471081158748845,2.738857142857143
13-1081.01,1.4398723529504172,0.3175068888724129,20.000962476840957,6.518415524267893,0.21185468451242828,0.4839454804816292,0.8615334274076123,0.5571210963612311,3.6854207760766378,0.012343903399188005,3.1380000000000003
13-1081.02,1.3539591125701709,0.1351931770394504,17.273850178810743,4.563055208703624,0.2914127248237066,0.5593407918319824,0.7781890593930304,0.42216588435181795,3.8557422009567612,0.023719279222576772,2.5757142857142856
13-1111.00,0.9452315849779698,0.3954034208380686,18.270478920925964,5.2744362156998275,0.3026073247635215,0.43119450854711605,0.7601558592199986,0.6118412137585925,3.0968851476310277,0.014165146516277205,2.6925714285714286
13-1121.00,6.101126736643305,0.3580749223011698,17.35752286474081,4.055929143903428,0.2681285280069474,0.45786270937306894,0.8047561832107689,0.5632599190974034,3.4073441010235372,0.01942117726878967,2.632
13-1131.00,6.028644130775312,0.4050003433840111,17.174501448368158,5.098518918385974,0.34833386015405354,0.5122118808621763,0.7142440045245309,0.4983592744222904,3.0907981723231517,0.01628797424061923,2.4534285714285717
13-1141.00,0.2907746790411946,0.3970202066096218,16.600969851186406,4.7259590813493535,0.33894390569852306,0.42356996941830993,0.7207569113245689,0.607495523328689,2.7440274408927308,0.011685948159268711,2.382285714285714
13-1151.00,0.0825071347154697,0.3769462147348427,18.322759071711882,5.665349395369896,0.32202004744050816,0.5025149205159873,0.7416156024653788,0.5014157373657966,3.1276424670951357,0.013768656873856755,2.667142857142857
13-1161.00,0.6830473873748182,0.427569218758734,17.267521536109342,4.9013517906045765,0.32466324099139254,0.4325969769247924,0.7442510966158931,0.6005525481329085,2.260509422047299,0.00837917677090616,2.518
13-1161.01,0.5294064979725018,0.3041741106843768,17.212794659787235,4.628902140299082,0.30185093028109056,0.4886174759824704,0.763680310262179,0.4494461613198701,2.9559788661342385,0.014369880300160065,2.5425714285714287
13-1199.04,0.811038660390926,0.4300548819181491,19.03939599882307,5.888575165912557,0.31746683883084925,0.4133053325410838,0.747113789838479,0.5573690608885375,3.8183993872830064,0.01833795043133779,2.7817142857142856
13-1199.05,0.841792186444849,0.5293511632993624,16.66066925426467,3.3620002912561135,0.2954998767764727,0.4799747213647092,0.778191069451649,0.5107604650223421,2.0302556863408263,0.0058168537070133475,2.4842857142857144
13-1199.06,5.11282495246621,0.1438941881863638,15.2757520273144,4.2975862207928754,0.2953338119167266,0.4748186891312327,0.7758055666806779,0.5021289517280457,3.966674229203491,0.02952681209852903,2.274285714285714
13-1199.07,1.206396721271174,0.3871698495390712,18.241674813459426,4.337619087988668,0.19186283465673548,0.49918576988152674,0.8871913577530594,0.4529194658454825,3.479961866046399,0.01832415616518912,2.9042857142857144
13-2022.00,1.572882311512627,0.150249130203599,14.52948725867503,3.1352580794762335,0.3146597458112288,0.41193929661562856,0.758457105502855,0.6216991760220044,5.5035377373640735,0.03776711818611089,2.138857142857143
13-2023.00,1.1189123833351924,0.2453831169681448,14.095424789625888,2.636217425357641,0.3062329141607436,0.33913859438196003,0.7697027036160623,0.694494173112831,4.799430481858744,0.02033432371348487,2.0902857142857143
13-2031.00,0.4266768179090852,0.3587682028460746,15.996302697811142,5.291732877497586,0.3470066241719787,0.4011032728198103,0.714794610165557,0.612647693813541,4.397677437827101,0.030510125775608077,2.286
13-2041.00,0.6580968919837611,0.3066545293039934,15.312687549871837,4.592632030245827,0.3759833270178099,0.4158826679399501,0.6927424566917161,0.6348457326435595,4.098338231159352,0.022511807687096597,2.1542857142857144
13-2052.00,0.0898822189598714,0.4501347922661486,16.798297532785874,5.033483574260173,0.35394354148845175,0.4635929102710137,0.7059506917400453,0.5662571042925828,3.3017146641454165,0.01831040700841191,2.3857142857142857
13-2053.00,0.8503205982789885,0.2781608506386099,14.8174424243862,4.2639004291338605,0.3725359302599549,0.3690254028810611,0.6889232467358561,0.6570015658491221,4.410161949741587,0.023432732605674134,2.0788571428571427
13-2061.00,0.6284663821260887,0.4341633488855268,18.162590674240278,5.396503186488219,0.351513229861915,0.45341069767290776,0.703270408662829,0.5495371088289832,3.4654638261573805,0.018191816218999124,2.5745714285714287
13-2071.00,6.0866348690633325,0.4088398255616727,15.511070240315464,5.026934826396598,0.39866607552479927,0.46795778860840986,0.65223192594545,0.5484606969866801,3.4670183592718837,0.019568798943138344,2.1174285714285714
13-2072.00,6.114461603181803,0.2719772962674615,15.236338142742829,4.188168081746176,0.37236396821171924,0.4423399899830802,0.6948853123219252,0.5918718950806623,3.138533500439766,0.013761527519683181,2.1468571428571424
13-2081.00,6.221169404087604,0.2369000378150587,14.85625794067941,4.0782406306859205,0.37778126347986385,0.37620542212460584,0.6872130959090949,0.6677335696987579,3.558932153479661,0.015197537654678905,2.081714285714286
13-2082.00,5.788788427890041,0.2092545714239019,13.898320042364832,4.677770694370594,0.40506252825071565,0.35530639030577893,0.6515548391290834,0.7174624704105652,3.6554396582717277,0.017726387388030673,1.8962857142857144
13-2099.01,1.104694091650563,0.5507385547878879,17.853442245124608,5.62587847369415,0.3228646353646354,0.48614321755628853,0.7507927195632805,0.5580132143772841,3.8278687878242,0.023165442844804485,2.6148571428571428
13-2099.04,0.6563156318776671,0.3650407741884698,16.471748541062663,4.728915481417275,0.37163696731010387,0.5633715344363006,0.6890364855853388,0.36923530007825694,3.9638779857904898,0.025472372331555082,2.311142857142857
15-1211.00,1.0624399189230391,0.3278563788863087,19.57475159484789,6.336035454054443,0.1630790243399607,0.5668746145116497,0.9165739957213425,0.43718975112859565,4.9135795785227,0.029559446052723204,3.1677142857142857
15-1211.01,0.5932930688712627,0.5286785790513788,19.461235829206736,5.685749194986735,0.22356907784270286,0.5123882056241491,0.8532299926006474,0.5010587484408101,3.8871412078299565,0.01650495938837737,3.0385714285714283
15-1212.00,0.7849047902456926,0.2927895870945656,16.925977076671234,3.245187597281504,0.22548877847682625,0.43387822667044973,0.8601522902249596,0.6153184241885256,3.1900177113867048,0.016627450256044396,2.653428571428571
15-1221.00,0.6656791399967146,0.3252421931340776,21.055638199779175,8.000333859169778,0.19780747418576472,0.51997221265235,0.8766287060044513,0.4929116896669752,6.235696546627845,0.035526163082010176,3.3322857142857143
15-1231.00,1.5952290609725357,0.1735630983755189,17.12545181885722,5.073684480180046,0.14146220714358537,0.5170650623155382,0.9377227026026761,0.4823789089913892,4.939347771353849,0.039251074877078795,2.803142857142857
15-1232.00,1.6549259627879953,0.1729608421352041,16.55937498820532,3.9405138755057214,0.16722895238095248,0.44195881538466253,0.9157704521872292,0.5816671246302593,4.170516480162103,0.026933095947367813,2.6785714285714284
15-1241.00,1.148778717047391,0.2806095135901815,19.595246872647458,6.366787572976538,0.11766277296840943,0.5155611195986618,0.9563718184716447,0.5073348102494338,5.048694656543418,0.03159441377004324,3.2391428571428573
15-1241.01,1.392073077653604,0.2310720555567052,17.569800795683484,4.3696497974647395,0.11616707616707633,0.4979278137232108,0.9582241593295122,0.5091666487775763,3.9364114743403986,0.02466992709221405,2.9071428571428575
15-1242.00,0.978993908775601,0.267286106879706,18.17222606066742,5.247158765997232,0.23657583041325214,0.4665257545579682,0.842166411735966,0.5044129173096566,3.338754778511182,0.016902368027827186,2.818857142857143
15-1243.00,0.900861670028227,0.2828475043753718,17.725295484137916,5.1281717283097,0.23022165703047603,0.49217144130885626,0.8487683027897887,0.430637700143308,3.5409934616917957,0.02011035478383083,2.7602857142857142
15-1243.01,1.3207453357806045,0.2753959435332359,16.66216972665925,4.463817756723488,0.2356314036278675,0.42568348189780547,0.8426942372455056,0.5621551782123707,3.611637176371167,0.019839592135885487,2.585428571428572
15-1244.00,1.2600491113862242,0.1348367566501552,20.46094816962303,7.751330854316302,0.08663702428762665,0.5692192723072149,0.9749034653120735,0.4430279400673558,6.552215680219138,0.04908504901091104,3.4148571428571426
15-1251.00,1.0942230827405524,0.2345508880984761,17.048161191166628,5.907303975896735,0.25403863037752417,0.4510925168334219,0.8162144738214497,0.5042977557586029,4.388096155032647,0.03132375968625534,2.6034285714285716
15-1252.00,1.3096189331900905,0.4522841651421703,18.08674929333627,5.455988116085929,0.2061475585532806,0.5606107391671806,0.8728714774597381,0.41128273446517893,3.848482154485144,0.022878218142065032,2.8562857142857143
15-1253.00,1.373743313939497,0.4887000324965332,17.294522254170538,5.436600374769491,0.2194790111166416,0.4701291642132479,0.8568533319068341,0.5672488795125395,4.218731715802781,0.02847300713667722,2.7060000000000004
15-1254.00,0.8945740051552203,0.2361864737842206,17.12953589563944,5.291509676831436,0.2173838943331916,0.44762903579311386,0.8581968668130187,0.5300472704182021,4.289164399233793,0.0303482061428193,2.682285714285714
15-1255.01,0.7953925233798143,0.3179126580478176,17.331090560031125,5.374822765683201,0.28066242520878415,0.5457302686139984,0.7788993634399936,0.38702026908727116,3.8298974027094674,0.02413398243456355,2.585428571428572
15-1299.01,0.979182869634768,0.3203575655279054,17.243601711939416,4.472600303569555,0.20866800635853777,0.49216519156037,0.8719611667688256,0.5181474431892936,3.592108191926395,0.02108333298038001,2.7217142857142855
15-1299.03,0.7148638355269267,0.3196631756962386,15.694199565444553,3.9890492972055425,0.30933814298092077,0.4489161711579157,0.7571271683009064,0.5576783235834143,3.220862360253676,0.013025528429500999,2.3082857142857143
15-1299.05,0.9608748277024468,0.4438091764193894,18.054564519810498,4.4210329181300825,0.18371324511692677,0.5317146904007912,0.9046067854921994,0.4994584517393156,3.773642896274205,0.02207648978830712,2.9025714285714286
15-1299.08,1.3435059134500569,0.4266259615928253,19.229950597960464,6.253832533498115,0.17241488435876495,0.5157792923969808,0.9068872185330943,0.4091468580308681,3.642944875467104,0.016397371712330133,3.0954285714285716
15-1299.09,0.5248418159755106,0.3776788889762426,18.82183837992453,5.749784065617664,0.27208959963051704,0.5158708477167842,0.7901376835649137,0.4634199868548838,3.490820353697799,0.015841366633288834,2.8280000000000003
15-2011.00,0.5250564590530484,0.3844934296601414,19.14372482042092,6.573828446641859,0.3217882627056936,0.5238863309458284,0.7502691418963477,0.5054808936172615,3.856158322829536,0.018155138007873828,2.8028571428571425
15-2021.00,0.8340115308691299,0.3340415507117622,18.82177196759115,7.872378773467345,0.4008540969965302,0.42053489086628626,0.6677259747375379,0.6222410820468023,5.584496754906578,0.04470486062554346,2.599714285714286
15-2031.00,0.9666404372745164,0.4528181971924016,18.059634547797472,6.217805056203381,0.3227366795366797,0.42302849211041726,0.749544644784387,0.6195858916008495,3.5917381066444185,0.01995322740601224,2.642857142857143
15-2041.00,1.0032961216298604,0.5002384177130963,17.569390996844483,6.513859392222157,0.3597175795326697,0.4007177906122914,0.710437537847944,0.6552978577161248,4.468292254915995,0.03227840565086315,2.5031428571428576
15-2041.01,0.777181928896284,0.5931056296116511,19.777143373096127,7.752386799153595,0.33806959049328866,0.40591008712577037,0.7342775198270762,0.5955086600225545,4.901350563327919,0.02719662501899034,2.8645714285714283
15-2051.01,0.8724967542907949,0.4052281951557355,16.651489422871457,4.632485219288407,0.33893657000660227,0.45362491638104174,0.7338507758778674,0.5584765629394698,3.1387141388698785,0.015570113295535037,2.4111428571428566
15-2051.02,0.8680393964519062,0.3388625135930265,17.927294832182575,4.84486605096573,0.25635424881336766,0.49162701242418216,0.8194743663787145,0.4706483460127606,2.774150555393892,0.011989403670777943,2.743142857142857
15-2099.01,0.9196418756395232,0.3830866243129071,16.77473099635282,4.485275955871571,0.2662559363367991,0.39383255052395394,0.8049911937669779,0.6590158107962824,2.764189250507089,0.011960131329072032,2.5439999999999996
17-1011.00,1.309559028454265,0.3206502370785863,19.810121150563415,6.186877577491069,0.23984279966314226,0.3821207596980123,0.8315135130629133,0.6524962508111679,3.573340339075261,0.012326155809977535,3.0534285714285714
17-1012.00,1.073831199964551,0.329338289309984,18.29223605795639,4.901452686839067,0.25287342830733994,0.44366767652740524,0.8095593652114325,0.5667081127974449,2.9836347381747323,0.013151930620460495,2.782
17-1021.00,1.591745771588418,0.2606266020887568,14.662724849085862,2.642560915239691,0.2973052498277371,0.35345143581786087,0.7819996365372434,0.6971779447762781,4.737057686633206,0.02406604309984961,2.1917142857142857
17-1022.00,1.530902204895241,0.3079115268669135,17.302199282172193,3.3380262250520323,0.21538369358438536,0.38602352070432056,0.8680663098269501,0.6529675075308063,2.966973998862195,0.013860893844778954,2.724857142857143
17-1022.01,1.4883794821530945,0.3573616435665958,17.98966091953931,4.665253150760856,0.21339994544697638,0.45520430200089845,0.8742174136231323,0.5816562901892463,2.852660041120664,0.012648440121183935,2.843142857142857
17-2011.00,1.543680835624481,0.5583922972017192,20.364361026067083,7.704561332132608,0.26403395460417056,0.4854649297386415,0.8092611158633645,0.5325844925779211,5.02865865697474,0.02586963764340322,3.096571428571429
17-2021.00,1.3615620863927318,0.3622191191407283,18.943479089121936,5.114302597706932,0.17778791456477405,0.41348249441303353,0.9027106262219902,0.6101392744143573,2.2411764217457075,0.005520262423365674,3.042285714285714
17-2031.00,1.355877965550785,0.486306583372316,21.61097406411844,8.281139998296748,0.1289746174287547,0.45048276556091893,0.9516022840052644,0.6009956503172795,5.614682619697913,0.02211902583076486,3.5634285714285716
17-2041.00,1.9076145187317664,0.5207624353892425,21.251642289479655,8.151623701155488,0.2010394478998041,0.4026523467820977,0.8714875163458667,0.6472748107614307,5.46640659270086,0.0223042665422849,3.353428571428571
17-2051.00,1.603568392629865,0.4922005372468627,20.09705451054955,6.915147839967791,0.23249986922634291,0.404400947907011,0.8441711729441405,0.6446585314580492,4.6408455246145275,0.022744535084947226,3.121142857142857
