onet_code,Title,Job Family,pc1,pc2,xi,r,chi,sector,zone,sector_zone,n_tasks_used,RT_sum_used
11-3131.00,Training and Development Managers,Management,0.21487926297723356,-0.0778590974352202,5.93556079130902,0.22855007484371168,0.4056172436333878,34,Z2,34-Z2,12,1109.66
11-9021.00,Construction Managers,Management,0.01088791754629056,0.053069767584356595,1.3684419448764762,0.05417515094535914,0.09614687466151974,7,Z1,07-Z1,25,2244.21
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",Management,0.2641472108431773,-0.06576189764141938,6.039186391190112,0.2722101691297195,0.4831026135820714,34,Z2,34-Z2,17,1447.94
11-9032.00,"Education Administrators, Kindergarten through Secondary",Management,0.26285180583307194,-0.12491674602839112,5.839544106967302,0.29102450973763105,0.5164931997955275,33,Z2,33-Z2,32,2475.88
11-9033.00,"Education Administrators, Postsecondary",Management,0.27668443566280454,-0.0759997651092168,6.0151163386830575,0.286932468073414,0.5092308846910248,34,Z2,34-Z2,27,1791.44
11-9041.00,Architectural and Engineering Managers,Management,0.08660386707325196,0.10881400478243569,0.8985671369574167,0.13907090791690918,0.24681487580970463,5,Z1,05-Z1,19,1531.61
11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers,Management,-0.09512500417670365,0.08961428142989736,2.386015375864258,0.13068850697676032,0.23193828315622098,13,Z1,13-Z1,18,1181.24
11-9051.00,Food Service Managers,Management,0.0644708857727074,0.003521100446066537,0.054561151126778944,0.06456696725624315,0.11458965964528159,0,Z1,00-Z1,28,2054.41
11-9071.00,Gambling Managers,Management,0.10416515052060356,-0.01799061555498021,6.112160101118546,0.10570733574841006,0.1876031683096991,35,Z1,35-Z1,19,1333.42
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",Management,0.09897104089628153,-0.06069737295917005,5.733055250037891,0.11610098199514945,0.2060492009560933,32,Z1,32-Z1,17,1372.49
11-9081.00,Lodging Managers,Management,0.14339140535030098,-0.08251337358027647,5.761019248748619,0.165437456302775,0.29360867663306717,33,Z1,33-Z1,24,2037.48
11-9111.00,Medical and Health Services Managers,Management,0.19521457683046822,-0.024917075498069294,6.156232348209196,0.19679835278394803,0.34926615299689695,35,Z2,35-Z2,18,1575.01
11-9121.00,Natural Sciences Managers,Management,0.136893256716737,0.019851984424525522,0.14401403757057532,0.13832521469387302,0.24549146329307842,0,Z1,00-Z1,16,1333.0
11-9121.01,Clinical Research Coordinators,Management,0.2742766071125678,0.06431942790113171,0.2303434785035419,0.2817173157878492,0.49997533884775314,1,Z2,01-Z2,33,2480.37
11-9121.02,Water Resource Specialists,Management,0.051380706075035774,0.09485283655216321,1.0743565681158382,0.10787510166280544,0.19145039188046686,6,Z1,06-Z1,21,1954.51
11-9131.00,Postmasters and Mail Superintendents,Management,0.12483242606721659,-0.02147358060037476,6.112833272013003,0.12666589620583707,0.22479918992149933,35,Z1,35-Z1,13,916.33
11-9141.00,"Property, Real Estate, and Community Association Managers",Management,0.058523263264822295,0.033196156174901965,0.5159753849612647,0.06728266588024126,0.11940932199349281,2,Z1,02-Z1,27,2085.0
11-9151.00,Social and Community Service Managers,Management,0.2609832953212865,-0.06347222103576254,6.044612892488492,0.2685907728868781,0.476679121799615,34,Z2,34-Z2,16,1246.43
11-9161.00,Emergency Management Directors,Management,0.17154256784865873,-0.02358775615301136,6.146538408266514,0.173156677100381,0.30730829613686106,35,Z1,35-Z1,23,2177.26
11-9171.00,Funeral Home Managers,Management,0.11051601426718898,-0.054011678952747784,5.828600214620736,0.12300833659878592,0.21830796804265548,33,Z1,33-Z1,23,2089.28
11-9179.01,Fitness and Wellness Coordinators,Management,0.19535584758080315,-0.11605581522010863,5.7471346089797315,0.22722865010913124,0.40327205665904087,32,Z2,32-Z2,24,2192.29
11-9179.02,Spa Managers,Management,0.09662572327129619,-0.059605062199865166,5.730457013252533,0.11353102588081773,0.20148819385046518,32,Z1,32-Z1,21,1905.82
11-9199.01,Regulatory Affairs Managers,Management,0.16758628339752868,0.16001953888845663,0.7623051691159356,0.23171408073112665,0.4112325353709673,4,Z2,04-Z2,27,2504.33
11-9199.02,Compliance Managers,Management,0.2018018478185375,0.15955848717875146,0.6690254213278868,0.2572603673591172,0.45657058382358684,3,Z2,03-Z2,29,2102.27
11-9199.08,Loss Prevention Managers,Management,0.11160052317252404,0.08299869372523065,0.6394648897173281,0.13908076765849303,0.24683237429972663,3,Z1,03-Z1,27,2454.5099999999998
11-9199.09,Wind Energy Operations Managers,Management,-0.04145114566401939,0.028795476790368806,2.5344429180795602,0.05047154604769327,0.08957393430643291,14,Z1,14-Z1,16,1537.22
11-9199.10,Wind Energy Development Managers,Management,0.028699373647209418,0.08803595200200061,1.255663787846371,0.09259580386086992,0.1643335919261776,7,Z1,07-Z1,15,1386.99
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Management,-0.007874417107086092,0.05860005051214991,1.7043717827346963,0.05912674830229454,0.10493467870348269,9,Z1,09-Z1,23,2011.66
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,0.22883136621556682,-0.035406055621065295,6.129677043621928,0.23155427644231671,0.4109489241090056,35,Z2,35-Z2,14,1080.63
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Business and Financial Operations,-0.0344063912610113,0.0664285050989437,2.0486975975732755,0.07481006649700415,0.13276851031134182,11,Z1,11-Z1,12,825.91
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,0.007611454829748621,0.1133320178464335,1.5037363566223747,0.11358732549791647,0.20158811110282585,8,Z1,08-Z1,20,1397.38
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,0.05433669185755539,0.1370102851404139,1.1932344264219656,0.14739163584233825,0.2615820148204611,6,Z1,06-Z1,19,1805.0
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,0.17904767703108881,0.1424492251146673,0.6720484657639364,0.2288009011914032,0.406062395497157,3,Z2,03-Z2,27,2182.39
13-1032.00,"Insurance Appraisers, Auto Damage",Business and Financial Operations,-0.07029570947106029,0.19778432182589722,1.9122879052422874,0.20990503741018174,0.37252712674586835,10,Z2,10-Z2,7,649.87
13-1041.01,Environmental Compliance Inspectors,Business and Financial Operations,0.09052740333769287,0.19578994668397864,1.1377032320166545,0.21570561879000863,0.38282165774685556,6,Z2,06-Z2,26,1820.0
13-1041.03,Equal Opportunity Representatives and Officers,Business and Financial Operations,0.23171319489261155,0.06369727292037476,0.26827049337475,0.24030885806568614,0.4264860411703887,1,Z2,01-Z2,18,1277.5
13-1041.04,Government Property Inspectors and Investigators,Business and Financial Operations,0.09730753191656605,0.14986714289683528,0.9949190061289572,0.1786866427233831,0.31712255419354013,5,Z1,05-Z1,13,704.07
13-1041.06,Coroners,Business and Financial Operations,0.14621499803907853,0.0067222889270924634,0.0459430197739556,0.14636944633354002,0.2597678929422984,0,Z1,00-Z1,20,1888.42
13-1041.07,Regulatory Affairs Specialists,Business and Financial Operations,0.17941617721972294,0.19107268261195273,0.8168502871277499,0.26210481622562193,0.4651682270205897,4,Z2,04-Z2,30,2525.0
13-1041.08,Customs Brokers,Business and Financial Operations,-0.004811414768205886,0.05241996884174574,1.6623257813535086,0.052640315780220236,0.09342293939463803,9,Z1,09-Z1,23,2185.0
13-1051.00,Cost Estimators,Business and Financial Operations,0.041233840095205504,0.1992842464045244,1.3667657557324884,0.20350538183059477,0.36116939405569015,7,Z2,07-Z2,14,1286.35
13-1071.00,Human Resources Specialists,Business and Financial Operations,0.22298454222576589,0.0128984893900581,0.05778038192600997,0.22335728575575906,0.39640138667921615,0,Z2,00-Z2,26,1974.25
13-1074.00,Farm Labor Contractors,Business and Financial Operations,-0.02973042401985251,-0.1638607732039961,4.532904389411036,0.1665360354620335,0.2955583703743456,25,Z1,25-Z1,7,617.06
13-1075.00,Labor Relations Specialists,Business and Financial Operations,0.1748171799467723,0.023043935835815002,0.13106172548206793,0.17632943425119732,0.3129391191025165,0,Z1,00-Z1,28,2151.18
13-1081.00,Logisticians,Business and Financial Operations,0.03828087635826615,0.10077919086242935,1.207781257429441,0.10780478099621939,0.19132559089332826,6,Z1,06-Z1,22,2049.97
13-1081.01,Logistics Engineers,Business and Financial Operations,-0.009986939737224533,0.1842552153319862,1.6249450084278547,0.18452567122856253,0.3274853188935178,9,Z1,09-Z1,30,2686.34
13-1081.02,Logistics Analysts,Business and Financial Operations,-0.030489069109931842,0.19932910239336665,1.722578353778159,0.20164740116385196,0.35787195914002146,9,Z2,09-Z2,31,2445.44
13-1111.00,Management Analysts,Business and Financial Operations,0.1625135846918832,0.1645886742125561,0.7917419339703317,0.23130087956696754,0.41049921022378927,4,Z2,04-Z2,11,1023.11
13-1121.00,"Meeting, Convention, and Event Planners",Business and Financial Operations,0.188762080390991,0.023279119416186028,0.12270561229498812,0.19019211443781783,0.3375417893510968,0,Z2,00-Z2,21,1615.28
13-1131.00,Fundraisers,Business and Financial Operations,0.17561043626770975,-0.1569632336360539,5.5537978873115845,0.23553446040786005,0.4180127207424632,31,Z2,31-Z2,28,2405.48
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,0.21170208847062663,0.03430426566027637,0.16064397898871083,0.2144634162399635,0.38061706965066605,0,Z2,00-Z2,22,1242.87
13-1151.00,Training and Development Specialists,Business and Financial Operations,0.2321465771151227,-0.0722496672375378,5.981463019802666,0.24312969313146957,0.4314922934978486,34,Z2,34-Z2,20,1803.54
13-1161.00,Market Research Analysts and Marketing Specialists,Business and Financial Operations,0.18583511950960066,0.15535121217345446,0.6962879773438291,0.24221620665617985,0.4298710913763583,3,Z2,03-Z2,13,1237.93
13-1161.01,Search Marketing Strategists,Business and Financial Operations,0.12552453867596988,0.0831191137628588,0.5848859976627804,0.15054964922754926,0.2671866714172379,3,Z1,03-Z1,36,3182.6
13-1199.04,Business Continuity Planners,Business and Financial Operations,0.11859765950551276,0.10717151127456345,0.7348314377998206,0.15984723228463926,0.28368747551738194,4,Z1,04-Z1,21,1938.91
13-1199.05,Sustainability Specialists,Business and Financial Operations,0.11232197534335277,0.05446423535533801,0.4514898235943627,0.12483020098467516,0.2215413059051942,2,Z1,02-Z1,14,1382.6
13-1199.06,Online Merchants,Business and Financial Operations,0.02396033589021896,0.07173001265788864,1.2484143914379642,0.07562600354291492,0.13421658743740275,7,Z1,07-Z1,34,2487.66
13-1199.07,Security Management Specialists,Business and Financial Operations,0.07173280198363222,0.1614708482050499,1.1527375989423256,0.1766873784413625,0.3135743774190525,6,Z1,06-Z1,23,2080.0
13-2022.00,Appraisers of Personal and Business Property,Business and Financial Operations,-0.0014952277521600788,0.1990202565111833,1.5783091279889032,0.19902587321202242,0.3532194253674724,9,Z2,09-Z2,14,1300.0
13-2023.00,Appraisers and Assessors of Real Estate,Business and Financial Operations,0.03419152860305484,0.2354032391244473,1.426558356222924,0.23787338148371126,0.4221637004370074,8,Z2,08-Z2,28,2334.78
13-2031.00,Budget Analysts,Business and Financial Operations,0.1711777545393935,0.11808199813848795,0.603861656393411,0.20795475934329255,0.36906588782765226,3,Z2,03-Z2,13,1133.43
13-2041.00,Credit Analysts,Business and Financial Operations,0.2081063343338193,0.19612499254528848,0.7557670234297005,0.28596024040196366,0.5075054321461178,4,Z2,04-Z2,11,885.0
13-2052.00,Personal Financial Advisors,Business and Financial Operations,0.24342004166063996,0.09021880808123711,0.35493408132204857,0.2596011363874719,0.46072484315565176,2,Z2,02-Z2,21,1891.06
13-2053.00,Insurance Underwriters,Business and Financial Operations,0.19155197492073442,0.11338856915999819,0.5344769498844235,0.2225963313089085,0.39505088943928673,3,Z2,03-Z2,7,670.0
13-2061.00,Financial Examiners,Business and Financial Operations,0.22351555394794323,0.13570378913368464,0.5456482455779211,0.2614856042727696,0.46406928603046943,3,Z2,03-Z2,17,1526.08
13-2071.00,Credit Counselors,Business and Financial Operations,0.24183219341713727,0.04330094398333022,0.17717616500026348,0.24567820726061804,0.43601524662806673,1,Z2,01-Z2,23,2135.31
13-2072.00,Loan Officers,Business and Financial Operations,0.19263589354233976,0.0755769863582977,0.37387752902429017,0.20693107148965806,0.36724910677511424,2,Z2,02-Z2,17,1402.33
13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,0.1530928696826586,0.08136201046449205,0.48849401633505846,0.17337013437872048,0.30768712757208483,2,Z1,02-Z1,21,1143.79
13-2082.00,Tax Preparers,Business and Financial Operations,0.16801436915394108,0.08176150040770315,0.4528977280471728,0.18685227103547772,0.33161443152393033,2,Z2,02-Z2,12,1176.2
13-2099.01,Financial Quantitative Analysts,Business and Financial Operations,0.11878899168970544,0.26059170812387594,1.1430937242155896,0.2863893554054973,0.5082670002403487,6,Z2,06-Z2,21,1865.0
13-2099.04,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,0.15337972042132958,0.11636774092864532,0.6490398845004277,0.19252737406758952,0.3416862709262792,3,Z2,03-Z2,23,2013.83
15-1211.00,Computer Systems Analysts,Computer and Mathematical,0.04161913693489735,0.14613744585205413,1.2933472667746466,0.1519483650434179,0.2696690300611676,7,Z1,07-Z1,22,1788.82
15-1211.01,Health Informatics Specialists,Computer and Mathematical,0.23565623388403145,0.08926085935552472,0.3620767733719445,0.25199476498787055,0.4472255021326049,2,Z2,02-Z2,17,1661.91
15-1212.00,Information Security Analysts,Computer and Mathematical,0.09528146361085023,0.14131195226070783,0.9775529369179526,0.1704336385798248,0.3024756073715179,5,Z1,05-Z1,11,981.78
15-1221.00,Computer and Information Research Scientists,Computer and Mathematical,0.07937374007856206,0.05906486470669267,0.6397376320786998,0.09893861155726331,0.17559043433354518,3,Z1,03-Z1,15,1170.94
15-1231.00,Computer Network Support Specialists,Computer and Mathematical,0.0006173408852435095,0.10630983284155598,1.564989395020839,0.10631162527479376,0.1886756258541383,8,Z1,08-Z1,26,2252.72
15-1232.00,Computer User Support Specialists,Computer and Mathematical,-0.0061890443259048685,0.13462098147877255,1.6167378241936041,0.13476317347100444,0.23916976182999003,9,Z1,09-Z1,16,1417.41
15-1241.00,Computer Network Architects,Computer and Mathematical,0.011301861893518967,0.12550994603832286,1.4809909947279085,0.12601777111504112,0.22364893559304172,8,Z1,08-Z1,33,3085.0
15-1241.01,Telecommunications Engineering Specialists,Computer and Mathematical,-0.010865616205997882,0.17203653016931952,1.6338713197510961,0.17237931815689267,0.3059286851601982,9,Z1,09-Z1,26,2237.39
15-1242.00,Database Administrators,Computer and Mathematical,0.08317196652744226,0.18908208979418922,1.156396476413279,0.20656624287859768,0.3666016303928899,6,Z2,06-Z2,18,1607.67
15-1243.00,Database Architects,Computer and Mathematical,0.06783102218455878,0.19239450787620246,1.2318407905448518,0.20400170154076713,0.3620502331144334,7,Z2,07-Z2,25,2438.11
15-1243.01,Data Warehousing Specialists,Computer and Mathematical,0.05382537884792442,0.25204328055584935,1.3604006846624803,0.2577265734872467,0.45739797906634133,7,Z2,07-Z2,18,1747.81
15-1244.00,Network and Computer Systems Administrators,Computer and Mathematical,-0.008773136326663147,0.09744451925765542,1.6605863595087655,0.09783865419332889,0.17363829463558875,9,Z1,09-Z1,20,1733.96
15-1251.00,Computer Programmers,Computer and Mathematical,0.05565176835080315,0.1092671144726017,1.099721698159567,0.12262308765375345,0.21762425085156026,6,Z1,06-Z1,17,1377.2
15-1252.00,Software Developers,Computer and Mathematical,0.03813108381928497,0.2345152489368301,1.4096115481639024,0.23759499476448726,0.42166963604524116,8,Z2,08-Z2,17,1285.24
15-1253.00,Software Quality Assurance Analysts and Testers,Computer and Mathematical,0.07889703514008095,0.23997492575320745,1.2531565788190446,0.25261177158666337,0.4483205291899231,7,Z2,07-Z2,27,2579.42
15-1254.00,Web Developers,Computer and Mathematical,0.07206387886572627,0.12969790158602262,1.0636419165156126,0.1483736779654386,0.26332488547747684,6,Z1,06-Z1,27,2516.66
15-1255.01,Video Game Designers,Computer and Mathematical,0.07697224925381951,0.05158766715151755,0.5904525308378653,0.09266074982066506,0.164448854199512,3,Z1,03-Z1,24,2330.0
15-1299.01,Web Administrators,Computer and Mathematical,0.08532899497827696,0.1346311785376657,1.0058952378472903,0.15939445290989154,0.282883909287597,5,Z1,05-Z1,35,3193.68
15-1299.03,Document Management Specialists,Computer and Mathematical,0.12793030815322803,0.17598375167121796,0.9422151694560593,0.2175694017927539,0.38612939030752635,5,Z2,05-Z2,23,2025.94
15-1299.05,Information Security Engineers,Computer and Mathematical,0.10164614654341778,0.18007261768602495,1.0569092860277174,0.20678028616728256,0.3669815018448418,6,Z2,06-Z2,20,1863.1699999999998
15-1299.08,Computer Systems Engineers/Architects,Computer and Mathematical,0.01565861604785531,0.195739663911118,1.490969168933716,0.19636498742029238,0.3484970416132652,8,Z2,08-Z2,28,2612.11
15-1299.09,Information Technology Project Managers,Computer and Mathematical,0.1431532613237393,0.08147479996325559,0.5174220995581746,0.16471490295864338,0.2923263314138623,2,Z1,02-Z1,21,2066.2
15-2011.00,Actuaries,Computer and Mathematical,0.17460926364887436,0.07479081514507108,0.4046898801618428,0.18995278619190167,0.33711704364275036,2,Z2,02-Z2,15,1269.44
15-2021.00,Mathematicians,Computer and Mathematical,0.08952347700750099,0.030024463359836898,0.32359222168779483,0.09442415652553507,0.16757844480464798,1,Z1,01-Z1,12,1100.0
15-2031.00,Operations Research Analysts,Computer and Mathematical,0.09684522754478764,0.15660528961400452,1.0169547775193717,0.18413097195552933,0.32678482981557144,5,Z1,05-Z1,17,1666.68
15-2041.00,Statisticians,Computer and Mathematical,0.1229816902887054,0.2529513863992915,1.1182600087355858,0.2812630441910041,0.49916912430987015,6,Z2,06-Z2,19,1804.78
15-2041.01,Biostatisticians,Computer and Mathematical,0.2368589882347717,0.1126929023286911,0.4440850115502662,0.2623011066367499,0.46551659170858123,2,Z2,02-Z2,25,2266.67
15-2051.01,Business Intelligence Analysts,Computer and Mathematical,0.10063301094390517,0.24078537479587622,1.1749236568927772,0.2609685797317883,0.4631517012545857,6,Z2,06-Z2,17,1635.71
15-2051.02,Clinical Data Managers,Computer and Mathematical,0.17106275668711846,0.21382067709456534,0.8960376613676887,0.27382795452359254,0.4859737640409013,5,Z2,05-Z2,21,1955.0
15-2099.01,Bioinformatics Technicians,Computer and Mathematical,0.12641550172638108,0.1727014154565676,0.938922388292424,0.21402490036777175,0.37983881744711917,5,Z2,05-Z2,19,1405.68
17-1011.00,"Architects, Except Landscape and Naval",Architecture and Engineering,-0.03621369139954953,0.10266297420716176,1.9099131031961196,0.10886283901241126,0.19320337009084299,10,Z1,10-Z1,24,2257.15
17-1012.00,Landscape Architects,Architecture and Engineering,0.00854449109894079,0.05916178466655644,1.427362276945162,0.05977562289990687,0.10608626321259831,8,Z1,08-Z1,19,1860.0
17-1021.00,Cartographers and Photogrammetrists,Architecture and Engineering,-0.030171453929641965,0.20119492123746957,1.7196484354398631,0.20344461891133933,0.36106155559691755,9,Z2,09-Z2,14,1087.25
17-1022.00,Surveyors,Architecture and Engineering,0.06445217158138217,0.20098743992807022,1.2604788365401456,0.21106878838519816,0.37459248359637304,7,Z2,07-Z2,24,2106.32
17-1022.01,Geodetic Surveyors,Architecture and Engineering,0.011228168186246567,0.20806180496579402,1.5168830804934514,0.208364551799107,0.36979316339955,8,Z2,08-Z2,16,1511.1399999999999
17-2011.00,Aerospace Engineers,Architecture and Engineering,0.0005276447320280047,0.2987612961036929,1.569030220574608,0.29876176204213567,0.5302248205582656,8,Z2,08-Z2,14,1018.15
17-2021.00,Agricultural Engineers,Architecture and Engineering,-0.03744110336364008,0.07937839006020767,2.011531372137532,0.0877653976783405,0.15576087085957077,11,Z1,11-Z1,14,1182.63
17-2031.00,Bioengineers and Biomedical Engineers,Architecture and Engineering,-0.008848415466688532,0.13160965452872572,1.6379275673048168,0.1319067686718224,0.23410038242970901,9,Z1,09-Z1,30,2482.61
17-2041.00,Chemical Engineers,Architecture and Engineering,-0.1688499403120949,0.15854182530353464,2.38766965795848,0.23161565731611175,0.41105785927718513,13,Z2,13-Z2,14,1269.56
17-2051.00,Civil Engineers,Architecture and Engineering,-0.05651670839984354,0.16226698399446204,1.9059510193989073,0.1718275659578868,0.3049494677773885,10,Z1,10-Z1,16,1176.2
17-2051.01,Transportation Engineers,Architecture and Engineering,-0.02421565210481588,0.13071856643346777,1.753970087749839,0.13294262453134587,0.23593875854412819,10,Z1,10-Z1,26,2336.35
17-2051.02,Water/Wastewater Engineers,Architecture and Engineering,-0.06660168896778028,0.08854071189229519,2.215713798610417,0.11079369402522586,0.19663013811395186,12,Z1,12-Z1,28,2304.13
17-2061.00,Computer Hardware Engineers,Architecture and Engineering,-0.06640482260170581,0.19677805197623416,1.896256733554585,0.20768052918924665,0.36857920026353175,10,Z2,10-Z2,18,1708.74
17-2071.00,Electrical Engineers,Architecture and Engineering,-0.03342637940175906,0.14159548975492492,1.8026215930486094,0.14548747560820274,0.2582026231220138,10,Z1,10-Z1,22,1581.45
17-2072.00,"Electronics Engineers, Except Computer",Architecture and Engineering,-0.055888631887031984,0.19713242437831946,1.847055084359762,0.20490176162121693,0.36364760685927305,10,Z2,10-Z2,20,1563.75
17-2072.01,Radio Frequency Identification Device Specialists,Architecture and Engineering,-0.0178511668923022,0.23161394079658396,1.6477171958689323,0.2323008431554658,0.4122738868445595,9,Z2,09-Z2,21,1889.03
17-2081.00,Environmental Engineers,Architecture and Engineering,0.07789328089262039,0.07797056918080557,0.7858940338755228,0.1102123988786899,0.19559848964375723,4,Z1,04-Z1,29,2666.69
17-2111.02,Fire-Prevention and Protection Engineers,Architecture and Engineering,-0.0026507325820758873,0.06982847899132813,1.6087387319134532,0.06987877260988513,0.12401673967461291,9,Z1,09-Z1,14,1338.46
17-2112.00,Industrial Engineers,Architecture and Engineering,-0.07238520683695158,0.2177789529413728,1.891687967970172,0.2294935522254796,0.40729167185348286,10,Z2,10-Z2,20,1595.29
17-2112.01,Human Factors Engineers and Ergonomists,Architecture and Engineering,0.0687651504801135,0.13420519602601236,1.097287394150955,0.1507968188024305,0.26762533345548895,6,Z1,06-Z1,26,2395.0
17-2112.02,Validation Engineers,Architecture and Engineering,0.06642437305774063,0.2565139995777992,1.3174117676961274,0.2649747710924817,0.47026165428480704,7,Z2,07-Z2,21,1992.63
17-2112.03,Manufacturing Engineers,Architecture and Engineering,-0.15557324060511685,0.15510861083207747,2.357690005377729,0.21968548961329795,0.3898848986338404,13,Z2,13-Z2,24,2220.0
17-2121.00,Marine Engineers and Naval Architects,Architecture and Engineering,-0.1016638584574869,0.15827326282066984,2.141761586500627,0.1881115781666954,0.3338493758257499,12,Z2,12-Z2,30,2325.73
17-2131.00,Materials Engineers,Architecture and Engineering,-0.09599733728154979,0.11940307255932918,2.2479576361227336,0.15320764504996498,0.27190392622371556,12,Z1,12-Z1,21,1909.55
17-2141.00,Mechanical Engineers,Architecture and Engineering,-0.10079077700379384,0.17628362462501634,2.090187342785689,0.203063283337885,0.3603847836277564,11,Z2,11-Z2,28,1874.12
17-2141.01,Fuel Cell Engineers,Architecture and Engineering,-0.09923569114990839,0.15623246802018012,2.136682403625664,0.18508459271823954,0.32847725991215576,12,Z1,12-Z1,26,2486.35
17-2141.02,Automotive Engineers,Architecture and Engineering,-0.07231844995863491,0.15425560008424447,2.009192079481214,0.1703665118553818,0.3023564748052244,11,Z1,11-Z1,25,2242.85
17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,-0.13435544025314458,0.16203576015209592,2.2630734282065523,0.210492213380172,0.3735692121559828,12,Z2,12-Z2,18,1202.01
