occupation_id_onet,n_tasks_used,within_occupation_task_spread__mean_dist_to_occ_center,within_occupation_task_spread__median_dist_to_occ_center,within_occupation_task_spread__rt_weighted_mean_dist_to_occ_center,occupation_title,job_family,nearest_neighbor_sanity__share_of_10_nearest_occupations_in_same_job_family
13-1011.00,14,0.09357139647274156,0.09145383471334581,0.09329109106383708,"Agents and Business Managers of Artists, Performers, and Athletes",Business and Financial Operations,0.0
13-1021.00,12,0.11119384626663148,0.11374474186431063,0.1100536981581589,"Buyers and Purchasing Agents, Farm Products",Business and Financial Operations,0.0
13-1022.00,20,0.08834841724182994,0.07412090375237451,0.0908233930817048,"Wholesale and Retail Buyers, Except Farm Products",Business and Financial Operations,0.1
13-1023.00,19,0.07671082634025791,0.07134538442471315,0.07529751259230048,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,0.1
13-1031.00,27,0.09027611277040962,0.10371468041679639,0.09016367927151005,"Claims Adjusters, Examiners, and Investigators",Business and Financial Operations,0.1
13-1032.00,7,0.10402924204380659,0.10644373706673303,0.10633002823011635,"Insurance Appraisers, Auto Damage",Business and Financial Operations,0.0
13-1041.01,26,0.08170782171508936,0.06765442291520543,0.07988123379461251,Environmental Compliance Inspectors,Business and Financial Operations,0.0
13-1041.03,18,0.08293238719016088,0.08914593747260294,0.08404089797792379,Equal Opportunity Representatives and Officers,Business and Financial Operations,0.0
13-1041.04,13,0.11582360395501613,0.12475794556372909,0.11684351798400963,Government Property Inspectors and Investigators,Business and Financial Operations,0.0
13-1041.06,20,0.08227645242990886,0.06870187593842483,0.08418627146673091,Coroners,Business and Financial Operations,0.0
13-1041.07,30,0.08845851971028065,0.08397098299065961,0.0864888632327091,Regulatory Affairs Specialists,Business and Financial Operations,0.1
13-1041.08,23,0.0967869756591349,0.09442603125852311,0.09656634834140282,Customs Brokers,Business and Financial Operations,0.2
13-1051.00,14,0.0832292010831073,0.08115948586543348,0.08424383684071647,Cost Estimators,Business and Financial Operations,0.3
13-1071.00,26,0.0831539659768335,0.08656171636299237,0.08276111497465806,Human Resources Specialists,Business and Financial Operations,0.1
13-1074.00,7,0.07469443393230622,0.045673666814009264,0.07748055898597096,Farm Labor Contractors,Business and Financial Operations,0.2
13-1075.00,28,0.08023243419127155,0.07596692672844288,0.07960039784857256,Labor Relations Specialists,Business and Financial Operations,0.3
13-1081.00,22,0.09482006406441004,0.08535993506609878,0.09495969234971977,Logisticians,Business and Financial Operations,0.0
13-1081.01,30,0.07477580419689528,0.06648119171591929,0.07499427548986691,Logistics Engineers,Business and Financial Operations,0.1
13-1081.02,31,0.08514195857363994,0.08658595253319595,0.08405480174015488,Logistics Analysts,Business and Financial Operations,0.0
13-1111.00,11,0.08497238044940009,0.06509972437570026,0.08169550055011662,Management Analysts,Business and Financial Operations,0.0
13-1121.00,21,0.09731878487356094,0.09237024693175522,0.09498996557045322,"Meeting, Convention, and Event Planners",Business and Financial Operations,0.0
13-1131.00,28,0.09736787055565636,0.10649870861229005,0.09880830216561164,Fundraisers,Business and Financial Operations,0.0
13-1141.00,22,0.07946719466183558,0.08012615861944695,0.07751653108455436,"Compensation, Benefits, and Job Analysis Specialists",Business and Financial Operations,0.1
13-1151.00,20,0.08032686902725986,0.0664508223309102,0.08096085282171855,Training and Development Specialists,Business and Financial Operations,0.0
13-1161.00,13,0.08766572360053039,0.1064264849036208,0.08704720527758267,Market Research Analysts and Marketing Specialists,Business and Financial Operations,0.1
13-1161.01,36,0.07446355903315421,0.07503998602168115,0.07121994357452141,Search Marketing Strategists,Business and Financial Operations,0.4
13-1199.04,21,0.08652369607793779,0.09008176646484864,0.08449107903861662,Business Continuity Planners,Business and Financial Operations,0.4
13-1199.05,14,0.06467218436821856,0.05787958933045831,0.06422108782816059,Sustainability Specialists,Business and Financial Operations,0.3
13-1199.06,34,0.09078979881141898,0.08942776339177616,0.09363247749869821,Online Merchants,Business and Financial Operations,0.2
13-1199.07,23,0.11637419062489142,0.13099068906668285,0.11382558540326347,Security Management Specialists,Business and Financial Operations,0.1
13-2022.00,14,0.07608838955879746,0.0546722645029461,0.07627240946167269,Appraisers of Personal and Business Property,Business and Financial Operations,0.2
13-2023.00,28,0.08750341956641286,0.09537710910953719,0.0855819492554107,Appraisers and Assessors of Real Estate,Business and Financial Operations,0.0
13-2031.00,13,0.07045826924719994,0.05688256101696972,0.06971000455916534,Budget Analysts,Business and Financial Operations,0.1
13-2041.00,11,0.061191987499247216,0.07116177515844295,0.06061229292321629,Credit Analysts,Business and Financial Operations,0.0
13-2052.00,21,0.08173822552326727,0.07414660843315708,0.08076826840411173,Personal Financial Advisors,Business and Financial Operations,0.0
13-2053.00,7,0.09131862051981303,0.0957880998663143,0.0915633987473778,Insurance Underwriters,Business and Financial Operations,0.1
13-2061.00,17,0.07947473376567146,0.08722845096898095,0.07864820219813427,Financial Examiners,Business and Financial Operations,0.1
13-2071.00,23,0.07857012687983017,0.06969753975875295,0.07693665700000983,Credit Counselors,Business and Financial Operations,0.0
13-2072.00,17,0.07978975006940547,0.0645939737756407,0.08569072286492883,Loan Officers,Business and Financial Operations,0.1
13-2081.00,21,0.07045585870654093,0.06339415101165029,0.07497047023255494,"Tax Examiners and Collectors, and Revenue Agents",Business and Financial Operations,0.4
13-2082.00,12,0.0959563581487672,0.09508488423336608,0.09528467914724627,Tax Preparers,Business and Financial Operations,0.3
13-2099.01,21,0.06959535764789179,0.07567137476291626,0.06875313574555385,Financial Quantitative Analysts,Business and Financial Operations,0.4
13-2099.04,23,0.0705995235596725,0.05257746703784553,0.07133245052027079,"Fraud Examiners, Investigators and Analysts",Business and Financial Operations,0.1
15-1211.00,22,0.11048909450416886,0.10426112586648027,0.10937389904429327,Computer Systems Analysts,Computer and Mathematical,0.0
15-1211.01,17,0.05659667497821318,0.04529046232932535,0.05502810048864586,Health Informatics Specialists,Computer and Mathematical,0.0
15-1212.00,11,0.06669362965820297,0.06884856377456638,0.06680121161688209,Information Security Analysts,Computer and Mathematical,0.2
15-1221.00,15,0.07985152146881996,0.07765561335073445,0.07905286932136876,Computer and Information Research Scientists,Computer and Mathematical,0.1
15-1231.00,26,0.11616407961646,0.09624468363297536,0.11484617942447017,Computer Network Support Specialists,Computer and Mathematical,0.0
15-1232.00,16,0.08886425397056356,0.08315110396244584,0.08679527074561962,Computer User Support Specialists,Computer and Mathematical,0.0
15-1241.00,33,0.10028651098294072,0.09361601266337055,0.10074224716064735,Computer Network Architects,Computer and Mathematical,0.1
15-1241.01,26,0.09331940727248587,0.08097658599180393,0.09415813465408075,Telecommunications Engineering Specialists,Computer and Mathematical,0.0
15-1242.00,18,0.09340122044459086,0.09926558921352942,0.09390537870014193,Database Administrators,Computer and Mathematical,0.1
15-1243.00,25,0.08544764138711633,0.07509830811992492,0.08553483095418164,Database Architects,Computer and Mathematical,0.0
15-1243.01,18,0.09478160629933824,0.11084184729112581,0.09451885461317514,Data Warehousing Specialists,Computer and Mathematical,0.0
15-1244.00,20,0.10981383004407638,0.11076856043548655,0.10974845790044202,Network and Computer Systems Administrators,Computer and Mathematical,0.0
15-1251.00,17,0.08322420738612943,0.07378600089166744,0.07782119338535123,Computer Programmers,Computer and Mathematical,0.1
15-1252.00,17,0.11284913692635198,0.1050084219651806,0.1069097787540814,Software Developers,Computer and Mathematical,0.1
15-1253.00,27,0.10020970249553693,0.10398879581873771,0.10040292765019485,Software Quality Assurance Analysts and Testers,Computer and Mathematical,0.2
15-1254.00,27,0.09678191009420262,0.08609609693697799,0.09637635656885582,Web Developers,Computer and Mathematical,0.3
15-1255.01,24,0.08037379506147874,0.08551157613122626,0.08082360369597319,Video Game Designers,Computer and Mathematical,0.4
15-1299.01,35,0.08612413199912845,0.09384423255158472,0.08556731883355598,Web Administrators,Computer and Mathematical,0.1
15-1299.03,23,0.0715295970460768,0.0656706188034521,0.0721117094620655,Document Management Specialists,Computer and Mathematical,0.1
15-1299.05,20,0.09932187032895115,0.10581344670380724,0.09899609822541863,Information Security Engineers,Computer and Mathematical,0.3
15-1299.08,28,0.08773102785482002,0.08761766417854935,0.08828646000387852,Computer Systems Engineers/Architects,Computer and Mathematical,0.1
15-1299.09,21,0.061715830641669654,0.05920302992984229,0.06193669284654527,Information Technology Project Managers,Computer and Mathematical,0.0
15-2011.00,15,0.10392698389624506,0.10730160184163434,0.10486746710797136,Actuaries,Computer and Mathematical,0.0
15-2021.00,12,0.08704610550135387,0.09267131045775732,0.08708700075381784,Mathematicians,Computer and Mathematical,0.1
15-2031.00,17,0.08190322158191876,0.0914319802103417,0.08196385983439992,Operations Research Analysts,Computer and Mathematical,0.2
15-2041.00,19,0.06549294899281448,0.05817930821523333,0.06559657305292332,Statisticians,Computer and Mathematical,0.0
15-2041.01,25,0.06655455941164107,0.0638114216466556,0.06604519551640409,Biostatisticians,Computer and Mathematical,0.0
15-2051.01,17,0.06837385441488543,0.06862417722254117,0.06851909792148486,Business Intelligence Analysts,Computer and Mathematical,0.2
15-2051.02,21,0.07078200934896277,0.07768957594919637,0.07061353482653711,Clinical Data Managers,Computer and Mathematical,0.2
15-2099.01,19,0.09899620927584814,0.08173823500427736,0.09863310092251712,Bioinformatics Technicians,Computer and Mathematical,0.2
17-1011.00,24,0.08852872596517396,0.08417501309497258,0.09063761992387431,"Architects, Except Landscape and Naval",Architecture and Engineering,0.1
17-1012.00,19,0.08484405519584977,0.07506763161477245,0.08446660165678768,Landscape Architects,Architecture and Engineering,0.1
17-1021.00,14,0.08372326369785578,0.07944844621980246,0.08522322028529045,Cartographers and Photogrammetrists,Architecture and Engineering,0.5
17-1022.00,24,0.07667089359898308,0.0593896678774786,0.07382065445139784,Surveyors,Architecture and Engineering,0.2
17-1022.01,16,0.09896037691441108,0.10781979900526345,0.09852699108810396,Geodetic Surveyors,Architecture and Engineering,0.4
17-2011.00,14,0.09158437195092888,0.06140673913458832,0.08730137356191882,Aerospace Engineers,Architecture and Engineering,0.1
17-2021.00,14,0.074961265906944,0.06232590926794446,0.07578547189296263,Agricultural Engineers,Architecture and Engineering,0.2
17-2031.00,30,0.08183206181263512,0.07464844916449521,0.08260752492154531,Bioengineers and Biomedical Engineers,Architecture and Engineering,0.1
17-2041.00,14,0.09480908100582057,0.09187062917422432,0.09375869636611046,Chemical Engineers,Architecture and Engineering,0.3
17-2051.00,16,0.07483780640994918,0.06794079723148247,0.075633091995604,Civil Engineers,Architecture and Engineering,0.3
17-2051.01,26,0.09358619779811275,0.08692454949713357,0.0928414950497958,Transportation Engineers,Architecture and Engineering,0.1
17-2051.02,28,0.09010287954425114,0.0823742910204564,0.0898310659687955,Water/Wastewater Engineers,Architecture and Engineering,0.2
17-2061.00,18,0.11091928979954255,0.11866670495622972,0.1081805474081348,Computer Hardware Engineers,Architecture and Engineering,0.2
17-2071.00,22,0.10091505105480633,0.09002930233396467,0.1035540164480092,Electrical Engineers,Architecture and Engineering,0.1
17-2072.00,20,0.0778094853663444,0.0708723387498029,0.07613133642131098,"Electronics Engineers, Except Computer",Architecture and Engineering,0.3
17-2072.01,21,0.08171615363273006,0.06230445480805395,0.08329939976073011,Radio Frequency Identification Device Specialists,Architecture and Engineering,0.0
17-2081.00,29,0.09547462244701585,0.08036259868539669,0.0965676813254385,Environmental Engineers,Architecture and Engineering,0.0
17-2111.02,14,0.09764259074941192,0.0915593281513972,0.09861090718157378,Fire-Prevention and Protection Engineers,Architecture and Engineering,0.3
17-2112.00,20,0.08975312985535569,0.0909182274503359,0.09323634894217138,Industrial Engineers,Architecture and Engineering,0.2
17-2112.01,26,0.09473843963048527,0.08796287137476497,0.09457115796054012,Human Factors Engineers and Ergonomists,Architecture and Engineering,0.1
17-2112.02,21,0.08223724504592733,0.07843646580280825,0.0810289479278719,Validation Engineers,Architecture and Engineering,0.0
17-2112.03,24,0.08067288276952568,0.06591707044384379,0.07963488768655635,Manufacturing Engineers,Architecture and Engineering,0.2
17-2121.00,30,0.09237350927001288,0.09400363373921876,0.09175755128590951,Marine Engineers and Naval Architects,Architecture and Engineering,0.3
17-2131.00,21,0.11342598713605667,0.11485058310907569,0.11102793869372325,Materials Engineers,Architecture and Engineering,0.1
17-2141.00,28,0.10664713307893407,0.1005645944317328,0.10472997978281365,Mechanical Engineers,Architecture and Engineering,0.4
17-2141.01,26,0.078814948884925,0.06911523462956506,0.0787061638139108,Fuel Cell Engineers,Architecture and Engineering,0.0
17-2141.02,25,0.08277455437543507,0.07605670609646341,0.08254766813427727,Automotive Engineers,Architecture and Engineering,0.1
17-2151.00,18,0.08382412509668656,0.07440449584094523,0.08167524438468873,"Mining and Geological Engineers, Including Mining Safety Engineers",Architecture and Engineering,0.3
17-2161.00,20,0.09169440904380893,0.08736537666755151,0.09074788529425136,Nuclear Engineers,Architecture and Engineering,0.1
17-2171.00,23,0.09330111126344087,0.08856590812590392,0.08718234879531905,Petroleum Engineers,Architecture and Engineering,0.2
17-2199.03,21,0.10910489056025915,0.10028737231512569,0.10903594262307367,"Energy Engineers, Except Wind and Solar",Architecture and Engineering,0.0
17-2199.05,23,0.1033440009513349,0.09754044517241602,0.10145280356328151,Mechatronics Engineers,Architecture and Engineering,0.3
17-2199.06,25,0.06029531263374688,0.05707528873153,0.060021538241970686,Microsystems Engineers,Architecture and Engineering,0.3
17-2199.07,26,0.09114901640706038,0.0829272723966997,0.08883324118666557,Photonics Engineers,Architecture and Engineering,0.0
17-2199.08,24,0.11362306358033192,0.10237573820889173,0.11373136615832655,Robotics Engineers,Architecture and Engineering,0.2
17-2199.09,25,0.08891252132537787,0.08438162375054432,0.09160427388207425,Nanosystems Engineers,Architecture and Engineering,0.4
17-2199.10,16,0.08385121371222906,0.07973196991566042,0.08471913523562302,Wind Energy Engineers,Architecture and Engineering,0.1
17-2199.11,13,0.0845287444046652,0.08467473352483296,0.08468722075502413,Solar Energy Systems Engineers,Architecture and Engineering,0.1
17-3012.00,27,0.07386880595668675,0.07302168696701977,0.0715790781118179,Electrical and Electronics Drafters,Architecture and Engineering,0.3
17-3013.00,15,0.09075175671142138,0.08503007154850223,0.09354001690057442,Mechanical Drafters,Architecture and Engineering,0.4
17-3021.00,11,0.099000550614545,0.08797529087369924,0.09919430275975442,Aerospace Engineering and Operations Technologists and Technicians,Architecture and Engineering,0.2
17-3022.00,14,0.104475783100165,0.09622750967999516,0.1046284224601989,Civil Engineering Technologists and Technicians,Architecture and Engineering,0.1
17-3024.00,26,0.11291798445869804,0.1079263347416618,0.10847406641471269,Electro-Mechanical and Mechatronics Technologists and Technicians,Architecture and Engineering,0.0
17-3024.01,22,0.12203103396359168,0.11745115909732853,0.12431924032574208,Robotics Technicians,Architecture and Engineering,0.0
17-3025.00,26,0.08783835688320202,0.08958466077081109,0.08564541198505146,Environmental Engineering Technologists and Technicians,Architecture and Engineering,0.4
17-3026.00,7,0.03615096503863112,0.03544402793552608,0.037443661475914894,Industrial Engineering Technologists and Technicians,Architecture and Engineering,0.4
17-3026.01,25,0.09773384682078111,0.0869180115162751,0.09718853959479294,Nanotechnology Engineering Technologists and Technicians,Architecture and Engineering,0.2
17-3027.00,26,0.08185293243578742,0.06872077526091663,0.08047309601616186,Mechanical Engineering Technologists and Technicians,Architecture and Engineering,0.3
17-3027.01,18,0.10752073248431325,0.10909486729842592,0.10862587977504429,Automotive Engineering Technicians,Architecture and Engineering,0.5
17-3029.01,16,0.0825577949129183,0.07817554786019096,0.08470085836006386,Non-Destructive Testing Specialists,Architecture and Engineering,0.2
17-3029.08,24,0.10616375012304098,0.1024473196926218,0.10825919640788267,Photonics Technicians,Architecture and Engineering,0.0
19-1011.00,9,0.06942880730592141,0.07946347866009817,0.07110887950013445,Animal Scientists,"Life, Physical, and Social Science",0.2
19-1012.00,13,0.08306184512454973,0.07140965004898656,0.08272222230230833,Food Scientists and Technologists,"Life, Physical, and Social Science",0.2
19-1013.00,27,0.05735322899589493,0.049394320941537936,0.057613092744374185,Soil and Plant Scientists,"Life, Physical, and Social Science",0.1
19-1021.00,24,0.09130968347537503,0.08604075087566931,0.09402307716056792,Biochemists and Biophysicists,"Life, Physical, and Social Science",0.2
19-1022.00,14,0.054937111496011604,0.050833816071532534,0.05529254323689619,Microbiologists,"Life, Physical, and Social Science",0.1
19-1023.00,14,0.10063519904956478,0.09346427098352524,0.09528601933514844,Zoologists and Wildlife Biologists,"Life, Physical, and Social Science",0.2
19-1029.01,20,0.0833833296034949,0.07158297552749705,0.08161499809018288,Bioinformatics Scientists,"Life, Physical, and Social Science",0.0
19-1029.02,22,0.09167646123257964,0.09222092831882228,0.09215950879607482,Molecular and Cellular Biologists,"Life, Physical, and Social Science",0.0
19-1029.03,24,0.06417249894122969,0.06088764388147227,0.06638050506459707,Geneticists,"Life, Physical, and Social Science",0.1
19-1029.04,22,0.08203114398786059,0.08479426389460584,0.08283407245797372,Biologists,"Life, Physical, and Social Science",0.2
19-1031.00,30,0.08710086440760553,0.09431519490887535,0.08779068822677938,Conservation Scientists,"Life, Physical, and Social Science",0.1
19-1031.02,16,0.06425656223705047,0.059798962071246756,0.06418492102824237,Range Managers,"Life, Physical, and Social Science",0.0
19-1031.03,20,0.09278069528012056,0.09431556960163763,0.0946719968967147,Park Naturalists,"Life, Physical, and Social Science",0.1
19-1032.00,25,0.09549343772582936,0.08811704651290657,0.0911187272409003,Foresters,"Life, Physical, and Social Science",0.1
19-1041.00,16,0.0874859961549901,0.09186448199325165,0.08706156675023093,Epidemiologists,"Life, Physical, and Social Science",0.0
19-1042.00,14,0.10386116226238998,0.12274132701658486,0.10744865712131994,"Medical Scientists, Except Epidemiologists","Life, Physical, and Social Science",0.3
19-2011.00,17,0.06922030594612676,0.06849607311394645,0.06863672108156771,Astronomers,"Life, Physical, and Social Science",0.1
19-2012.00,10,0.0987587560395791,0.08396669423149171,0.0925266871469584,Physicists,"Life, Physical, and Social Science",0.1
19-2021.00,27,0.08490712205174177,0.08567887936084799,0.08401594116703559,Atmospheric and Space Scientists,"Life, Physical, and Social Science",0.2
19-2031.00,12,0.08978825141998348,0.07096565116785591,0.08968734611808249,Chemists,"Life, Physical, and Social Science",0.0
19-2032.00,16,0.11391852461051347,0.11932735220048951,0.1130059400753403,Materials Scientists,"Life, Physical, and Social Science",0.0
19-2041.00,22,0.06914235236849167,0.06559463421474498,0.06740557967715538,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science",0.2
19-2041.01,14,0.07473216608071327,0.056978178792241985,0.0741500917753886,Climate Change Policy Analysts,"Life, Physical, and Social Science",0.2
19-2041.02,23,0.0903224837505134,0.0930149574406272,0.08947140052128577,Environmental Restoration Planners,"Life, Physical, and Social Science",0.0
19-2041.03,38,0.07165527811443609,0.07091258839589568,0.07264112265161611,Industrial Ecologists,"Life, Physical, and Social Science",0.0
19-2042.00,32,0.11843618626624151,0.11079964812169371,0.11274499338322111,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science",0.2
19-2043.00,25,0.07922895430650218,0.08253793516976307,0.07993407466889678,Hydrologists,"Life, Physical, and Social Science",0.1
19-2099.01,24,0.08945568831676555,0.09000930756997164,0.0897566699828209,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science",0.1
19-3011.00,14,0.08244825483260344,0.057421390417974165,0.0837330021728151,Economists,"Life, Physical, and Social Science",0.0
19-3011.01,20,0.07507698425112608,0.07232628422006557,0.0739670609543095,Environmental Economists,"Life, Physical, and Social Science",0.0
19-3022.00,16,0.09694480537056076,0.09960844487664469,0.09680985008729293,Survey Researchers,"Life, Physical, and Social Science",0.1
19-3032.00,25,0.09056698228565369,0.09112868902938515,0.08962411012909081,Industrial-Organizational Psychologists,"Life, Physical, and Social Science",0.2
19-3033.00,30,0.07460986060703685,0.07253885838704324,0.0750049081470656,Clinical and Counseling Psychologists,"Life, Physical, and Social Science",0.0
19-3034.00,19,0.06697375605097138,0.058781522460123206,0.0668042888062285,School Psychologists,"Life, Physical, and Social Science",0.0
19-3039.02,14,0.08595387256236865,0.07557775128847623,0.08652888535258983,Neuropsychologists,"Life, Physical, and Social Science",0.2
19-3039.03,18,0.09292282105632431,0.08841916296904223,0.09357631437630705,Clinical Neuropsychologists,"Life, Physical, and Social Science",0.3
19-3041.00,15,0.07067036923660043,0.06353651827574046,0.07048126637926291,Sociologists,"Life, Physical, and Social Science",0.1
19-3051.00,19,0.08724339888547615,0.08767908473320891,0.08714685584682422,Urban and Regional Planners,"Life, Physical, and Social Science",0.2
19-3091.00,30,0.07916654126016051,0.06971020748530421,0.07475104848986736,Anthropologists and Archeologists,"Life, Physical, and Social Science",0.3
19-3092.00,12,0.10568746338444175,0.10505479058122877,0.10594090675663563,Geographers,"Life, Physical, and Social Science",0.2
19-3093.00,21,0.07930348188746394,0.06807954152079342,0.07313478519579779,Historians,"Life, Physical, and Social Science",0.2
19-3094.00,14,0.09962931142083357,0.11864094874709556,0.09968423578499977,Political Scientists,"Life, Physical, and Social Science",0.2
19-3099.01,22,0.08786541439705942,0.07961575694916889,0.08830566694092122,Transportation Planners,"Life, Physical, and Social Science",0.1
19-4012.00,26,0.11806411833449933,0.12455854026304383,0.12050133098702186,Agricultural Technicians,"Life, Physical, and Social Science",0.1
19-4012.01,22,0.07909537005335064,0.07287423818314302,0.079105341585833,Precision Agriculture Technicians,"Life, Physical, and Social Science",0.0
19-4013.00,16,0.1029265430548713,0.09943371701502879,0.10490570806022483,Food Science Technicians,"Life, Physical, and Social Science",0.1
19-4021.00,17,0.1109048775698259,0.1169487150893759,0.11639455890040153,Biological Technicians,"Life, Physical, and Social Science",0.1
19-4031.00,16,0.09239585878369436,0.09045972927847339,0.09671438652826164,Chemical Technicians,"Life, Physical, and Social Science",0.2
19-4042.00,25,0.1201088840969263,0.1232506903654321,0.12026455603176447,"Environmental Science and Protection Technicians, Including Health","Life, Physical, and Social Science",0.1
